"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","CD116FP","STCD"
"43913",107,"House",14835,71,52,"CA",200,0,1,"HUNTER, Duncan Lee","H000981",1948,NA,0.47,0.02,-108.1439,0.846,648,40,NA,0.418,0.207,52,"CA-52"
"43914",107,"House",14837,71,12,"CA",100,0,1,"LANTOS, Thomas Peter","L000090",1928,2008,-0.376,-0.033,-115.19217,0.837,649,41,NA,-0.39,-0.237,12,"CA-12"
"43915",107,"House",15005,71,26,"CA",100,0,1,"BERMAN, Howard Lawrence","B000410",1941,NA,-0.404,-0.286,-110.27255,0.839,629,43,NA,-0.397,-0.348,26,"CA-26"
"43916",107,"House",15413,71,23,"CA",200,0,1,"GALLEGLY, Elton W.","G000021",1944,NA,0.402,-0.1,-79.33535,0.886,658,32,NA,0.347,-0.048,23,"CA-23"
"43917",107,"House",15420,71,2,"CA",200,0,1,"HERGER, Walter William (Wally)","H000528",1945,NA,0.551,0.117,-94.72749,0.866,661,36,NA,0.552,0.101,2,"CA-2"
"43918",107,"House",15448,71,8,"CA",100,0,1,"PELOSI, Nancy","P000197",1940,NA,-0.49,-0.206,-99.48733,0.86105,665,41,NA,-0.492,-0.309,8,"CA-8"
"43919",107,"House",15601,71,47,"CA",200,0,1,"COX, Charles Christopher","C000830",1952,NA,0.54,-0.236,-89.07669,0.867,626,45,NA,0.565,-0.36,47,"CA-47"
"43920",107,"House",15621,71,45,"CA",200,0,1,"ROHRABACHER, Dana","R000409",1947,NA,0.626,-0.417,-145.92015,0.80585,676,69,NA,0.694,-0.372,45,"CA-45"
"43921",107,"House",15635,71,18,"CA",100,0,1,"CONDIT, Gary Adrian","C000670",1948,NA,-0.103,0.3,-404.95487,0.53,637,170,NA,-0.26,0.329,18,"CA-18"
"43922",107,"House",20103,71,15,"CA",100,0,1,"HONDA, Mike","H001034",1941,NA,-0.529,-0.482,-122.25338,0.833,671,53,NA,-0.542,-0.605,15,"CA-15"
"43923",107,"House",20104,71,27,"CA",100,0,1,"SCHIFF, Adam","S001150",1960,NA,-0.349,-0.129,-151.40345,0.79934,676,67,NA,-0.295,-0.173,27,"CA-27"
"43924",107,"House",20105,71,31,"CA",100,0,1,"SOLIS, Hilda L.","S001153",1957,NA,-0.508,-0.312,-97.22369,0.864,664,41,NA,-0.508,-0.35,31,"CA-31"
"43925",107,"House",20106,71,32,"CA",100,2,2,"WATSON, Diane Edith","W000794",1933,NA,-0.531,-0.351,-101.70823,0.83,545,41,NA,-0.498,-0.308,32,"CA-32"
"43926",107,"House",20107,71,48,"CA",200,0,1,"ISSA, Darrell","I000056",1953,NA,0.506,-0.085,-87.10598,0.87636,660,33,NA,0.373,-0.107,48,"CA-48"
"43927",107,"House",20108,71,49,"CA",100,0,1,"DAVIS, Susan A.","D000598",1944,NA,-0.343,-0.103,-130.25867,0.82544,679,58,NA,-0.329,-0.301,49,"CA-49"
"43928",107,"House",29104,71,4,"CA",200,0,1,"DOOLITTLE, John Taylor","D000429",1950,NA,0.519,0.156,-85.8398,0.878,658,39,NA,0.534,0.079,4,"CA-4"
"43929",107,"House",29105,71,20,"CA",100,0,1,"DOOLEY, Calvin M.","D000424",1954,NA,-0.19,0.103,-220.90401,0.705,633,100,NA,-0.175,0.026,20,"CA-20"
"43930",107,"House",29106,71,35,"CA",100,0,1,"WATERS, Maxine","W000187",1938,NA,-0.653,-0.073,-152.47635,0.78742,638,49,NA,-0.728,0.192,35,"CA-35"
"43931",107,"House",29107,71,51,"CA",200,0,1,"CUNNINGHAM, Randall (Duke)","C000994",1941,NA,0.411,0.001,-89.65937,0.875,669,31,NA,0.337,0.213,51,"CA-51"
"43932",107,"House",29309,71,6,"CA",100,0,1,"WOOLSEY, Lynn C.","W000738",1937,NA,-0.556,-0.529,-101.56221,0.859,668,31,NA,-0.556,-0.652,6,"CA-6"
"43933",107,"House",29311,71,11,"CA",200,0,1,"POMBO, Richard William","P000419",1961,NA,0.461,0.469,-104.59696,0.855,666,46,NA,0.521,0.227,11,"CA-11"
"43934",107,"House",29312,71,14,"CA",100,0,1,"ESHOO, Anna Georges","E000215",1942,NA,-0.381,-0.427,-131.65755,0.82039,665,48,NA,-0.389,-0.485,14,"CA-14"
"43935",107,"House",29313,71,17,"CA",100,0,1,"FARR, Sam","F000030",1941,NA,-0.455,-0.219,-110.03408,0.85,675,41,NA,-0.481,-0.439,17,"CA-17"
"43936",107,"House",29315,71,25,"CA",200,0,1,"McKEON, Howard P. (Buck)","M000508",1938,NA,0.396,0.208,-73.02481,0.898,676,23,NA,0.349,-0.024,25,"CA-25"
"43937",107,"House",29316,71,30,"CA",100,0,1,"BECERRA, Xavier","B000287",1958,NA,-0.512,-0.283,-94.13191,0.8606,627,34,NA,-0.471,-0.345,30,"CA-30"
"43938",107,"House",29317,71,33,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.47,-0.186,-96.9858,0.86467,667,25,NA,-0.464,-0.323,33,"CA-33"
"43939",107,"House",29318,71,36,"CA",100,0,1,"HARMAN, Jane L.","H000213",1945,NA,-0.262,-0.12,-204.08556,0.734,660,84,NA,-0.257,-0.186,36,"CA-36"
"43940",107,"House",29320,71,38,"CA",200,0,1,"HORN, John Stephen (Steve)","H000789",1931,2011,0.167,-0.651,-114.72583,0.843,673,48,NA,0.173,-0.638,38,"CA-38"
"43941",107,"House",29321,71,39,"CA",200,0,1,"ROYCE, Edward Randall","R000487",1951,NA,0.657,-0.353,-145.4153,0.80464,669,77,NA,0.782,-0.239,39,"CA-39"
"43942",107,"House",29323,71,43,"CA",200,0,1,"CALVERT, Ken","C000059",1953,NA,0.349,0.22,-60.91558,0.91272,667,23,NA,0.346,0.005,43,"CA-43"
"43943",107,"House",29325,71,50,"CA",100,0,1,"FILNER, Bob","F000116",1942,NA,-0.652,0.002,-117.271,0.837,661,40,NA,-0.784,0.184,50,"CA-50"
"43944",107,"House",29504,71,16,"CA",100,0,1,"LOFGREN, Zoe","L000397",1947,NA,-0.402,-0.446,-153.72409,0.79525,671,67,NA,-0.394,-0.552,16,"CA-16"
"43945",107,"House",29505,71,19,"CA",200,0,1,"RADANOVICH, George P.","R000004",1955,NA,0.484,0.18,-97.01554,0.858,635,36,NA,0.42,0.113,19,"CA-19"
"43946",107,"House",29586,71,37,"CA",100,0,1,"MILLENDER-McDONALD, Juanita","M000714",1938,2007,-0.438,-0.16,-93.88176,0.862,634,30,NA,-0.4,-0.271,37,"CA-37"
"43947",107,"House",29705,71,10,"CA",100,0,1,"TAUSCHER, Ellen O'Kane","T000057",1951,NA,-0.308,-0.169,-170.22481,0.778,677,70,NA,-0.282,-0.181,10,"CA-10"
"43948",107,"House",29707,71,24,"CA",100,0,1,"SHERMAN, Brad","S000344",1954,NA,-0.342,-0.148,-136.80171,0.81752,679,54,NA,-0.37,-0.198,24,"CA-24"
"43949",107,"House",29709,71,46,"CA",100,0,1,"SANCHEZ, Loretta","S000030",1960,NA,-0.367,0.025,-194.36623,0.745,659,85,NA,-0.395,0.109,46,"CA-46"
"43950",107,"House",29774,71,22,"CA",100,0,1,"CAPPS, Lois","C001036",1938,NA,-0.389,-0.227,-115.54782,0.843,677,50,NA,-0.354,-0.247,22,"CA-22"
"43951",107,"House",29775,71,44,"CA",200,0,1,"BONO, Mary","B001228",1961,NA,0.353,-0.218,-107.13526,0.851,662,44,NA,0.286,-0.306,44,"CA-44"
"43952",107,"House",29778,71,9,"CA",100,0,1,"LEE, Barbara","L000551",1946,NA,-0.683,-0.588,-123.7952,0.83289,677,47,NA,-0.69,-0.724,9,"CA-9"
"43953",107,"House",29901,71,1,"CA",100,0,1,"THOMPSON, Michael","T000460",1951,NA,-0.395,0.065,-253.30424,0.68048,658,123,NA,-0.429,0.427,1,"CA-1"
"43954",107,"House",29902,71,3,"CA",200,0,1,"OSE, Doug","O000164",1955,NA,0.289,-0.316,-131.10145,0.817,649,56,NA,0.227,-0.315,3,"CA-3"
"43955",107,"House",29903,71,34,"CA",100,0,1,"NAPOLITANO, Grace Flores","N000179",1936,NA,-0.448,-0.249,-106.06871,0.85195,662,41,NA,-0.428,-0.235,34,"CA-34"
"43956",107,"House",29905,71,41,"CA",200,0,1,"MILLER, Gary G.","M001139",1948,NA,0.478,0.222,-73.4646,0.894,657,27,NA,0.513,-0.032,41,"CA-41"
"43957",107,"House",29942,71,42,"CA",100,0,1,"BACA, Joe","B001234",1947,NA,-0.349,0.292,-135.25388,0.818,675,48,NA,-0.333,0.08,42,"CA-42"
"43958",107,"House",15419,62,5,"CO",200,0,1,"HEFLEY, Joel M.","H000444",1935,NA,0.591,0.13,-329.77468,0.608,662,138,NA,0.807,0.303,5,"CO-5"
"43959",107,"House",29326,62,3,"CO",200,0,1,"McINNIS, Scott","M000477",1953,NA,0.391,-0.083,-115.4702,0.833,634,47,NA,0.462,-0.001,3,"CO-3"
"43960",107,"House",29710,62,1,"CO",100,0,1,"DeGETTE, Diana","D000197",1957,NA,-0.432,-0.313,-132.93681,0.81732,659,57,NA,-0.508,-0.511,1,"CO-1"
"43961",107,"House",29711,62,4,"CO",200,0,1,"SCHAFFER, Robert W.","S000112",1962,NA,0.638,0.77,-253.40855,0.673,640,126,NA,0.949,0.315,4,"CO-4"
"43962",107,"House",29906,62,2,"CO",100,0,1,"UDALL, Mark","U000038",1950,NA,-0.353,0.049,-231.34309,0.708,669,108,NA,-0.471,0.102,2,"CO-2"
"43963",107,"House",29907,62,6,"CO",200,0,1,"TANCREDO, Thomas G.","T000458",1945,NA,0.75,-0.022,-127.97999,0.811,611,56,NA,0.848,-0.262,6,"CO-6"
"43964",107,"House",15028,1,6,"CT",200,0,1,"JOHNSON, Nancy Lee","J000163",1935,NA,0.122,-0.513,-115.36222,0.84,662,45,NA,0.153,-0.809,6,"CT-6"
"43965",107,"House",15449,1,4,"CT",200,0,1,"SHAYS, Christopher H.","S001144",1945,NA,0.129,-0.992,-154.63526,0.794,670,58,NA,0.244,-0.97,4,"CT-4"
"43966",107,"House",20109,1,2,"CT",200,0,1,"SIMMONS, Robert (Rob)","S001152",1943,NA,0.171,-0.566,-110.91967,0.848,674,38,NA,0.188,-0.647,2,"CT-2"
"43967",107,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","D000216",1943,NA,-0.416,-0.118,-105.60963,0.85576,678,36,NA,-0.397,-0.176,3,"CT-3"
"43968",107,"House",29712,1,5,"CT",100,0,1,"MALONEY, James H.","M000090",1948,NA,-0.244,-0.053,-176.14057,0.762,649,77,NA,-0.217,-0.068,5,"CT-5"
"43969",107,"House",29908,1,1,"CT",100,0,1,"LARSON, John B.","L000557",1948,NA,-0.397,-0.051,-157.07258,0.7885,661,60,NA,-0.363,-0.128,1,"CT-1"
"43970",107,"House",29327,11,1,"DE",200,0,1,"CASTLE, Michael Newbold","C000243",1939,NA,0.229,-0.7,-146.04582,0.806,679,50,NA,0.17,-0.585,1,"DE-1"
"43971",107,"House",13047,43,10,"FL",200,0,1,"YOUNG, Charles William (Bill)","Y000031",1930,2013,0.325,-0.112,-83.41405,0.879,648,32,NA,0.338,-0.119,10,"FL-10"
"43972",107,"House",14860,43,22,"FL",200,0,1,"SHAW, Eugene Clay, Jr.","S000303",1939,2013,0.3,-0.142,-84.46076,0.881,666,33,NA,0.317,-0.329,22,"FL-22"
"43973",107,"House",15006,43,9,"FL",200,0,1,"BILIRAKIS, Michael","B000463",1930,NA,0.382,-0.219,-100.80229,0.86,667,44,NA,0.377,-0.062,9,"FL-9"
"43974",107,"House",15605,43,14,"FL",200,0,1,"GOSS, Porter J.","G000336",1938,NA,0.421,-0.394,-70.85131,0.9,670,23,NA,0.399,-0.258,14,"FL-14"
"43975",107,"House",15627,43,6,"FL",200,0,1,"STEARNS, Clifford Bundy","S000822",1941,NA,0.554,-0.075,-125.62661,0.825,652,60,NA,0.627,0.006,6,"FL-6"
"43976",107,"House",15634,43,18,"FL",200,0,1,"ROS-LEHTINEN, Ileana","R000435",1952,NA,0.244,-0.225,-92.14232,0.86453,633,33,NA,0.269,-0.074,18,"FL-18"
"43977",107,"House",20110,43,1,"FL",200,2,2,"MILLER, Jefferson B. (Jeff)","M001144",1959,NA,0.633,0.155,-66.00207,0.851,409,30,NA,0.586,0.303,1,"FL-1"
"43978",107,"House",20111,43,4,"FL",200,0,1,"CRENSHAW, Ander","C001045",1944,NA,0.333,0.337,-60.05915,0.916,681,18,NA,0.369,0.07,4,"FL-4"
"43979",107,"House",20112,43,8,"FL",200,0,1,"KELLER, Richard (Ric)","K000361",1964,NA,0.458,-0.068,-67.5324,0.902,658,25,NA,0.469,-0.006,8,"FL-8"
"43980",107,"House",20113,43,12,"FL",200,0,1,"PUTNAM, Adam","P000586",1974,NA,0.414,0.14,-65.90104,0.905,657,20,NA,0.418,0.114,12,"FL-12"
"43981",107,"House",29328,43,3,"FL",100,0,1,"BROWN, Corrine","B000911",1946,NA,-0.429,0.192,-136.21009,0.81,647,47,NA,-0.402,0.039,3,"FL-3"
"43982",107,"House",29330,43,5,"FL",100,0,1,"THURMAN, Karen L.","T000253",1951,NA,-0.304,0.273,-166.67616,0.777,662,67,NA,-0.325,0.192,5,"FL-5"
"43983",107,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","M000689",1943,NA,0.453,0.137,-78.22416,0.89,669,35,NA,0.402,0.025,7,"FL-7"
"43984",107,"House",29333,43,13,"FL",200,0,1,"MILLER, Daniel","M000720",1942,NA,0.453,-0.494,-87.76433,0.872,642,25,NA,0.441,-0.489,13,"FL-13"
"43985",107,"House",29334,43,17,"FL",100,0,1,"MEEK, Carrie P.","M000628",1926,NA,-0.483,0.12,-157.70097,0.771,606,69,NA,-0.428,-0.09,17,"FL-17"
"43986",107,"House",29335,43,20,"FL",100,0,1,"DEUTSCH, Peter R.","D000275",1957,NA,-0.324,-0.115,-162.89709,0.777,645,70,NA,-0.342,-0.21,20,"FL-20"
"43987",107,"House",29336,43,21,"FL",200,0,1,"DIAZ-BALART, Lincoln","D000299",1954,NA,0.243,-0.105,-101.96131,0.855,650,34,NA,0.285,0.027,21,"FL-21"
"43988",107,"House",29337,43,23,"FL",100,0,1,"HASTINGS, Alcee Lamar","H000324",1936,NA,-0.564,0.157,-190.47504,0.72991,605,86,NA,-0.527,0.291,23,"FL-23"
"43989",107,"House",29509,43,15,"FL",200,0,1,"WELDON, David Joseph","W000267",1953,NA,0.471,0.146,-108.62119,0.851,671,48,NA,0.566,-0.058,15,"FL-15"
"43990",107,"House",29510,43,16,"FL",200,0,1,"FOLEY, Mark A.","F000238",1954,NA,0.311,-0.381,-108.19227,0.852,675,54,NA,0.26,-0.271,16,"FL-16"
"43991",107,"House",29713,43,2,"FL",100,0,1,"BOYD, F. Allen, Jr.","B000716",1945,NA,-0.181,0.414,-238.56995,0.697,662,111,NA,-0.194,0.414,2,"FL-2"
"43992",107,"House",29714,43,11,"FL",100,0,1,"DAVIS, Jim","D000114",1957,NA,-0.278,0.025,-169.80186,0.777,672,74,NA,-0.256,-0.044,11,"FL-11"
"43993",107,"House",29715,43,19,"FL",100,0,1,"WEXLER, Robert","W000314",1961,NA,-0.392,-0.193,-132.21959,0.809,624,51,NA,-0.366,-0.155,19,"FL-19"
"43994",107,"House",39508,43,1,"FL",200,1,1,"SCARBOROUGH, Charles Joseph","S000106",1963,NA,0.672,-0.433,-63.74076,0.731,203,28,NA,0.631,-0.673,1,"FL-1"
"43995",107,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","L000287",1940,NA,-0.589,-0.221,-129.41215,0.80912,611,63,NA,-0.544,-0.205,5,"GA-5"
"43996",107,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","K000220",1955,NA,0.54,0.302,-97.49179,0.862,654,37,NA,0.491,0.349,1,"GA-1"
"43997",107,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.282,0.463,-186.19673,0.75289,656,74,NA,-0.223,0.363,2,"GA-2"
"43998",107,"House",29340,44,3,"GA",200,0,1,"COLLINS, Michael Allen (Mac)","C000640",1944,NA,0.536,0.324,-119.4125,0.836,667,53,NA,0.577,0.266,3,"GA-3"
"43999",107,"House",29341,44,11,"GA",200,0,1,"LINDER, John Elmer","L000321",1942,NA,0.559,-0.008,-67.85956,0.899,635,25,NA,0.443,-0.083,11,"GA-11"
"44000",107,"House",29344,44,4,"GA",100,0,1,"McKINNEY, Cynthia Ann","M000523",1955,NA,-0.533,-0.583,-172.87305,0.753,608,68,NA,-0.518,-0.855,4,"GA-4"
"44001",107,"House",29511,44,7,"GA",200,0,1,"BARR, Bob","B000169",1948,NA,0.632,0.218,-120.75487,0.831,651,50,NA,0.624,0.046,7,"GA-7"
"44002",107,"House",29512,44,8,"GA",200,0,1,"CHAMBLISS, Saxby","C000286",1943,NA,0.423,0.205,-61.32755,0.912,665,20,NA,0.384,0.284,8,"GA-8"
"44003",107,"House",29513,44,10,"GA",200,0,1,"NORWOOD, Charles W., Jr.","N000159",1941,2007,0.533,0.469,-92.50265,0.866,644,38,NA,0.482,0.626,10,"GA-10"
"44004",107,"House",29909,44,6,"GA",200,0,1,"ISAKSON, Johnny","I000055",1944,NA,0.402,-0.011,-75.79739,0.89393,676,27,NA,0.346,-0.091,6,"GA-6"
"44005",107,"House",99342,44,9,"GA",200,0,1,"DEAL, John Nathan","D000168",1942,NA,0.581,0.139,-93.26102,0.866,648,39,NA,0.472,0.298,9,"GA-9"
"44006",107,"House",10757,82,2,"HI",100,0,1,"MINK, Patsy Takemoto","M000797",1927,2002,-0.513,-0.067,-148.38454,0.779,595,60,NA,-0.484,0.011,2,"HI-2"
"44007",107,"House",15245,82,1,"HI",100,0,1,"ABERCROMBIE, Neil","A000014",1938,NA,-0.432,-0.026,-292.18715,0.64,655,102,NA,-0.341,-0.206,1,"HI-1"
"44008",107,"House",20114,63,1,"ID",200,0,1,"OTTER, C. L. (Butch)","O000166",1942,NA,0.692,0.057,-147.18898,0.804,675,56,NA,0.617,0.07,1,"ID-1"
"44009",107,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","S001148",1950,NA,0.297,0.285,-74.09684,0.89486,667,28,NA,0.368,0.036,2,"ID-2"
"44010",107,"House",12041,21,8,"IL",200,0,1,"CRANE, Philip Miller","C000873",1930,2014,0.739,0.023,-186.07187,0.744,628,90,NA,0.741,0.099,8,"IL-8"
"44011",107,"House",14239,21,6,"IL",200,0,1,"HYDE, Henry John","H001022",1924,2007,0.312,-0.18,-79.7158,0.886,657,25,NA,0.375,-0.049,6,"IL-6"
"44012",107,"House",15023,21,17,"IL",100,0,1,"EVANS, Lane Allen","E000250",1951,2014,-0.454,-0.181,-143.4047,0.808,672,55,NA,-0.427,-0.093,17,"IL-17"
"44013",107,"House",15036,21,3,"IL",100,0,1,"LIPINSKI, William Oliver","L000342",1937,NA,-0.176,0.3,-221.60362,0.672,557,104,NA,-0.166,0.356,3,"IL-3"
"44014",107,"House",15417,21,14,"IL",200,0,1,"HASTERT, John Dennis","H000323",1942,NA,0.443,-0.122,-4.50599,0.963,120,0,NA,0.481,0.017,14,"IL-14"
"44015",107,"House",15453,21,12,"IL",100,0,1,"COSTELLO, Jerry Francis","C000794",1949,NA,-0.317,0.657,-258.12429,0.683,678,140,NA,-0.321,0.947,12,"IL-12"
"44016",107,"House",20115,21,10,"IL",200,0,1,"KIRK, Mark Steven","K000360",1959,NA,0.274,-0.647,-101.46726,0.859,669,45,NA,0.25,-0.587,10,"IL-10"
"44017",107,"House",20116,21,15,"IL",200,0,1,"JOHNSON, Timothy V.","J000285",1946,NA,0.264,-0.52,-148.63644,0.803,679,69,NA,0.184,-0.168,15,"IL-15"
"44018",107,"House",29346,21,1,"IL",100,0,1,"RUSH, Bobby L.","R000515",1946,NA,-0.478,-0.203,-124.08156,0.81783,617,48,NA,-0.425,-0.242,1,"IL-1"
"44019",107,"House",29348,21,4,"IL",100,0,1,"GUTIÉRREZ, Luis V.","G000535",1953,NA,-0.487,-0.26,-142.18795,0.79268,612,63,NA,-0.456,-0.062,4,"IL-4"
"44020",107,"House",29349,21,16,"IL",200,0,1,"MANZULLO, Donald A.","M001138",1944,NA,0.51,0,-118.14534,0.835,657,44,NA,0.494,0.038,16,"IL-16"
"44021",107,"House",29516,21,11,"IL",200,0,1,"WELLER, Gerald C. (Jerry)","W000273",1957,NA,0.288,0.2,-270.87746,0.669,674,90,NA,0.369,0.72,11,"IL-11"
"44022",107,"House",29517,21,18,"IL",200,0,1,"LaHOOD, Ray H.","L000552",1945,NA,0.246,-0.076,-100.46296,0.859,660,36,NA,0.274,-0.108,18,"IL-18"
"44023",107,"House",29585,21,2,"IL",100,0,1,"JACKSON, Jesse L., Jr.","J000283",1965,NA,-0.538,-0.513,-141.00743,0.813,680,55,NA,-0.544,-0.744,2,"IL-2"
"44024",107,"House",29716,21,5,"IL",100,0,1,"BLAGOJEVICH, Rod R.","B000518",1956,NA,-0.317,-0.188,-136.59041,0.783,557,64,NA,-0.305,-0.091,5,"IL-5"
"44025",107,"House",29717,21,7,"IL",100,0,1,"DAVIS, Danny K.","D000096",1941,NA,-0.486,-0.263,-108.53942,0.84751,656,42,NA,-0.477,-0.445,7,"IL-7"
"44026",107,"House",29718,21,20,"IL",200,0,1,"SHIMKUS, John M.","S000364",1958,NA,0.375,0.153,-92.65607,0.87227,678,39,NA,0.341,0.292,20,"IL-20"
"44027",107,"House",29911,21,9,"IL",100,0,1,"SCHAKOWSKY, Janice D.","S001145",1944,NA,-0.606,-0.269,-112.61149,0.84508,669,52,NA,-0.607,-0.264,9,"IL-9"
"44028",107,"House",29912,21,13,"IL",200,0,1,"BIGGERT, Judy Borg","B001232",1937,NA,0.323,-0.372,-102.42603,0.86,679,49,NA,0.34,-0.601,13,"IL-13"
"44029",107,"House",29913,21,19,"IL",100,0,1,"PHELPS, David Dwain","P000584",1947,NA,-0.207,0.715,-181.15324,0.764,674,72,NA,-0.166,0.747,19,"IL-19"
