"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","CD116FP","STCD"
"46113",111,"House",20752,71,37,"CA",100,0,1,"RICHARDSON, Laura","R000581",1962,NA,-0.339,-0.022,-80.45712,0.918,945,31,NA,-0.364,-0.105,37,"CA-37"
"46114",111,"House",20762,71,12,"CA",100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)","S001175",1950,NA,-0.38,-0.444,-141.3571,0.85345,892,46,NA,-0.413,-0.851,12,"CA-12"
"46115",111,"House",20903,71,4,"CA",200,0,1,"McCLINTOCK, Tom","M001177",1956,NA,0.719,-0.475,-169.79005,0.84166,985,68,NA,0.745,-0.445,4,"CA-4"
"46116",111,"House",20955,71,32,"CA",100,2,2,"CHU, Judy","C001080",1953,NA,-0.487,-0.378,-25.19601,0.95908,603,6,NA,-0.494,-0.375,32,"CA-32"
"46117",111,"House",20958,71,10,"CA",100,2,2,"GARAMENDI, John","G000559",1945,NA,-0.309,-0.093,-37.34235,0.91108,401,13,NA,-0.466,-0.129,10,"CA-10"
"46118",111,"House",20963,71,52,"CA",200,0,1,"HUNTER, Duncan Duane","H001048",1976,NA,0.539,0.085,-152.5999,0.85648,985,71,NA,0.47,0.259,52,"CA-52"
"46119",111,"House",29106,71,35,"CA",100,0,1,"WATERS, Maxine","W000187",1938,NA,-0.653,-0.073,-103.80583,0.89197,908,31,NA,-0.574,-0.659,35,"CA-35"
"46120",111,"House",29309,71,6,"CA",100,0,1,"WOOLSEY, Lynn C.","W000738",1937,NA,-0.556,-0.529,-69.84845,0.928,939,27,NA,-0.651,-0.598,6,"CA-6"
"46121",111,"House",29312,71,14,"CA",100,0,1,"ESHOO, Anna Georges","E000215",1942,NA,-0.381,-0.427,-46.49456,0.95282,962,15,NA,-0.422,-0.203,14,"CA-14"
"46122",111,"House",29313,71,17,"CA",100,0,1,"FARR, Sam","F000030",1941,NA,-0.455,-0.219,-68.08688,0.932,968,22,NA,-0.488,-0.267,17,"CA-17"
"46123",111,"House",29315,71,25,"CA",200,0,1,"McKEON, Howard P. (Buck)","M000508",1938,NA,0.396,0.208,-164.53137,0.844,970,71,NA,0.377,0.227,25,"CA-25"
"46124",111,"House",29316,71,31,"CA",100,0,1,"BECERRA, Xavier","B000287",1958,NA,-0.512,-0.283,-44.35289,0.95448,952,15,NA,-0.507,-0.056,31,"CA-31"
"46125",111,"House",29317,71,34,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.47,-0.186,-46.53757,0.95344,976,15,NA,-0.503,0.131,34,"CA-34"
"46126",111,"House",29318,71,36,"CA",100,0,1,"HARMAN, Jane L.","H000213",1945,NA,-0.262,-0.12,-87.15462,0.908,899,26,NA,-0.355,-0.058,36,"CA-36"
"46127",111,"House",29321,71,40,"CA",200,0,1,"ROYCE, Edward Randall","R000487",1951,NA,0.657,-0.353,-140.84045,0.86613,980,58,NA,0.677,-0.356,40,"CA-40"
"46128",111,"House",29323,71,44,"CA",200,0,1,"CALVERT, Ken","C000059",1953,NA,0.349,0.22,-149.08072,0.85589,958,49,NA,0.347,0.345,44,"CA-44"
"46129",111,"House",29325,71,51,"CA",100,0,1,"FILNER, Bob","F000116",1942,NA,-0.652,0.002,-114.75729,0.888,966,34,NA,-0.556,-0.584,51,"CA-51"
"46130",111,"House",29504,71,16,"CA",100,0,1,"LOFGREN, Zoe","L000397",1947,NA,-0.402,-0.446,-62.21217,0.93212,885,19,NA,-0.451,-0.497,16,"CA-16"
"46131",111,"House",29505,71,19,"CA",200,0,1,"RADANOVICH, George P.","R000004",1955,NA,0.484,0.18,-136.60656,0.835,757,59,NA,0.463,0.322,19,"CA-19"
"46132",111,"House",29508,71,50,"CA",200,0,1,"BILBRAY, Brian P.","B000461",1951,NA,0.392,-0.376,-213.93866,0.799,953,102,NA,0.366,-0.194,50,"CA-50"
"46133",111,"House",29705,71,10,"CA",100,1,1,"TAUSCHER, Ellen O'Kane","T000057",1951,NA,-0.308,-0.169,-13.2189,0.953,275,4,NA,-0.368,0.005,10,"CA-10"
"46134",111,"House",29707,71,27,"CA",100,0,1,"SHERMAN, Brad","S000344",1954,NA,-0.342,-0.148,-79.87252,0.92111,972,29,NA,-0.448,0.078,27,"CA-27"
"46135",111,"House",29709,71,47,"CA",100,0,1,"SANCHEZ, Loretta","S000030",1960,NA,-0.367,0.025,-104.6784,0.892,918,32,NA,-0.331,0.001,47,"CA-47"
"46136",111,"House",29774,71,23,"CA",100,0,1,"CAPPS, Lois","C001036",1938,NA,-0.389,-0.227,-42.5681,0.957,962,15,NA,-0.462,-0.087,23,"CA-23"
"46137",111,"House",29775,71,45,"CA",200,0,1,"BONO, Mary","B001228",1961,NA,0.353,-0.218,-177.6173,0.832,965,77,NA,0.374,-0.271,45,"CA-45"
"46138",111,"House",29778,71,9,"CA",100,0,1,"LEE, Barbara","L000551",1946,NA,-0.683,-0.588,-50.46674,0.94905,965,17,NA,-0.726,-0.613,9,"CA-9"
"46139",111,"House",29901,71,1,"CA",100,0,1,"THOMPSON, Michael","T000460",1951,NA,-0.395,0.065,-95.22426,0.90731,979,29,NA,-0.35,-0.102,1,"CA-1"
"46140",111,"House",29903,71,38,"CA",100,0,1,"NAPOLITANO, Grace Flores","N000179",1936,NA,-0.448,-0.249,-74.03617,0.92578,960,28,NA,-0.486,-0.343,38,"CA-38"
"46141",111,"House",29905,71,42,"CA",200,0,1,"MILLER, Gary G.","M001139",1948,NA,0.478,0.222,-159.62039,0.828,845,87,NA,0.397,0.498,42,"CA-42"
"46142",111,"House",29942,71,43,"CA",100,0,1,"BACA, Joe","B001234",1947,NA,-0.349,0.292,-44.57093,0.954,955,12,NA,-0.375,0.337,43,"CA-43"
"46143",111,"House",20502,62,3,"CO",100,0,1,"SALAZAR, John","S001158",1953,NA,-0.277,0.561,-116.89739,0.884,952,40,NA,-0.278,0.456,3,"CO-3"
"46144",111,"House",20704,62,5,"CO",200,0,1,"LAMBORN, Doug","L000564",1954,NA,0.679,0.197,-94.93619,0.90776,981,31,NA,0.711,0.095,5,"CO-5"
"46145",111,"House",20705,62,7,"CO",100,0,1,"PERLMUTTER, Ed","P000593",1953,NA,-0.282,0.076,-107.48696,0.89387,958,30,NA,-0.355,0.333,7,"CO-7"
"46146",111,"House",20904,62,2,"CO",100,0,1,"POLIS, Jared","P000598",1975,NA,-0.278,-0.692,-158.91356,0.84932,973,45,NA,-0.371,-0.556,2,"CO-2"
"46147",111,"House",20905,62,4,"CO",100,0,1,"MARKEY, Betsy","M001172",1956,NA,-0.19,0.385,-215.37512,0.801,971,81,NA,-0.189,0.404,4,"CO-4"
"46148",111,"House",20906,62,6,"CO",200,0,1,"COFFMAN, Mike","C001077",1955,NA,0.492,-0.213,-179.94527,0.83116,973,74,NA,0.564,-0.105,6,"CO-6"
"46149",111,"House",29710,62,1,"CO",100,0,1,"DeGETTE, Diana","D000197",1957,NA,-0.432,-0.313,-46.19313,0.95234,946,15,NA,-0.428,-0.035,1,"CO-1"
"46150",111,"House",20706,1,2,"CT",100,0,1,"COURTNEY, Joe","C001069",1953,NA,-0.344,0.017,-87.76429,0.91366,972,29,NA,-0.353,0.142,2,"CT-2"
"46151",111,"House",20707,1,5,"CT",100,0,1,"MURPHY, Christopher","M001169",1973,NA,-0.271,-0.196,-95.99737,0.90596,972,30,NA,-0.322,-0.061,5,"CT-5"
"46152",111,"House",20907,1,4,"CT",100,0,1,"HIMES, James A.","H001047",1966,NA,-0.242,-0.238,-214.2612,0.80015,961,81,NA,-0.195,-0.266,4,"CT-4"
"46153",111,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","D000216",1943,NA,-0.416,-0.118,-53.94357,0.94596,971,18,NA,-0.448,-0.052,3,"CT-3"
"46154",111,"House",29908,1,1,"CT",100,0,1,"LARSON, John B.","L000557",1948,NA,-0.397,-0.051,-42.83596,0.95541,939,12,NA,-0.461,-0.031,1,"CT-1"
"46155",111,"House",29327,11,1,"DE",200,0,1,"CASTLE, Michael Newbold","C000243",1939,NA,0.229,-0.7,-265.96624,0.764,986,118,NA,0.263,-0.751,1,"DE-1"
"46156",111,"House",13047,43,10,"FL",200,0,1,"YOUNG, Charles William (Bill)","Y000031",1930,2013,0.325,-0.112,-191.36879,0.793,823,88,NA,0.267,0.202,10,"FL-10"
"46157",111,"House",15627,43,6,"FL",200,0,1,"STEARNS, Clifford Bundy","S000822",1941,NA,0.554,-0.075,-186.07544,0.827,977,73,NA,0.554,-0.226,6,"FL-6"
"46158",111,"House",15634,43,18,"FL",200,0,1,"ROS-LEHTINEN, Ileana","R000435",1952,NA,0.244,-0.225,-193.0448,0.81399,938,80,NA,0.213,-0.072,18,"FL-18"
"46159",111,"House",20110,43,1,"FL",200,0,1,"MILLER, Jefferson B. (Jeff)","M001144",1959,NA,0.633,0.155,-140.29606,0.866,972,68,NA,0.591,0.119,1,"FL-1"
"46160",111,"House",20111,43,4,"FL",200,0,1,"CRENSHAW, Ander","C001045",1944,NA,0.333,0.337,-159.99904,0.846,954,60,NA,0.309,0.345,4,"FL-4"
"46161",111,"House",20113,43,12,"FL",200,0,1,"PUTNAM, Adam","P000586",1974,NA,0.414,0.14,-177.39825,0.826,929,86,NA,0.316,0.195,12,"FL-12"
"46162",111,"House",20313,43,5,"FL",200,0,1,"BROWN-WAITE, Virginia (Ginny)","B001247",1943,NA,0.36,0.084,-228.71033,0.775,896,100,NA,0.341,0.026,5,"FL-5"
"46163",111,"House",20316,43,25,"FL",200,0,1,"DIAZ-BALART, Mario","D000600",1961,NA,0.279,0.121,-203.43148,0.80975,964,85,NA,0.233,0.147,25,"FL-25"
"46164",111,"House",20358,43,17,"FL",100,0,1,"MEEK, Kendrick B.","M001148",1966,NA,-0.363,0.108,-65.87639,0.931,927,25,NA,-0.328,0.198,17,"FL-17"
"46165",111,"House",20503,43,14,"FL",200,0,1,"MACK, Connie, IV","M001155",1967,NA,0.601,-0.16,-143.77574,0.86,951,65,NA,0.59,-0.03,14,"FL-14"
"46166",111,"House",20504,43,20,"FL",100,0,1,"WASSERMAN SCHULTZ, Debbie","W000797",1966,NA,-0.421,0.069,-44.27172,0.95418,944,14,NA,-0.425,0.063,20,"FL-20"
"46167",111,"House",20708,43,11,"FL",100,0,1,"CASTOR, Kathy","C001066",1966,NA,-0.438,0.045,-36.97457,0.96131,937,11,NA,-0.434,-0.044,11,"FL-11"
"46168",111,"House",20709,43,13,"FL",200,0,1,"BUCHANAN, Vernon G.","B001260",1951,NA,0.358,-0.134,-192.65944,0.818,959,92,NA,0.3,-0.069,13,"FL-13"
"46169",111,"House",20711,43,22,"FL",100,0,1,"KLEIN, Ron","K000366",1957,NA,-0.265,0,-88.46076,0.912,964,27,NA,-0.265,-0.059,22,"FL-22"
"46170",111,"House",20758,43,9,"FL",200,0,1,"BILIRAKIS, Gus","B001257",1963,NA,0.405,0.019,-178.46483,0.83305,977,74,NA,0.368,-0.012,9,"FL-9"
"46171",111,"House",20908,43,8,"FL",100,0,1,"GRAYSON, Alan","G000556",1958,NA,-0.363,-0.457,-92.08629,0.909,966,27,NA,-0.346,-0.182,8,"FL-8"
"46172",111,"House",20909,43,15,"FL",200,0,1,"POSEY, Bill","P000599",1947,NA,0.518,-0.32,-265.47336,0.76354,984,116,NA,0.386,0.03,15,"FL-15"
"46173",111,"House",20910,43,16,"FL",200,0,1,"ROONEY, Thomas J.","R000583",1970,NA,0.458,0.013,-217.59572,0.80034,977,94,NA,0.454,-0.041,16,"FL-16"
"46174",111,"House",20911,43,24,"FL",100,0,1,"KOSMAS, Suzanne M.","K000370",1944,NA,-0.163,-0.051,-229.48284,0.79,972,85,NA,-0.162,-0.064,24,"FL-24"
"46175",111,"House",20959,43,19,"FL",100,2,2,"DEUTCH, Theodore E. (Ted)","D000610",1966,NA,-0.4,-0.094,-16.23385,0.93156,229,7,NA,-0.364,-0.004,19,"FL-19"
"46176",111,"House",29328,43,3,"FL",100,0,1,"BROWN, Corrine","B000911",1946,NA,-0.429,0.192,-65.49288,0.933,939,25,NA,-0.432,0.134,3,"FL-3"
"46177",111,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","M000689",1943,NA,0.453,0.137,-178.38781,0.832,973,75,NA,0.401,0.335,7,"FL-7"
"46178",111,"House",29336,43,21,"FL",200,0,1,"DIAZ-BALART, Lincoln","D000299",1954,NA,0.243,-0.105,-202.11361,0.803,922,83,NA,0.221,0.141,21,"FL-21"
"46179",111,"House",29337,43,23,"FL",100,0,1,"HASTINGS, Alcee Lamar","H000324",1936,NA,-0.564,0.157,-45.82435,0.95068,906,15,NA,-0.491,-0.064,23,"FL-23"
"46180",111,"House",29713,43,2,"FL",100,0,1,"BOYD, F. Allen, Jr.","B000716",1945,NA,-0.181,0.414,-180.62708,0.823,925,59,NA,-0.197,0.322,2,"FL-2"
"46181",111,"House",29715,43,19,"FL",100,1,1,"WEXLER, Robert","W000314",1961,NA,-0.392,-0.193,-29.93218,0.952,612,11,NA,-0.447,-0.034,19,"FL-19"
"46182",111,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","L000287",1940,NA,-0.589,-0.221,-48.0566,0.94381,831,16,NA,-0.536,-0.401,5,"GA-5"
"46183",111,"House",20317,44,8,"GA",100,0,1,"MARSHALL, Jim","M001146",1948,NA,-0.119,0.803,-299.73006,0.733,966,136,NA,-0.135,0.889,8,"GA-8"
"46184",111,"House",20319,44,11,"GA",200,0,1,"GINGREY, Phil","G000550",1942,NA,0.561,0.272,-166.71608,0.84,957,79,NA,0.54,0.323,11,"GA-11"
"46185",111,"House",20321,44,13,"GA",100,0,1,"SCOTT, David","S001157",1945,NA,-0.301,0.164,-81.67417,0.91996,979,22,NA,-0.395,0.465,13,"GA-13"
"46186",111,"House",20505,44,6,"GA",200,0,1,"PRICE, Tom","P000591",1954,NA,0.644,-0.073,-137.96866,0.86678,965,63,NA,0.674,-0.058,6,"GA-6"
"46187",111,"House",20506,44,3,"GA",200,0,1,"WESTMORELAND, Lynn A.","W000796",1950,NA,0.672,0.189,-112.42085,0.884,911,46,NA,0.691,0.181,3,"GA-3"
"46188",111,"House",20507,44,12,"GA",100,0,1,"BARROW, John","B001252",1955,NA,-0.119,0.46,-208.26651,0.807,970,65,NA,-0.187,0.538,12,"GA-12"
"46189",111,"House",20712,44,4,"GA",100,0,1,"JOHNSON, Hank","J000288",1954,NA,-0.469,0.012,-69.64718,0.92814,934,23,NA,-0.427,0.104,4,"GA-4"
"46190",111,"House",20753,44,10,"GA",200,0,1,"BROUN, Paul C., Jr.","B001262",1946,NA,0.913,-0.408,-102.48444,0.898,956,32,NA,0.924,0.02,10,"GA-10"
"46191",111,"House",20962,44,9,"GA",200,2,2,"GRAVES, Tom","G000560",1970,NA,0.716,-0.002,-19.02918,0.89915,179,7,NA,0.867,0.053,9,"GA-9"
"46192",111,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","K000220",1955,NA,0.54,0.302,-203.75006,0.811,971,98,NA,0.613,0.422,1,"GA-1"
"46193",111,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.282,0.463,-86.58619,0.91306,952,24,NA,-0.34,0.494,2,"GA-2"
"46194",111,"House",29341,44,7,"GA",200,0,1,"LINDER, John Elmer","L000321",1942,NA,0.559,-0.008,-167.79538,0.831,904,67,NA,0.651,-0.206,7,"GA-7"
"46195",111,"House",99342,44,9,"GA",200,1,1,"DEAL, John Nathan","D000168",1942,NA,0.581,0.139,-98.2383,0.845,583,34,NA,0.606,-0.075,9,"GA-9"
"46196",111,"House",15245,82,1,"HI",100,1,1,"ABERCROMBIE, Neil","A000014",1938,NA,-0.432,-0.026,-29.75106,0.953,617,10,NA,-0.465,0.091,1,"HI-1"
"46197",111,"House",20713,82,2,"HI",100,0,1,"HIRONO, Mazie","H001042",1947,NA,-0.512,-0.084,-43.37952,0.95622,969,18,NA,-0.542,-0.018,2,"HI-2"
"46198",111,"House",20961,82,1,"HI",200,2,2,"DJOU, Charles","D000611",1970,NA,0.172,-0.181,-74.17922,0.693,202,31,NA,0.195,-0.405,1,"HI-1"
"46199",111,"House",20912,63,1,"ID",100,0,1,"MINNICK, Walt","M001175",1942,NA,0.088,-0.484,-542.52141,0.571,969,285,NA,0.091,-0.612,1,"ID-1"
"46200",111,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","S001148",1950,NA,0.297,0.285,-243.15088,0.77727,965,96,NA,0.279,0.455,2,"ID-2"
"46201",111,"House",15453,21,12,"IL",100,0,1,"COSTELLO, Jerry Francis","C000794",1949,NA,-0.317,0.657,-170.11017,0.836,947,60,NA,-0.288,0.479,12,"IL-12"
"46202",111,"House",20115,21,10,"IL",200,0,1,"KIRK, Mark Steven","K000360",1959,NA,0.274,-0.647,-240.11557,0.771,921,105,NA,0.274,-0.591,10,"IL-10"
"46203",111,"House",20116,21,15,"IL",200,0,1,"JOHNSON, Timothy V.","J000285",1946,NA,0.264,-0.52,-445.25705,0.627,954,193,NA,0.398,-0.917,15,"IL-15"
"46204",111,"House",20508,21,3,"IL",100,0,1,"LIPINSKI, Daniel","L000563",1966,NA,-0.228,0.176,-153.94973,0.85254,965,55,NA,-0.251,0.564,3,"IL-3"
"46205",111,"House",20509,21,8,"IL",100,0,1,"BEAN, Melissa L.","B001253",1962,NA,-0.155,-0.063,-375.16424,0.674,952,128,NA,-0.176,-0.396,8,"IL-8"
"46206",111,"House",20715,21,6,"IL",200,0,1,"ROSKAM, Peter","R000580",1961,NA,0.429,0.018,-152.10032,0.85404,964,67,NA,0.482,-0.142,6,"IL-6"
"46207",111,"House",20716,21,17,"IL",100,0,1,"HARE, Phil","H001040",1949,NA,-0.38,0.155,-53.07832,0.947,977,18,NA,-0.426,0.233,17,"IL-17"
"46208",111,"House",20749,21,14,"IL",100,0,1,"FOSTER, Bill","F000454",1955,NA,-0.228,-0.225,-286.5043,0.74717,983,102,NA,-0.17,-0.23,14,"IL-14"
"46209",111,"House",20913,21,11,"IL",100,0,1,"HALVORSON, Deborah L.","H001044",1958,NA,-0.183,0.027,-293.49757,0.742,982,95,NA,-0.181,-0.055,11,"IL-11"
"46210",111,"House",20914,21,18,"IL",200,0,1,"SCHOCK, Aaron","S001179",1981,NA,0.311,0.185,-193.45607,0.815,946,83,NA,0.34,0.081,18,"IL-18"
"46211",111,"House",20954,21,5,"IL",100,2,2,"QUIGLEY, Mike","Q000023",1958,NA,-0.321,-0.281,-117.25615,0.871,849,38,NA,-0.306,-0.459,5,"IL-5"
