"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","STUSPS"
"49273",116,"Senate",40910,62,0,"CO",100,NA,NA,"BENNET, Michael F.","B001267",1964,NA,-0.224,-0.175,-100.61832,0.80238,457,46,NA,-0.294,-0.135,"CO"
"49274",116,"Senate",20707,1,0,"CT",100,NA,NA,"MURPHY, Christopher","M001169",1973,NA,-0.271,-0.196,-145.03396,0.77465,568,64,NA,-0.155,-0.347,"CT"
"49275",116,"Senate",41101,1,0,"CT",100,NA,NA,"BLUMENTHAL, Richard","B001277",1946,NA,-0.434,-0.163,-99.69836,0.83928,569,43,NA,-0.445,-0.18,"CT"
"49276",116,"Senate",15015,11,0,"DE",100,NA,NA,"CARPER, Thomas Richard","C000174",1947,NA,-0.175,-0.223,-94.74923,0.84661,569,26,NA,-0.187,-0.238,"DE"
"49277",116,"Senate",40916,11,0,"DE",100,NA,NA,"COONS, Christopher A.","C001088",1963,NA,-0.227,-0.217,-66.78975,0.88584,551,24,NA,-0.201,-0.251,"DE"
"49278",116,"Senate",41102,43,0,"FL",200,NA,NA,"RUBIO, Marco","R000595",1971,NA,0.568,-0.271,-46.40708,0.91951,553,18,NA,0.522,-0.123,"FL"
"49279",116,"Senate",41903,43,0,"FL",200,NA,NA,"SCOTT, Richard Lynn (Rick)","S001217",1952,NA,0.517,0.177,-46.21475,0.92038,557,24,NA,0.515,0.173,"FL"
"49280",116,"Senate",29909,44,0,"GA",200,NA,NA,"ISAKSON, Johnny","I000055",1944,NA,0.402,-0.011,-10.54373,0.96184,271,2,NA,0.336,0.153,"GA"
"49281",116,"Senate",41501,44,0,"GA",200,NA,NA,"PERDUE, David Alfred, Jr.","P000612",1949,NA,0.564,-0.087,-37.58578,0.93154,530,20,NA,0.478,0.141,"GA"
"49282",116,"Senate",41904,44,0,"GA",200,NA,NA,"LOEFFLER, Kelly","L000594",1970,NA,0.511,-0.083,-14.30352,0.92442,182,4,NA,0.516,-0.093,"GA"
"49283",116,"Senate",20713,82,0,"HI",100,NA,NA,"HIRONO, Mazie","H001042",1947,NA,-0.512,-0.084,-85.17362,0.85773,555,43,NA,-0.578,0.009,"HI"
"49284",116,"Senate",41112,82,0,"HI",100,NA,NA,"SCHATZ, Brian Emanuel","S001194",1972,NA,-0.448,-0.106,-92.16797,0.84622,552,40,NA,-0.476,-0.094,"HI"
"49285",116,"Senate",29345,63,0,"ID",200,NA,NA,"CRAPO, Michael Dean","C000880",1951,NA,0.511,0.294,-32.40136,0.94455,568,17,NA,0.494,0.671,"ID"
"49286",116,"Senate",40902,63,0,"ID",200,NA,NA,"RISCH, James","R000584",1943,NA,0.629,0.565,-26.312,0.95442,564,15,NA,0.583,0.642,"ID"
"49287",116,"Senate",15021,21,0,"IL",100,NA,NA,"DURBIN, Richard Joseph","D000563",1944,NA,-0.348,-0.307,-131.13764,0.79221,563,70,NA,-0.282,-0.113,"IL"
"49288",116,"Senate",21325,21,0,"IL",100,NA,NA,"DUCKWORTH, Tammy","D000622",1968,NA,-0.332,0.11,-83.50042,0.85914,550,34,NA,-0.363,0.218,"IL"
"49289",116,"Senate",21133,22,0,"IN",200,NA,NA,"YOUNG, Todd","Y000064",1972,NA,0.474,-0.029,-69.90967,0.88342,564,33,NA,0.464,-0.398,"IN"
"49290",116,"Senate",41900,22,0,"IN",200,NA,NA,"BRAUN, Michael","B001310",1954,NA,0.8,0.6,-49.98564,0.9159,569,23,NA,0.817,0.408,"IN"
"49291",116,"Senate",14226,31,0,"IA",200,NA,NA,"GRASSLEY, Charles Ernest","G000386",1933,NA,0.346,-0.065,-61.4036,0.89821,572,22,NA,0.502,0.058,"IA"
"49292",116,"Senate",41502,31,0,"IA",200,NA,NA,"ERNST, Joni","E000295",1970,NA,0.529,-0.047,-53.75826,0.90939,566,19,NA,0.556,-0.153,"IA"
"49293",116,"Senate",14852,32,0,"KS",200,NA,NA,"ROBERTS, Charles Patrick (Pat)","R000307",1936,NA,0.413,-0.09,-22.34633,0.95961,542,2,NA,0.331,0.201,"KS"
"49294",116,"Senate",29722,32,0,"KS",200,NA,NA,"MORAN, Jerry","M000934",1954,NA,0.415,0.206,-84.43069,0.84879,515,34,NA,0.453,-0.31,"KS"
"49295",116,"Senate",14921,51,0,"KY",200,NA,NA,"McCONNELL, Addison Mitchell (Mitch)","M000355",1942,NA,0.402,0.003,-51.67552,0.91362,572,13,NA,0.313,0.13,"KY"
"49296",116,"Senate",41104,51,0,"KY",200,NA,NA,"PAUL, Rand","P000603",1963,NA,0.878,-0.479,-147.36351,0.75726,530,77,NA,0.88,-0.475,"KY"
"49297",116,"Senate",20919,45,0,"LA",200,NA,NA,"CASSIDY, Bill","C001075",1957,NA,0.456,-0.099,-48.49131,0.91304,533,25,NA,0.52,-0.052,"LA"
"49298",116,"Senate",41703,45,0,"LA",200,NA,NA,"KENNEDY, John Neely","K000393",1951,NA,0.59,0.247,-64.89939,0.89039,559,26,NA,0.673,-0.024,"LA"
"49299",116,"Senate",41300,2,0,"ME",328,NA,NA,"KING, Angus Stanley, Jr.","K000383",1944,NA,-0.155,-0.21,-61.9374,0.89737,572,21,NA,-0.165,-0.158,"ME"
"49300",116,"Senate",49703,2,0,"ME",200,NA,NA,"COLLINS, Susan Margaret","C001035",1952,NA,0.113,-0.539,-49.47885,0.91713,572,13,NA,0.132,-0.406,"ME"
"49301",116,"Senate",15408,52,0,"MD",100,NA,NA,"CARDIN, Benjamin Louis","C000141",1943,NA,-0.32,-0.22,-93.0346,0.84768,563,34,NA,-0.281,-0.074,"MD"
"49302",116,"Senate",20330,52,0,"MD",100,NA,NA,"VAN HOLLEN, Christopher","V000128",1959,NA,-0.391,-0.205,-98.03574,0.84224,571,38,NA,-0.378,-0.323,"MD"
"49303",116,"Senate",14435,3,0,"MA",100,NA,NA,"MARKEY, Edward John","M000133",1946,NA,-0.512,-0.453,-63.01332,0.88181,501,19,NA,-0.619,-0.786,"MA"
"49304",116,"Senate",41301,3,0,"MA",100,NA,NA,"WARREN, Elizabeth","W000817",1949,NA,-0.77,-0.286,-13.00817,0.96065,324,4,NA,-0.799,-0.406,"MA"
"49305",116,"Senate",20923,23,0,"MI",100,NA,NA,"PETERS, Gary C.","P000595",1958,NA,-0.245,-0.187,-96.55677,0.84442,571,43,NA,-0.301,-0.002,"MI"
"49306",116,"Senate",29732,23,0,"MI",100,NA,NA,"STABENOW, Deborah Ann","S000770",1950,NA,-0.342,-0.014,-111.57,0.81488,545,59,NA,-0.394,-0.112,"MI"
"49307",116,"Senate",40700,33,0,"MN",100,NA,NA,"KLOBUCHAR, Amy","K000367",1960,NA,-0.281,-0.384,-131.51905,0.71375,390,69,NA,-0.473,-0.413,"MN"
"49308",116,"Senate",41706,33,0,"MN",100,NA,NA,"SMITH, Tina","S001203",1958,NA,-0.393,-0.06,-79.19599,0.86943,566,37,NA,-0.411,-0.031,"MN"
"49309",116,"Senate",29534,46,0,"MS",200,NA,NA,"WICKER, Roger F.","W000437",1951,NA,0.376,0.349,-27.4261,0.9531,571,8,NA,0.359,0.193,"MS"
"49310",116,"Senate",41707,46,0,"MS",200,NA,NA,"HYDE-SMITH, Cindy","H001079",1959,NA,0.37,0.34,-19.47443,0.96582,560,6,NA,0.358,0.393,"MS"
"49311",116,"Senate",29735,34,0,"MO",200,NA,NA,"BLUNT, Roy","B000575",1950,NA,0.426,0.275,-31.98543,0.94506,566,12,NA,0.336,0.143,"MO"
"49312",116,"Senate",41901,34,0,"MO",200,NA,NA,"HAWLEY, Joshua David","H001089",1979,NA,0.581,-0.235,-53.25364,0.91095,571,24,NA,0.579,-0.243,"MO"
"49313",116,"Senate",21338,64,0,"MT",200,NA,NA,"DAINES, Steve","D000618",1962,NA,0.553,-0.131,-61.2691,0.89689,563,35,NA,0.592,-0.277,"MT"
"49314",116,"Senate",40702,64,0,"MT",100,NA,NA,"TESTER, Jon","T000464",1956,NA,-0.217,0.138,-74.14835,0.87578,559,28,NA,-0.243,0.122,"MT"
"49315",116,"Senate",41302,35,0,"NE",200,NA,NA,"FISCHER, Debra (Deb)","F000463",1951,NA,0.471,0.343,-24.05789,0.95839,566,9,NA,0.484,0.486,"NE"
"49316",116,"Senate",41503,35,0,"NE",200,NA,NA,"SASSE, Benjamin Eric","S001197",1972,NA,0.795,-0.218,-33.35213,0.94137,552,13,NA,0.731,-0.071,"NE"
"49317",116,"Senate",21743,65,0,"NV",100,NA,NA,"ROSEN, Jacklyn Sheryl","R000608",1957,NA,-0.281,0.287,-57.3314,0.90399,568,17,NA,-0.314,0.327,"NV"
"49318",116,"Senate",41700,65,0,"NV",100,NA,NA,"CORTEZ MASTO, Catherine Marie","C001113",1964,NA,-0.371,0.343,-57.57817,0.90376,569,27,NA,-0.352,0.336,"NV"
"49319",116,"Senate",40906,4,0,"NH",100,NA,NA,"SHAHEEN, Jeanne","S001181",1947,NA,-0.239,-0.136,-70.91638,0.88321,571,29,NA,-0.216,-0.01,"NH"
"49320",116,"Senate",41702,4,0,"NH",100,NA,NA,"HASSAN, Margaret (Maggie)","H001076",1958,NA,-0.241,-0.019,-63.29858,0.89524,572,25,NA,-0.225,0.029,"NH"
"49321",116,"Senate",29373,12,0,"NJ",100,NA,NA,"MENENDEZ, Robert","M000639",1954,NA,-0.366,-0.126,-116.10491,0.81571,570,50,NA,-0.377,-0.142,"NJ"
"49322",116,"Senate",41308,12,0,"NJ",100,NA,NA,"BOOKER, Cory Anthony","B001288",1969,NA,-0.599,-0.241,-38.6696,0.88343,312,19,NA,-0.564,-0.38,"NJ"
"49323",116,"Senate",20930,66,0,"NM",100,NA,NA,"HEINRICH, Martin","H001046",1971,NA,-0.326,-0.025,-117.84663,0.80807,553,55,NA,-0.389,-0.021,"NM"
"49324",116,"Senate",29924,66,0,"NM",100,NA,NA,"UDALL, Thomas (Tom)","U000039",1948,NA,-0.453,0.163,-79.95673,0.86717,561,36,NA,-0.434,0.046,"NM"
"49325",116,"Senate",14858,13,0,"NY",100,NA,NA,"SCHUMER, Charles Ellis (Chuck)","S000148",1950,NA,-0.359,-0.406,-101.0452,0.83807,572,42,NA,-0.411,-0.406,"NY"
"49326",116,"Senate",20735,13,0,"NY",100,NA,NA,"GILLIBRAND, Kirsten","G000555",1966,NA,-0.475,-0.439,-81.67872,0.84048,470,47,NA,-0.699,-0.45,"NY"
"49327",116,"Senate",29548,47,0,"NC",200,NA,NA,"BURR, Richard M.","B001135",1955,NA,0.45,-0.054,-25.28864,0.95049,498,5,NA,0.337,0.175,"NC"
"49328",116,"Senate",41504,47,0,"NC",200,NA,NA,"TILLIS, Thomas Roland (Thom)","T000476",1960,NA,0.426,0.06,-35.71292,0.93577,538,16,NA,0.431,0.255,"NC"
"49329",116,"Senate",21350,36,0,"ND",200,NA,NA,"CRAMER, Kevin","C001096",1961,NA,0.388,0.287,-21.40808,0.96216,555,8,NA,0.366,0.241,"ND"
"49330",116,"Senate",41107,36,0,"ND",200,NA,NA,"HOEVEN, John","H001061",1957,NA,0.343,0.328,-23.34686,0.95924,561,9,NA,0.363,0.271,"ND"
"49331",116,"Senate",29386,24,0,"OH",200,NA,NA,"PORTMAN, Robert Jones (Rob)","P000449",1955,NA,0.373,-0.237,-27.88456,0.95226,570,8,NA,0.306,0.086,"OH"
"49332",116,"Senate",29389,24,0,"OH",100,NA,NA,"BROWN, Sherrod","B000944",1952,NA,-0.43,-0.115,-118.43065,0.80969,561,51,NA,-0.385,-0.111,"OH"
"49333",116,"Senate",15424,53,0,"OK",200,NA,NA,"INHOFE, James Mountain","I000024",1934,NA,0.555,0.045,-44.77277,0.92303,559,27,NA,0.633,-0.059,"OK"
"49334",116,"Senate",21166,53,0,"OK",200,NA,NA,"LANKFORD, James","L000575",1968,NA,0.59,0.173,-31.94411,0.94568,572,13,NA,0.697,0.254,"OK"
"49335",116,"Senate",14871,72,0,"OR",100,NA,NA,"WYDEN, Ronald Lee","W000779",1949,NA,-0.329,-0.471,-117.55434,0.81156,563,61,NA,-0.374,-0.614,"OR"
"49336",116,"Senate",40908,72,0,"OR",100,NA,NA,"MERKLEY, Jeff","M001176",1956,NA,-0.443,-0.738,-72.51523,0.87995,567,25,NA,-0.408,-0.72,"OR"
"49337",116,"Senate",29935,14,0,"PA",200,NA,NA,"TOOMEY, Patrick Joseph","T000461",1961,NA,0.646,-0.286,-53.81201,0.90614,546,21,NA,0.714,-0.111,"PA"
"49338",116,"Senate",40703,14,0,"PA",100,NA,NA,"CASEY, Robert (Bob), Jr.","C001070",1960,NA,-0.312,0.197,-90.5828,0.85354,572,41,NA,-0.331,0.233,"PA"
"49339",116,"Senate",29142,5,0,"RI",100,NA,NA,"REED, John F. (Jack)","R000122",1949,NA,-0.369,-0.172,-102.17744,0.83589,570,55,NA,-0.324,-0.05,"RI"
"49340",116,"Senate",40704,5,0,"RI",100,NA,NA,"WHITEHOUSE, Sheldon","W000802",1955,NA,-0.358,-0.105,-101.77228,0.82499,529,42,NA,-0.297,-0.033,"RI"
"49341",116,"Senate",21173,48,0,"SC",200,NA,NA,"SCOTT, Tim","S001184",1965,NA,0.638,-0.008,-40.52516,0.9309,566,19,NA,0.563,0.058,"SC"
"49342",116,"Senate",29566,48,0,"SC",200,NA,NA,"GRAHAM, Lindsey O.","G000359",1955,NA,0.405,-0.17,-29.68103,0.94756,551,8,NA,0.32,0.014,"SC"
"49343",116,"Senate",29754,37,0,"SD",200,NA,NA,"THUNE, John","T000250",1961,NA,0.411,0.138,-25.23089,0.9567,570,12,NA,0.389,0.275,"SD"
"49344",116,"Senate",41505,37,0,"SD",200,NA,NA,"ROUNDS, Marion Michael (Mike)","R000605",1954,NA,0.408,0.121,-37.08862,0.92999,511,20,NA,0.435,0.382,"SD"
"49345",116,"Senate",20351,54,0,"TN",200,NA,NA,"BLACKBURN, Marsha","B001243",1952,NA,0.618,0.131,-40.32826,0.93099,564,17,NA,0.684,0.192,"TN"
"49346",116,"Senate",40304,54,0,"TN",200,NA,NA,"ALEXANDER, Lamar","A000360",1940,NA,0.323,-0.178,-27.63149,0.94279,469,9,NA,0.319,-0.08,"TN"
"49347",116,"Senate",40305,49,0,"TX",200,NA,NA,"CORNYN, John","C001056",1952,NA,0.492,-0.011,-37.10431,0.93644,565,17,NA,0.449,0.12,"TX"
"49348",116,"Senate",41304,49,0,"TX",200,NA,NA,"CRUZ, Rafael Edward (Ted)","C001098",1970,NA,0.819,-0.266,-37.98057,0.93268,545,17,NA,0.836,-0.043,"TX"
"49349",116,"Senate",41110,67,0,"UT",200,NA,NA,"LEE, Mike","L000577",1971,NA,0.916,-0.4,-102.59795,0.83341,563,60,NA,0.906,-0.423,"UT"
"49350",116,"Senate",41902,67,0,"UT",200,NA,NA,"ROMNEY, Willard Mitt (Mitt)","R000615",1947,NA,0.39,0.713,-71.13329,0.88209,567,25,NA,0.392,0.717,"UT"
"49351",116,"Senate",14307,6,0,"VT",100,NA,NA,"LEAHY, Patrick Joseph","L000174",1940,NA,-0.361,-0.123,-105.48495,0.82577,551,60,NA,-0.28,-0.05,"VT"
"49352",116,"Senate",29147,6,0,"VT",328,NA,NA,"SANDERS, Bernard","S000033",1941,NA,-0.527,-0.379,-35.61842,0.85419,226,14,NA,-0.795,-0.38,"VT"
"49353",116,"Senate",40909,40,0,"VA",100,NA,NA,"WARNER, Mark","W000805",1954,NA,-0.201,-0.029,-63.37681,0.89209,555,22,NA,-0.227,-0.001,"VA"
"49354",116,"Senate",41305,40,0,"VA",100,NA,NA,"KAINE, Timothy Michael (Tim)","K000384",1958,NA,-0.241,-0.061,-77.39328,0.87135,562,33,NA,-0.252,0.001,"VA"
"49355",116,"Senate",39310,73,0,"WA",100,NA,NA,"CANTWELL, Maria E.","C000127",1958,NA,-0.304,-0.427,-99.43482,0.83941,568,40,NA,-0.358,-0.386,"WA"
"49356",116,"Senate",49308,73,0,"WA",100,NA,NA,"MURRAY, Patty","M001111",1950,NA,-0.352,-0.313,-83.83947,0.85717,544,34,NA,-0.401,-0.279,"WA"
"49357",116,"Senate",20146,56,0,"WV",200,NA,NA,"CAPITO, Shelley Moore","C001047",1953,NA,0.263,0.059,-25.69946,0.9531,535,4,NA,0.318,0.181,"WV"
"49358",116,"Senate",40915,56,0,"WV",100,NA,NA,"MANCHIN, Joe, III","M001183",1947,NA,-0.055,0.442,-55.04349,0.90733,566,13,NA,-0.043,0.377,"WV"
"49359",116,"Senate",29940,25,0,"WI",100,NA,NA,"BALDWIN, Tammy","B001230",1962,NA,-0.493,-0.14,-131.54768,0.79391,570,65,NA,-0.393,0.002,"WI"
"49360",116,"Senate",41111,25,0,"WI",200,NA,NA,"JOHNSON, Ron","J000293",1955,NA,0.606,-0.271,-44.57491,0.92174,547,22,NA,0.601,0.051,"WI"
"49361",116,"Senate",40707,68,0,"WY",200,NA,NA,"BARRASSO, John A.","B001261",1952,NA,0.541,0.246,-29.29517,0.95007,572,17,NA,0.608,0.299,"WY"
"49362",116,"Senate",49706,68,0,"WY",200,NA,NA,"ENZI, Michael B.","E000285",1944,NA,0.545,0.198,-41.94212,0.92845,565,16,NA,0.589,0.395,"WY"
