"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","CD116FP","STCD"
"47190",113,"House",29500,61,5,"AZ",200,0,1,"SALMON, Matthew James","S000018",1958,NA,0.673,-0.272,-156.01219,0.854,988,76,NA,0.71,-0.389,5,"AZ-5"
"47191",113,"House",21106,42,1,"AR",200,0,1,"CRAWFORD, Rick","C001087",1966,NA,0.414,0.493,-112.47155,0.88813,948,49,NA,0.332,0.448,1,"AR-1"
"47192",113,"House",21107,42,2,"AR",200,0,1,"GRIFFIN, Tim","G000567",1968,NA,0.41,0.421,-129.51757,0.879,1002,73,NA,0.387,0.284,2,"AR-2"
"47193",113,"House",21108,42,3,"AR",200,0,1,"WOMACK, Steve","W000809",1957,NA,0.357,0.585,-87.79842,0.9176,1021,36,NA,0.331,0.49,3,"AR-3"
"47194",113,"House",21301,42,4,"AR",200,0,1,"COTTON, Tom","C001095",1977,NA,0.572,0.083,-144.64108,0.8667,1011,69,NA,0.642,0.202,4,"AR-4"
"47195",113,"House",14256,71,11,"CA",100,0,1,"MILLER, George","M000725",1945,NA,-0.552,-0.398,-141.94614,0.86,941,66,NA,-0.507,-0.282,11,"CA-11"
"47196",113,"House",14280,71,33,"CA",100,0,1,"WAXMAN, Henry Arnold","W000215",1939,NA,-0.473,-0.343,-106.7633,0.894,954,49,NA,-0.463,-0.174,33,"CA-33"
"47197",113,"House",15448,71,12,"CA",100,0,1,"PELOSI, Nancy","P000197",1940,NA,-0.49,-0.206,-104.32965,0.89312,923,43,NA,-0.453,-0.08,12,"CA-12"
"47198",113,"House",15621,71,48,"CA",200,0,1,"ROHRABACHER, Dana","R000409",1947,NA,0.626,-0.417,-220.54778,0.79957,986,102,NA,0.669,-0.744,48,"CA-48"
"47199",113,"House",20103,71,17,"CA",100,0,1,"HONDA, Mike","H001034",1941,NA,-0.529,-0.482,-109.97685,0.89,944,62,NA,-0.492,-0.43,17,"CA-17"
"47200",113,"House",20104,71,28,"CA",100,0,1,"SCHIFF, Adam","S001150",1960,NA,-0.349,-0.129,-98.28316,0.90719,1009,30,NA,-0.389,-0.16,28,"CA-28"
"47201",113,"House",20107,71,49,"CA",200,0,1,"ISSA, Darrell","I000056",1953,NA,0.506,-0.085,-114.48541,0.89284,1010,45,NA,0.463,0.016,49,"CA-49"
"47202",113,"House",20108,71,53,"CA",100,0,1,"DAVIS, Susan A.","D000598",1944,NA,-0.343,-0.103,-115.01289,0.89146,1001,36,NA,-0.388,-0.007,53,"CA-53"
"47203",113,"House",20307,71,22,"CA",200,0,1,"NUNES, Devin","N000181",1973,NA,0.449,0.215,-107.91814,0.89692,992,45,NA,0.357,0.393,22,"CA-22"
"47204",113,"House",20310,71,38,"CA",100,0,1,"SÁNCHEZ, Linda T.","S001156",1969,NA,-0.508,-0.137,-143.50307,0.86519,991,62,NA,-0.47,-0.122,38,"CA-38"
"47205",113,"House",20501,71,16,"CA",100,0,1,"COSTA, Jim","C001059",1952,NA,-0.191,0.464,-396.71493,0.66572,975,205,NA,-0.176,0.393,16,"CA-16"
"47206",113,"House",20538,71,6,"CA",100,0,1,"MATSUI, Doris","M001163",1944,NA,-0.434,-0.162,-120.26538,0.88669,1000,54,NA,-0.439,-0.205,6,"CA-6"
"47207",113,"House",20539,71,45,"CA",200,0,1,"CAMPBELL, John (of California)","C001064",1955,NA,0.748,-0.415,-115.09929,0.819,577,41,NA,0.617,-0.155,45,"CA-45"
"47208",113,"House",20702,71,9,"CA",100,0,1,"McNERNEY, Jerry","M001166",1951,NA,-0.262,-0.153,-200.14821,0.81942,1005,77,NA,-0.308,0.004,9,"CA-9"
"47209",113,"House",20703,71,23,"CA",200,0,1,"MCCARTHY, Kevin","M001165",1965,NA,0.458,0.212,-105.77614,0.90149,1020,41,NA,0.4,0.36,23,"CA-23"
"47210",113,"House",20762,71,14,"CA",100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)","S001175",1950,NA,-0.38,-0.444,-103.11376,0.89816,960,42,NA,-0.42,-0.445,14,"CA-14"
"47211",113,"House",20903,71,4,"CA",200,0,1,"McCLINTOCK, Tom","M001177",1956,NA,0.719,-0.475,-162.55778,0.85161,1012,86,NA,0.735,-0.517,4,"CA-4"
"47212",113,"House",20955,71,27,"CA",100,0,1,"CHU, Judy","C001080",1953,NA,-0.487,-0.378,-99.96976,0.90293,979,50,NA,-0.53,-0.179,27,"CA-27"
"47213",113,"House",20958,71,3,"CA",100,0,1,"GARAMENDI, John","G000559",1945,NA,-0.309,-0.093,-237.12633,0.78852,998,109,NA,-0.271,-0.132,3,"CA-3"
"47214",113,"House",20963,71,50,"CA",200,0,1,"HUNTER, Duncan Duane","H001048",1976,NA,0.539,0.085,-128.72161,0.87452,960,57,NA,0.531,0.11,50,"CA-50"
"47215",113,"House",21109,71,10,"CA",200,0,1,"DENHAM, Jeff","D000612",1967,NA,0.306,0.212,-169.03896,0.84589,1010,76,NA,0.273,0.261,10,"CA-10"
"47216",113,"House",21110,71,37,"CA",100,0,1,"BASS, Karen","B001270",1953,NA,-0.585,-0.106,-98.33542,0.8965,900,53,NA,-0.533,-0.164,37,"CA-37"
"47217",113,"House",21195,71,44,"CA",100,0,1,"HAHN, Janice","H001063",1952,NA,-0.39,-0.376,-107.26435,0.9,1016,40,NA,-0.424,-0.344,44,"CA-44"
"47218",113,"House",21302,71,1,"CA",200,0,1,"LaMALFA, Doug","L000578",1960,NA,0.53,0.088,-104.42809,0.90065,998,34,NA,0.57,0.188,1,"CA-1"
"47219",113,"House",21303,71,2,"CA",100,0,1,"HUFFMAN, Jared","H001068",1964,NA,-0.427,-0.543,-110.88695,0.89484,998,36,NA,-0.426,-0.432,2,"CA-2"
"47220",113,"House",21304,71,7,"CA",100,0,1,"BERA, Ami","B001287",1965,NA,-0.232,0.014,-199.49889,0.82188,1017,88,NA,-0.202,-0.108,7,"CA-7"
"47221",113,"House",21305,71,8,"CA",200,0,1,"COOK, Paul","C001094",1943,NA,0.372,0.207,-131.17334,0.87854,1013,59,NA,0.432,0.116,8,"CA-8"
"47222",113,"House",21306,71,15,"CA",100,0,1,"SWALWELL, Eric","S001193",1980,NA,-0.368,-0.105,-167.05781,0.84838,1016,78,NA,-0.374,-0.048,15,"CA-15"
"47223",113,"House",21307,71,21,"CA",200,0,1,"VALADAO, David G.","V000129",1977,NA,0.253,0.411,-171.18822,0.8448,1015,69,NA,0.247,0.308,21,"CA-21"
"47224",113,"House",21308,71,26,"CA",100,0,1,"BROWNLEY, Julia","B001285",1952,NA,-0.286,0.052,-177.55244,0.83995,1018,86,NA,-0.271,0.012,26,"CA-26"
"47225",113,"House",21309,71,29,"CA",100,0,1,"CÁRDENAS, Tony","C001097",1963,NA,-0.382,0.02,-169.8932,0.84009,975,65,NA,-0.361,0.025,29,"CA-29"
"47226",113,"House",21310,71,35,"CA",100,0,1,"NEGRETE McLEOD, Gloria","N000187",1941,NA,-0.437,0.035,-133.89662,0.855,856,65,NA,-0.429,0.009,35,"CA-35"
"47227",113,"House",21311,71,36,"CA",100,0,1,"RUIZ, Raul","R000599",1972,NA,-0.243,0.06,-282.1612,0.75201,990,138,NA,-0.199,0.015,36,"CA-36"
"47228",113,"House",21312,71,41,"CA",100,0,1,"TAKANO, Mark","T000472",1960,NA,-0.463,-0.262,-142.08434,0.86973,1018,51,NA,-0.461,-0.075,41,"CA-41"
"47229",113,"House",21313,71,47,"CA",100,0,1,"LOWENTHAL, Alan","L000579",1941,NA,-0.45,-0.374,-89.4752,0.91514,1009,37,NA,-0.474,-0.304,47,"CA-47"
"47230",113,"House",21314,71,51,"CA",100,0,1,"VARGAS, Juan","V000130",1961,NA,-0.4,0.099,-151.09049,0.85964,999,65,NA,-0.383,0.166,51,"CA-51"
"47231",113,"House",21315,71,52,"CA",100,0,1,"PETERS, Scott","P000608",1958,NA,-0.179,-0.046,-300.01233,0.74345,1012,143,NA,-0.161,-0.159,52,"CA-52"
"47232",113,"House",29106,71,43,"CA",100,0,1,"WATERS, Maxine","W000187",1938,NA,-0.653,-0.073,-124.67911,0.87832,961,52,NA,-0.531,-0.068,43,"CA-43"
"47233",113,"House",29312,71,18,"CA",100,0,1,"ESHOO, Anna Georges","E000215",1942,NA,-0.381,-0.427,-105.45832,0.89982,999,36,NA,-0.379,-0.407,18,"CA-18"
"47234",113,"House",29313,71,20,"CA",100,0,1,"FARR, Sam","F000030",1941,NA,-0.455,-0.219,-129.45034,0.877,985,50,NA,-0.439,-0.137,20,"CA-20"
"47235",113,"House",29315,71,25,"CA",200,0,1,"McKEON, Howard P. (Buck)","M000508",1938,NA,0.396,0.208,-126.13141,0.88,983,56,NA,0.297,0.616,25,"CA-25"
"47236",113,"House",29316,71,34,"CA",100,0,1,"BECERRA, Xavier","B000287",1958,NA,-0.512,-0.283,-78.82904,0.92294,983,30,NA,-0.508,-0.318,34,"CA-34"
"47237",113,"House",29317,71,40,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.47,-0.186,-92.39311,0.91166,999,36,NA,-0.48,-0.097,40,"CA-40"
"47238",113,"House",29321,71,39,"CA",200,0,1,"ROYCE, Edward Randall","R000487",1951,NA,0.657,-0.353,-129.45921,0.8788,1002,51,NA,0.563,-0.173,39,"CA-39"
"47239",113,"House",29323,71,42,"CA",200,0,1,"CALVERT, Ken","C000059",1953,NA,0.349,0.22,-89.63695,0.91507,1010,33,NA,0.296,0.471,42,"CA-42"
"47240",113,"House",29504,71,19,"CA",100,0,1,"LOFGREN, Zoe","L000397",1947,NA,-0.402,-0.446,-179.73381,0.83669,1008,69,NA,-0.361,-0.374,19,"CA-19"
"47241",113,"House",29707,71,30,"CA",100,0,1,"SHERMAN, Brad","S000344",1954,NA,-0.342,-0.148,-157.49771,0.85588,1012,58,NA,-0.322,-0.116,30,"CA-30"
"47242",113,"House",29709,71,46,"CA",100,0,1,"SANCHEZ, Loretta","S000030",1960,NA,-0.367,0.025,-205.52164,0.808,966,89,NA,-0.329,0.015,46,"CA-46"
"47243",113,"House",29774,71,24,"CA",100,0,1,"CAPPS, Lois","C001036",1938,NA,-0.389,-0.227,-124.611,0.884,1014,44,NA,-0.361,-0.285,24,"CA-24"
"47244",113,"House",29778,71,13,"CA",100,0,1,"LEE, Barbara","L000551",1946,NA,-0.683,-0.588,-94.2628,0.90996,999,54,NA,-0.651,-0.444,13,"CA-13"
"47245",113,"House",29901,71,5,"CA",100,0,1,"THOMPSON, Michael","T000460",1951,NA,-0.395,0.065,-167.38438,0.847,1008,90,NA,-0.392,-0.197,5,"CA-5"
"47246",113,"House",29903,71,32,"CA",100,0,1,"NAPOLITANO, Grace Flores","N000179",1936,NA,-0.448,-0.249,-103.93701,0.89947,981,50,NA,-0.477,-0.288,32,"CA-32"
"47247",113,"House",29905,71,31,"CA",200,0,1,"MILLER, Gary G.","M001139",1948,NA,0.478,0.222,-81.82418,0.886,674,35,NA,0.335,0.181,31,"CA-31"
"47248",113,"House",20704,62,5,"CO",200,0,1,"LAMBORN, Doug","L000564",1954,NA,0.679,0.197,-122.13336,0.88663,1015,42,NA,0.622,0.181,5,"CO-5"
"47249",113,"House",20705,62,7,"CO",100,0,1,"PERLMUTTER, Ed","P000593",1953,NA,-0.282,0.076,-227.48601,0.79037,967,93,NA,-0.282,0.067,7,"CO-7"
"47250",113,"House",20904,62,2,"CO",100,0,1,"POLIS, Jared","P000598",1975,NA,-0.278,-0.692,-276.30493,0.7413,923,97,NA,-0.247,-0.719,2,"CO-2"
"47251",113,"House",20906,62,6,"CO",200,0,1,"COFFMAN, Mike","C001077",1955,NA,0.492,-0.213,-178.39351,0.83897,1016,89,NA,0.458,-0.299,6,"CO-6"
"47252",113,"House",21111,62,3,"CO",200,0,1,"TIPTON, Scott","T000470",1956,NA,0.449,-0.021,-166.70388,0.84546,993,82,NA,0.473,-0.045,3,"CO-3"
"47253",113,"House",21112,62,4,"CO",200,0,1,"GARDNER, Cory","G000562",1974,NA,0.444,-0.027,-164.25853,0.84838,999,82,NA,0.426,0.094,4,"CO-4"
"47254",113,"House",29710,62,1,"CO",100,0,1,"DeGETTE, Diana","D000197",1957,NA,-0.432,-0.313,-85.79995,0.91467,962,29,NA,-0.4,-0.36,1,"CO-1"
"47255",113,"House",20706,1,2,"CT",100,0,1,"COURTNEY, Joe","C001069",1953,NA,-0.344,0.017,-154.88483,0.85651,1000,74,NA,-0.342,-0.043,2,"CT-2"
"47256",113,"House",20907,1,4,"CT",100,0,1,"HIMES, James A.","H001047",1966,NA,-0.242,-0.238,-185.46521,0.83118,1003,78,NA,-0.275,-0.239,4,"CT-4"
"47257",113,"House",21316,1,5,"CT",100,0,1,"ESTY, Elizabeth","E000293",1959,NA,-0.315,-0.078,-142.99901,0.86762,1007,69,NA,-0.303,-0.146,5,"CT-5"
"47258",113,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","D000216",1943,NA,-0.416,-0.118,-101.27846,0.90238,986,40,NA,-0.421,-0.191,3,"CT-3"
"47259",113,"House",29908,1,1,"CT",100,0,1,"LARSON, John B.","L000557",1948,NA,-0.397,-0.051,-131.70923,0.87694,1003,46,NA,-0.388,-0.057,1,"CT-1"
"47260",113,"House",21113,11,1,"DE",100,0,1,"CARNEY, John C., Jr.","C001083",1956,NA,-0.256,-0.142,-158.61333,0.848,962,56,NA,-0.292,-0.135,1,"DE-1"
"47261",113,"House",13047,43,13,"FL",200,1,1,"YOUNG, Charles William (Bill)","Y000031",1930,2013,0.325,-0.112,-63.00568,0.818,313,31,NA,0.351,0.114,13,"FL-13"
"47262",113,"House",15634,43,27,"FL",200,0,1,"ROS-LEHTINEN, Ileana","R000435",1952,NA,0.244,-0.225,-178.02085,0.82993,955,73,NA,0.245,0.132,27,"FL-27"
"47263",113,"House",20110,43,1,"FL",200,0,1,"MILLER, Jefferson B. (Jeff)","M001144",1959,NA,0.633,0.155,-130.6889,0.874,971,64,NA,0.574,0.166,1,"FL-1"
"47264",113,"House",20111,43,4,"FL",200,0,1,"CRENSHAW, Ander","C001045",1944,NA,0.333,0.337,-105.48282,0.9,999,45,NA,0.282,0.418,4,"FL-4"
"47265",113,"House",20316,43,25,"FL",200,0,1,"DIAZ-BALART, Mario","D000600",1961,NA,0.279,0.121,-130.09618,0.87351,962,47,NA,0.231,0.26,25,"FL-25"
"47266",113,"House",20504,43,23,"FL",100,0,1,"WASSERMAN SCHULTZ, Debbie","W000797",1966,NA,-0.421,0.069,-155.13197,0.85021,956,64,NA,-0.438,0.225,23,"FL-23"
"47267",113,"House",20708,43,14,"FL",100,0,1,"CASTOR, Kathy","C001066",1966,NA,-0.438,0.045,-116.24481,0.88706,970,58,NA,-0.486,0.063,14,"FL-14"
"47268",113,"House",20709,43,16,"FL",200,0,1,"BUCHANAN, Vernon G.","B001260",1951,NA,0.358,-0.134,-141.51569,0.86668,989,56,NA,0.423,-0.174,16,"FL-16"
"47269",113,"House",20758,43,12,"FL",200,0,1,"BILIRAKIS, Gus","B001257",1963,NA,0.405,0.019,-130.5641,0.87806,1004,54,NA,0.471,-0.003,12,"FL-12"
"47270",113,"House",20908,43,9,"FL",100,0,1,"GRAYSON, Alan","G000556",1958,NA,-0.363,-0.457,-182.32256,0.832,994,62,NA,-0.394,-0.358,9,"FL-9"
"47271",113,"House",20909,43,8,"FL",200,0,1,"POSEY, Bill","P000599",1947,NA,0.518,-0.32,-241.89819,0.78813,1016,101,NA,0.549,-0.569,8,"FL-8"
"47272",113,"House",20910,43,17,"FL",200,0,1,"ROONEY, Thomas J.","R000583",1970,NA,0.458,0.013,-210.44561,0.81175,1009,90,NA,0.44,-0.042,17,"FL-17"
"47273",113,"House",20959,43,21,"FL",100,0,1,"DEUTCH, Theodore E. (Ted)","D000610",1966,NA,-0.4,-0.094,-113.89158,0.89205,997,43,NA,-0.415,-0.091,21,"FL-21"
"47274",113,"House",21114,43,2,"FL",200,0,1,"SOUTHERLAND, Steve","S001186",1965,NA,0.56,0.063,-117.2386,0.89,1009,53,NA,0.493,0.168,2,"FL-2"
"47275",113,"House",21115,43,11,"FL",200,0,1,"NUGENT, Richard","N000185",1951,NA,0.483,0.077,-151.64545,0.86,1002,76,NA,0.467,0.081,11,"FL-11"
"47276",113,"House",21116,43,10,"FL",200,0,1,"WEBSTER, Daniel A.","W000806",1949,NA,0.506,-0.046,-139.11255,0.86829,985,55,NA,0.419,-0.008,10,"FL-10"
"47277",113,"House",21117,43,15,"FL",200,0,1,"ROSS, Dennis","R000593",1959,NA,0.531,0.099,-122.20626,0.88625,1012,43,NA,0.493,0.068,15,"FL-15"
"47278",113,"House",21118,43,24,"FL",100,0,1,"WILSON, Frederica","W000808",1942,NA,-0.476,-0.015,-98.83847,0.90589,1000,31,NA,-0.454,-0.081,24,"FL-24"
"47279",113,"House",21317,43,3,"FL",200,0,1,"YOHO, Ted","Y000065",1955,NA,0.705,-0.365,-184.54949,0.83345,1013,89,NA,0.73,-0.308,3,"FL-3"
"47280",113,"House",21318,43,6,"FL",200,0,1,"DeSANTIS, Ron","D000621",1978,NA,0.663,-0.105,-123.91163,0.8855,1019,68,NA,0.694,-0.134,6,"FL-6"
"47281",113,"House",21319,43,18,"FL",100,0,1,"MURPHY, Patrick","M001191",1983,NA,-0.186,-0.026,-305.4494,0.739,1010,148,NA,-0.144,-0.057,18,"FL-18"
"47282",113,"House",21320,43,19,"FL",200,1,1,"RADEL, Trey","R000596",1976,NA,0.702,-0.25,-95.41688,0.827,502,60,NA,0.698,-0.304,19,"FL-19"
"47283",113,"House",21321,43,22,"FL",100,0,1,"FRANKEL, Lois","F000462",1948,NA,-0.399,-0.083,-116.78492,0.88957,998,53,NA,-0.421,-0.022,22,"FL-22"
"47284",113,"House",21322,43,26,"FL",100,0,1,"GARCIA, Joe","G000573",1963,NA,-0.204,0.032,-245.92149,0.779,984,122,NA,-0.201,0.02,26,"FL-26"
"47285",113,"House",21377,43,19,"FL",200,2,2,"CLAWSON, Curt","C001102",1959,NA,0.626,-0.509,-23.63826,0.872,172,12,NA,0.66,-0.26,19,"FL-19"
"47286",113,"House",21401,43,13,"FL",200,2,2,"JOLLY, David W.","J000296",1972,NA,0.23,0.058,-68.48647,0.836,382,26,NA,0.232,0.126,13,"FL-13"
"47287",113,"House",29328,43,5,"FL",100,0,1,"BROWN, Corrine","B000911",1946,NA,-0.429,0.192,-121.67387,0.883,974,45,NA,-0.429,0.228,5,"FL-5"
"47288",113,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","M000689",1943,NA,0.453,0.137,-138.16368,0.873,1020,54,NA,0.515,-0.027,7,"FL-7"
"47289",113,"House",29337,43,20,"FL",100,0,1,"HASTINGS, Alcee Lamar","H000324",1936,NA,-0.564,0.157,-147.98245,0.85097,917,57,NA,-0.522,-0.059,20,"FL-20"
"47290",113,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","L000287",1940,NA,-0.589,-0.221,-100.59267,0.89347,893,53,NA,-0.549,-0.165,5,"GA-5"
"47291",113,"House",20319,44,11,"GA",200,0,1,"GINGREY, Phil","G000550",1942,NA,0.561,0.272,-130.27149,0.87,932,50,NA,0.572,-0.004,11,"GA-11"
"47292",113,"House",20321,44,13,"GA",100,0,1,"SCOTT, David","S001157",1945,NA,-0.301,0.164,-215.84581,0.80268,982,89,NA,-0.344,0.17,13,"GA-13"
"47293",113,"House",20505,44,6,"GA",200,0,1,"PRICE, Tom","P000591",1954,NA,0.644,-0.073,-124.18757,0.88441,1011,62,NA,0.658,-0.037,6,"GA-6"
"47294",113,"House",20506,44,3,"GA",200,0,1,"WESTMORELAND, Lynn A.","W000796",1950,NA,0.672,0.189,-154.39228,0.852,966,66,NA,0.658,-0.146,3,"GA-3"
"47295",113,"House",20507,44,12,"GA",100,0,1,"BARROW, John","B001252",1955,NA,-0.119,0.46,-392.97464,0.68,1020,154,NA,-0.134,0.523,12,"GA-12"
"47296",113,"House",20712,44,4,"GA",100,0,1,"JOHNSON, Hank","J000288",1954,NA,-0.469,0.012,-148.04305,0.85764,964,62,NA,-0.478,0.137,4,"GA-4"
"47297",113,"House",20753,44,10,"GA",200,0,1,"BROUN, Paul C., Jr.","B001262",1946,NA,0.913,-0.408,-326.47545,0.721,998,135,NA,0.991,-0.136,10,"GA-10"
"47298",113,"House",20962,44,14,"GA",200,0,1,"GRAVES, Tom","G000560",1970,NA,0.716,-0.002,-133.77925,0.87583,1009,84,NA,0.753,-0.099,14,"GA-14"
"47299",113,"House",21122,44,7,"GA",200,0,1,"WOODALL, Rob","W000810",1970,NA,0.596,-0.186,-185.12081,0.83192,1006,93,NA,0.699,-0.383,7,"GA-7"
"47300",113,"House",21123,44,8,"GA",200,0,1,"SCOTT, Austin","S001189",1969,NA,0.569,0.192,-106.32467,0.90008,1010,39,NA,0.549,0.367,8,"GA-8"
"47301",113,"House",21323,44,9,"GA",200,0,1,"COLLINS, Doug","C001093",1966,NA,0.611,0.129,-126.1704,0.87873,976,66,NA,0.651,0.084,9,"GA-9"
"47302",113,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","K000220",1955,NA,0.54,0.302,-130.70729,0.864,897,49,NA,0.69,-0.059,1,"GA-1"
"47303",113,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.282,0.463,-267.75329,0.75814,967,134,NA,-0.302,0.531,2,"GA-2"
"47304",113,"House",21124,82,1,"HI",100,0,1,"HANABUSA, Colleen","H001050",1951,NA,-0.37,0.004,-114.91725,0.88025,901,45,NA,-0.361,-0.038,1,"HI-1"
"47305",113,"House",21324,82,2,"HI",100,0,1,"GABBARD, Tulsi","G000571",1981,NA,-0.278,-0.262,-219.99279,0.79966,984,83,NA,-0.271,-0.091,2,"HI-2"
"47306",113,"House",21125,63,1,"ID",200,0,1,"LABRADOR, Raúl R.","L000573",1967,NA,0.735,-0.571,-206.15415,0.81098,984,92,NA,0.765,-0.59,1,"ID-1"
"47307",113,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","S001148",1950,NA,0.297,0.285,-93.86816,0.9104,1000,28,NA,0.29,0.415,2,"ID-2"
"47308",113,"House",20508,21,3,"IL",100,0,1,"LIPINSKI, Daniel","L000563",1966,NA,-0.228,0.176,-282.64391,0.75315,997,129,NA,-0.205,0.083,3,"IL-3"
"47309",113,"House",20715,21,6,"IL",200,0,1,"ROSKAM, Peter","R000580",1961,NA,0.429,0.018,-112.96879,0.89408,1009,47,NA,0.392,0.362,6,"IL-6"
"47310",113,"House",20749,21,11,"IL",100,0,1,"FOSTER, Bill","F000454",1955,NA,-0.228,-0.225,-213.71903,0.80962,1012,99,NA,-0.233,-0.118,11,"IL-11"
"47311",113,"House",20914,21,18,"IL",200,0,1,"SCHOCK, Aaron","S001179",1981,NA,0.311,0.185,-120.10981,0.885,979,53,NA,0.297,0.264,18,"IL-18"
"47312",113,"House",20954,21,5,"IL",100,0,1,"QUIGLEY, Mike","Q000023",1958,NA,-0.321,-0.281,-112.71316,0.8931,997,35,NA,-0.342,-0.277,5,"IL-5"
"47313",113,"House",21128,21,16,"IL",200,0,1,"KINZINGER, Adam","K000378",1978,NA,0.276,0.306,-143.68398,0.86776,1013,70,NA,0.282,0.465,16,"IL-16"
"47314",113,"House",21129,21,14,"IL",200,0,1,"HULTGREN, Randy","H001059",1966,NA,0.49,-0.034,-116.15599,0.89177,1014,44,NA,0.549,-0.068,14,"IL-14"
"47315",113,"House",21325,21,8,"IL",100,0,1,"DUCKWORTH, Tammy","D000622",1968,NA,-0.332,0.11,-224.96787,0.79205,965,90,NA,-0.274,0.006,8,"IL-8"
"47316",113,"House",21326,21,10,"IL",100,0,1,"SCHNEIDER, Brad","S001190",1961,NA,-0.173,-0.199,-181.27939,0.83405,999,60,NA,-0.188,-0.21,10,"IL-10"
"47317",113,"House",21327,21,12,"IL",100,0,1,"ENYART, Bill","E000292",1949,NA,-0.251,0.159,-242.42401,0.784,997,93,NA,-0.244,0.13,12,"IL-12"
