"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","CD116FP","STCD"
"46658",112,"House",20104,71,29,"CA",100,0,1,"SCHIFF, Adam","S001150",1960,NA,-0.349,-0.129,-188.93394,0.87632,1431,71,NA,-0.343,-0.057,29,"CA-29"
"46659",112,"House",20107,71,49,"CA",200,0,1,"ISSA, Darrell","I000056",1953,NA,0.506,-0.085,-162.63855,0.89062,1404,53,NA,0.53,0.171,49,"CA-49"
"46660",112,"House",20108,71,53,"CA",100,0,1,"DAVIS, Susan A.","D000598",1944,NA,-0.343,-0.103,-197.4277,0.87037,1422,78,NA,-0.346,-0.048,53,"CA-53"
"46661",112,"House",20306,71,18,"CA",100,0,1,"CARDOZA, Dennis A.","C001050",1959,NA,-0.262,0.609,-479.67818,0.651,1119,236,NA,-0.227,0.541,18,"CA-18"
"46662",112,"House",20307,71,21,"CA",200,0,1,"NUNES, Devin","N000181",1973,NA,0.449,0.215,-164.25686,0.89026,1413,72,NA,0.463,0.323,21,"CA-21"
"46663",112,"House",20310,71,39,"CA",100,0,1,"SÁNCHEZ, Linda T.","S001156",1969,NA,-0.508,-0.137,-161.47689,0.88591,1333,64,NA,-0.485,-0.255,39,"CA-39"
"46664",112,"House",20501,71,20,"CA",100,0,1,"COSTA, Jim","C001059",1952,NA,-0.191,0.464,-609.89689,0.64092,1371,302,NA,-0.172,0.518,20,"CA-20"
"46665",112,"House",20538,71,5,"CA",100,0,1,"MATSUI, Doris","M001163",1944,NA,-0.434,-0.162,-171.92693,0.88657,1428,79,NA,-0.424,-0.228,5,"CA-5"
"46666",112,"House",20539,71,48,"CA",200,0,1,"CAMPBELL, John (of California)","C001064",1955,NA,0.748,-0.415,-297.99902,0.799,1331,138,NA,0.919,-0.395,48,"CA-48"
"46667",112,"House",20702,71,11,"CA",100,0,1,"McNERNEY, Jerry","M001166",1951,NA,-0.262,-0.153,-263.57963,0.8307,1421,95,NA,-0.319,0.014,11,"CA-11"
"46668",112,"House",20703,71,22,"CA",200,0,1,"MCCARTHY, Kevin","M001165",1965,NA,0.458,0.212,-133.06743,0.90958,1404,47,NA,0.471,0.34,22,"CA-22"
"46669",112,"House",20752,71,37,"CA",100,0,1,"RICHARDSON, Laura","R000581",1962,NA,-0.339,-0.022,-319.85278,0.795,1398,135,NA,-0.301,-0.091,37,"CA-37"
"46670",112,"House",20762,71,12,"CA",100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)","S001175",1950,NA,-0.38,-0.444,-220.14576,0.844,1298,80,NA,-0.341,-0.42,12,"CA-12"
"46671",112,"House",20903,71,4,"CA",200,0,1,"McCLINTOCK, Tom","M001177",1956,NA,0.719,-0.475,-290.93579,0.81603,1431,124,NA,0.919,-0.395,4,"CA-4"
"46672",112,"House",20955,71,32,"CA",100,2,2,"CHU, Judy","C001080",1953,NA,-0.487,-0.378,-150.28162,0.89752,1390,60,NA,-0.506,-0.32,32,"CA-32"
"46673",112,"House",20958,71,10,"CA",100,2,2,"GARAMENDI, John","G000559",1945,NA,-0.309,-0.093,-289.61496,0.80883,1365,122,NA,-0.346,-0.142,10,"CA-10"
"46674",112,"House",20963,71,52,"CA",200,0,1,"HUNTER, Duncan Duane","H001048",1976,NA,0.539,0.085,-187.34515,0.87648,1421,80,NA,0.588,0.281,52,"CA-52"
"46675",112,"House",21109,71,19,"CA",200,0,1,"DENHAM, Jeff","D000612",1967,NA,0.306,0.212,-216.83402,0.85699,1405,94,NA,0.408,0.19,19,"CA-19"
"46676",112,"House",21110,71,33,"CA",100,0,1,"BASS, Karen","B001270",1953,NA,-0.585,-0.106,-143.75719,0.89674,1319,59,NA,-0.524,-0.206,33,"CA-33"
"46677",112,"House",21195,71,36,"CA",100,2,2,"HAHN, Janice","H001063",1952,NA,-0.39,-0.376,-85.76862,0.9,812,34,NA,-0.43,-0.229,36,"CA-36"
"46678",112,"House",29106,71,35,"CA",100,0,1,"WATERS, Maxine","W000187",1938,NA,-0.653,-0.073,-212.78053,0.85154,1324,91,NA,-0.506,-0.221,35,"CA-35"
"46679",112,"House",29309,71,6,"CA",100,0,1,"WOOLSEY, Lynn C.","W000738",1937,NA,-0.556,-0.529,-147.85223,0.899,1385,66,NA,-0.56,-0.675,6,"CA-6"
"46680",112,"House",29312,71,14,"CA",100,0,1,"ESHOO, Anna Georges","E000215",1942,NA,-0.381,-0.427,-203.09917,0.86287,1377,90,NA,-0.336,-0.457,14,"CA-14"
"46681",112,"House",29313,71,17,"CA",100,0,1,"FARR, Sam","F000030",1941,NA,-0.455,-0.219,-202.03084,0.866,1406,71,NA,-0.402,-0.417,17,"CA-17"
"46682",112,"House",29315,71,25,"CA",200,0,1,"McKEON, Howard P. (Buck)","M000508",1938,NA,0.396,0.208,-163.3949,0.889,1388,67,NA,0.329,0.395,25,"CA-25"
"46683",112,"House",29316,71,31,"CA",100,0,1,"BECERRA, Xavier","B000287",1958,NA,-0.512,-0.283,-141.09089,0.90321,1386,62,NA,-0.491,-0.286,31,"CA-31"
"46684",112,"House",29317,71,34,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.47,-0.186,-137.83929,0.90598,1396,53,NA,-0.452,-0.189,34,"CA-34"
"46685",112,"House",29318,71,36,"CA",100,1,1,"HARMAN, Jane L.","H000213",1945,NA,-0.262,-0.12,-22.52676,0.767,85,6,NA,-0.329,0.025,36,"CA-36"
"46686",112,"House",29321,71,40,"CA",200,0,1,"ROYCE, Edward Randall","R000487",1951,NA,0.657,-0.353,-206.89856,0.86477,1424,92,NA,0.655,-0.406,40,"CA-40"
"46687",112,"House",29323,71,44,"CA",200,0,1,"CALVERT, Ken","C000059",1953,NA,0.349,0.22,-144.92439,0.90265,1415,54,NA,0.315,0.491,44,"CA-44"
"46688",112,"House",29325,71,51,"CA",100,0,1,"FILNER, Bob","F000116",1942,NA,-0.652,0.002,-100.65144,0.903,988,42,NA,-0.752,-0.158,51,"CA-51"
"46689",112,"House",29504,71,16,"CA",100,0,1,"LOFGREN, Zoe","L000397",1947,NA,-0.402,-0.446,-253.91898,0.83205,1381,97,NA,-0.347,-0.46,16,"CA-16"
"46690",112,"House",29508,71,50,"CA",200,0,1,"BILBRAY, Brian P.","B000461",1951,NA,0.392,-0.376,-383.20407,0.758,1384,164,NA,0.322,-0.172,50,"CA-50"
"46691",112,"House",29707,71,27,"CA",100,0,1,"SHERMAN, Brad","S000344",1954,NA,-0.342,-0.148,-196.33304,0.87112,1423,72,NA,-0.345,-0.165,27,"CA-27"
"46692",112,"House",29709,71,47,"CA",100,0,1,"SANCHEZ, Loretta","S000030",1960,NA,-0.367,0.025,-226.8276,0.841,1307,104,NA,-0.372,-0.104,47,"CA-47"
"46693",112,"House",29774,71,23,"CA",100,0,1,"CAPPS, Lois","C001036",1938,NA,-0.389,-0.227,-148.65195,0.9,1418,65,NA,-0.392,-0.163,23,"CA-23"
"46694",112,"House",29775,71,45,"CA",200,0,1,"BONO, Mary","B001228",1961,NA,0.353,-0.218,-272.49942,0.821,1385,118,NA,0.411,-0.146,45,"CA-45"
"46695",112,"House",29778,71,9,"CA",100,0,1,"LEE, Barbara","L000551",1946,NA,-0.683,-0.588,-148.86557,0.89739,1375,73,NA,-0.72,-0.488,9,"CA-9"
"46696",112,"House",29901,71,1,"CA",100,0,1,"THOMPSON, Michael","T000460",1951,NA,-0.395,0.065,-271.85627,0.82643,1426,147,NA,-0.395,-0.062,1,"CA-1"
"46697",112,"House",29903,71,38,"CA",100,0,1,"NAPOLITANO, Grace Flores","N000179",1936,NA,-0.448,-0.249,-140.73593,0.89792,1307,62,NA,-0.529,-0.25,38,"CA-38"
"46698",112,"House",29905,71,42,"CA",200,0,1,"MILLER, Gary G.","M001139",1948,NA,0.478,0.222,-166.02919,0.883,1338,74,NA,0.5,0.224,42,"CA-42"
"46699",112,"House",29942,71,43,"CA",100,0,1,"BACA, Joe","B001234",1947,NA,-0.349,0.292,-241.24846,0.835,1340,85,NA,-0.383,0.303,43,"CA-43"
"46700",112,"House",20704,62,5,"CO",200,0,1,"LAMBORN, Doug","L000564",1954,NA,0.679,0.197,-135.71286,0.90761,1400,46,NA,0.701,0.312,5,"CO-5"
"46701",112,"House",20705,62,7,"CO",100,0,1,"PERLMUTTER, Ed","P000593",1953,NA,-0.282,0.076,-440.63238,0.73145,1409,184,NA,-0.261,0.137,7,"CO-7"
"46702",112,"House",20904,62,2,"CO",100,0,1,"POLIS, Jared","P000598",1975,NA,-0.278,-0.692,-373.9184,0.75283,1317,141,NA,-0.256,-0.607,2,"CO-2"
"46703",112,"House",20906,62,6,"CO",200,0,1,"COFFMAN, Mike","C001077",1955,NA,0.492,-0.213,-287.52548,0.81717,1424,131,NA,0.486,-0.154,6,"CO-6"
"46704",112,"House",21111,62,3,"CO",200,0,1,"TIPTON, Scott","T000470",1956,NA,0.449,-0.021,-296.09054,0.81309,1431,134,NA,0.411,-0.035,3,"CO-3"
"46705",112,"House",21112,62,4,"CO",200,0,1,"GARDNER, Cory","G000562",1974,NA,0.444,-0.027,-237.57515,0.84534,1414,107,NA,0.508,0.092,4,"CO-4"
"46706",112,"House",29710,62,1,"CO",100,0,1,"DeGETTE, Diana","D000197",1957,NA,-0.432,-0.313,-156.19947,0.89542,1414,58,NA,-0.406,-0.288,1,"CO-1"
"46707",112,"House",20706,1,2,"CT",100,0,1,"COURTNEY, Joe","C001069",1953,NA,-0.344,0.017,-226.32046,0.85286,1422,97,NA,-0.372,0.13,2,"CT-2"
"46708",112,"House",20707,1,5,"CT",100,0,1,"MURPHY, Christopher","M001169",1973,NA,-0.271,-0.196,-248.34217,0.83541,1381,100,NA,-0.275,-0.279,5,"CT-5"
"46709",112,"House",20907,1,4,"CT",100,0,1,"HIMES, James A.","H001047",1966,NA,-0.242,-0.238,-338.60251,0.78851,1425,146,NA,-0.252,-0.238,4,"CT-4"
"46710",112,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","D000216",1943,NA,-0.416,-0.118,-156.65117,0.8959,1425,62,NA,-0.449,-0.024,3,"CT-3"
"46711",112,"House",29908,1,1,"CT",100,0,1,"LARSON, John B.","L000557",1948,NA,-0.397,-0.051,-195.36115,0.86683,1367,80,NA,-0.425,0.002,1,"CT-1"
"46712",112,"House",21113,11,1,"DE",100,0,1,"CARNEY, John C., Jr.","C001083",1956,NA,-0.256,-0.142,-337.76583,0.788,1421,134,NA,-0.22,-0.189,1,"DE-1"
"46713",112,"House",13047,43,10,"FL",200,0,1,"YOUNG, Charles William (Bill)","Y000031",1930,2013,0.325,-0.112,-314.83026,0.787,1316,131,NA,0.318,-0.157,10,"FL-10"
"46714",112,"House",15627,43,6,"FL",200,0,1,"STEARNS, Clifford Bundy","S000822",1941,NA,0.554,-0.075,-233.35025,0.849,1424,99,NA,0.623,-0.343,6,"FL-6"
"46715",112,"House",15634,43,18,"FL",200,0,1,"ROS-LEHTINEN, Ileana","R000435",1952,NA,0.244,-0.225,-295.47327,0.81131,1413,105,NA,0.219,0.095,18,"FL-18"
"46716",112,"House",20110,43,1,"FL",200,0,1,"MILLER, Jefferson B. (Jeff)","M001144",1959,NA,0.633,0.155,-188.74901,0.873,1393,75,NA,0.659,-0.087,1,"FL-1"
"46717",112,"House",20111,43,4,"FL",200,0,1,"CRENSHAW, Ander","C001045",1944,NA,0.333,0.337,-165.98683,0.89,1424,70,NA,0.297,0.544,4,"FL-4"
"46718",112,"House",20316,43,21,"FL",200,0,1,"DIAZ-BALART, Mario","D000600",1961,NA,0.279,0.121,-210.52817,0.85649,1359,74,NA,0.224,0.257,21,"FL-21"
"46719",112,"House",20503,43,14,"FL",200,0,1,"MACK, Connie, IV","M001155",1967,NA,0.601,-0.16,-168.18734,0.872,1225,62,NA,0.694,-0.257,14,"FL-14"
"46720",112,"House",20504,43,20,"FL",100,0,1,"WASSERMAN SCHULTZ, Debbie","W000797",1966,NA,-0.421,0.069,-169.24984,0.88184,1346,59,NA,-0.422,0.096,20,"FL-20"
"46721",112,"House",20708,43,11,"FL",100,0,1,"CASTOR, Kathy","C001066",1966,NA,-0.438,0.045,-196.19178,0.86557,1359,89,NA,-0.393,0.007,11,"FL-11"
"46722",112,"House",20709,43,13,"FL",200,0,1,"BUCHANAN, Vernon G.","B001260",1951,NA,0.358,-0.134,-262.57469,0.82987,1408,105,NA,0.409,-0.277,13,"FL-13"
"46723",112,"House",20758,43,9,"FL",200,0,1,"BILIRAKIS, Gus","B001257",1963,NA,0.405,0.019,-199.31409,0.86615,1387,73,NA,0.401,0.024,9,"FL-9"
"46724",112,"House",20909,43,15,"FL",200,0,1,"POSEY, Bill","P000599",1947,NA,0.518,-0.32,-263.54473,0.83137,1427,116,NA,0.55,-0.222,15,"FL-15"
"46725",112,"House",20910,43,16,"FL",200,0,1,"ROONEY, Thomas J.","R000583",1970,NA,0.458,0.013,-234.82061,0.84798,1424,102,NA,0.526,0.082,16,"FL-16"
"46726",112,"House",20959,43,19,"FL",100,2,2,"DEUTCH, Theodore E. (Ted)","D000610",1966,NA,-0.4,-0.094,-165.44889,0.88601,1367,70,NA,-0.444,-0.041,19,"FL-19"
"46727",112,"House",21114,43,2,"FL",200,0,1,"SOUTHERLAND, Steve","S001186",1965,NA,0.56,0.063,-199.73375,0.87,1431,94,NA,0.588,-0.069,2,"FL-2"
"46728",112,"House",21115,43,5,"FL",200,0,1,"NUGENT, Richard","N000185",1951,NA,0.483,0.077,-200.55318,0.869,1424,87,NA,0.516,0.029,5,"FL-5"
"46729",112,"House",21116,43,8,"FL",200,0,1,"WEBSTER, Daniel A.","W000806",1949,NA,0.506,-0.046,-243.9099,0.84187,1417,98,NA,0.465,-0.005,8,"FL-8"
"46730",112,"House",21117,43,12,"FL",200,0,1,"ROSS, Dennis","R000593",1959,NA,0.531,0.099,-174.68567,0.88409,1418,69,NA,0.6,0.031,12,"FL-12"
"46731",112,"House",21118,43,17,"FL",100,0,1,"WILSON, Frederica","W000808",1942,NA,-0.476,-0.015,-159.58556,0.88514,1308,67,NA,-0.472,0.012,17,"FL-17"
"46732",112,"House",21119,43,22,"FL",200,0,1,"WEST, Allen","W000807",1961,NA,0.451,0.043,-249.34459,0.84,1430,111,NA,0.452,-0.051,22,"FL-22"
"46733",112,"House",21120,43,24,"FL",200,0,1,"ADAMS, Sandra (Sandy)","A000366",1956,NA,0.577,0.043,-188.15606,0.877,1434,87,NA,0.57,-0.075,24,"FL-24"
"46734",112,"House",21121,43,25,"FL",200,0,1,"RIVERA, David","R000590",1965,NA,0.257,0.349,-159.86694,0.893,1414,52,NA,0.254,0.367,25,"FL-25"
"46735",112,"House",29328,43,3,"FL",100,0,1,"BROWN, Corrine","B000911",1946,NA,-0.429,0.192,-217.51885,0.853,1369,78,NA,-0.447,0.268,3,"FL-3"
"46736",112,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","M000689",1943,NA,0.453,0.137,-183.17067,0.879,1426,89,NA,0.503,0.127,7,"FL-7"
"46737",112,"House",29337,43,23,"FL",100,0,1,"HASTINGS, Alcee Lamar","H000324",1936,NA,-0.564,0.157,-210.13973,0.86226,1418,88,NA,-0.51,0.08,23,"FL-23"
"46738",112,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","L000287",1940,NA,-0.589,-0.221,-152.649,0.89353,1356,72,NA,-0.552,-0.257,5,"GA-5"
"46739",112,"House",20319,44,11,"GA",200,0,1,"GINGREY, Phil","G000550",1942,NA,0.561,0.272,-189.47756,0.87,1364,76,NA,0.575,0.039,11,"GA-11"
"46740",112,"House",20321,44,13,"GA",100,0,1,"SCOTT, David","S001157",1945,NA,-0.301,0.164,-277.32577,0.82122,1408,98,NA,-0.351,0.132,13,"GA-13"
"46741",112,"House",20505,44,6,"GA",200,0,1,"PRICE, Tom","P000591",1954,NA,0.644,-0.073,-160.33757,0.89393,1430,62,NA,0.652,-0.051,6,"GA-6"
"46742",112,"House",20506,44,3,"GA",200,0,1,"WESTMORELAND, Lynn A.","W000796",1950,NA,0.672,0.189,-171.81261,0.886,1417,73,NA,0.655,0.102,3,"GA-3"
"46743",112,"House",20507,44,12,"GA",100,0,1,"BARROW, John","B001252",1955,NA,-0.119,0.46,-578.55384,0.668,1432,257,NA,-0.184,0.681,12,"GA-12"
"46744",112,"House",20712,44,4,"GA",100,0,1,"JOHNSON, Hank","J000288",1954,NA,-0.469,0.012,-182.67598,0.87465,1364,76,NA,-0.486,0.072,4,"GA-4"
"46745",112,"House",20753,44,10,"GA",200,0,1,"BROUN, Paul C., Jr.","B001262",1946,NA,0.913,-0.408,-192.64579,0.87,1378,85,NA,0.903,-0.328,10,"GA-10"
"46746",112,"House",20962,44,9,"GA",200,0,1,"GRAVES, Tom","G000560",1970,NA,0.716,-0.002,-170.88658,0.88707,1426,74,NA,0.856,-0.234,9,"GA-9"
"46747",112,"House",21122,44,7,"GA",200,0,1,"WOODALL, Rob","W000810",1970,NA,0.596,-0.186,-263.67712,0.83053,1420,108,NA,0.687,-0.274,7,"GA-7"
"46748",112,"House",21123,44,8,"GA",200,0,1,"SCOTT, Austin","S001189",1969,NA,0.569,0.192,-178.83381,0.88135,1416,66,NA,0.605,0.098,8,"GA-8"
"46749",112,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","K000220",1955,NA,0.54,0.302,-273.24294,0.825,1423,114,NA,0.552,0.11,1,"GA-1"
"46750",112,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.282,0.463,-382.80667,0.75699,1375,173,NA,-0.282,0.564,2,"GA-2"
"46751",112,"House",20713,82,2,"HI",100,0,1,"HIRONO, Mazie","H001042",1947,NA,-0.512,-0.084,-153.21279,0.88593,1265,60,NA,-0.48,-0.091,2,"HI-2"
"46752",112,"House",21124,82,1,"HI",100,0,1,"HANABUSA, Colleen","H001050",1951,NA,-0.37,0.004,-199.88775,0.86895,1423,80,NA,-0.388,0.044,1,"HI-1"
"46753",112,"House",21125,63,1,"ID",200,0,1,"LABRADOR, Raúl R.","L000573",1967,NA,0.735,-0.571,-234.09711,0.84314,1372,106,NA,0.707,-0.442,1,"ID-1"
"46754",112,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","S001148",1950,NA,0.297,0.285,-215.0624,0.85946,1420,79,NA,0.266,0.27,2,"ID-2"
"46755",112,"House",15453,21,12,"IL",100,0,1,"COSTELLO, Jerry Francis","C000794",1949,NA,-0.317,0.657,-517.30164,0.681,1348,231,NA,-0.302,0.506,12,"IL-12"
"46756",112,"House",20116,21,15,"IL",200,0,1,"JOHNSON, Timothy V.","J000285",1946,NA,0.264,-0.52,-596.89026,0.644,1357,287,NA,0.398,-0.851,15,"IL-15"
"46757",112,"House",20508,21,3,"IL",100,0,1,"LIPINSKI, Daniel","L000563",1966,NA,-0.228,0.176,-458.51951,0.72289,1413,192,NA,-0.231,0.154,3,"IL-3"
"46758",112,"House",20715,21,6,"IL",200,0,1,"ROSKAM, Peter","R000580",1961,NA,0.429,0.018,-187.28112,0.87554,1409,74,NA,0.404,0.153,6,"IL-6"
"46759",112,"House",20914,21,18,"IL",200,0,1,"SCHOCK, Aaron","S001179",1981,NA,0.311,0.185,-221.02747,0.852,1375,97,NA,0.281,0.249,18,"IL-18"
"46760",112,"House",20954,21,5,"IL",100,0,1,"QUIGLEY, Mike","Q000023",1958,NA,-0.321,-0.281,-247.3704,0.84002,1419,94,NA,-0.304,-0.488,5,"IL-5"
"46761",112,"House",21126,21,8,"IL",200,0,1,"WALSH, Joe","W000811",1961,NA,0.708,-0.707,-246.91471,0.837,1390,103,NA,0.74,-0.636,8,"IL-8"
"46762",112,"House",21127,21,10,"IL",200,0,1,"DOLD, Robert","D000613",1969,NA,0.2,-0.199,-441.31963,0.732,1416,183,NA,0.212,-0.254,10,"IL-10"
"46763",112,"House",21128,21,11,"IL",200,0,1,"KINZINGER, Adam","K000378",1978,NA,0.276,0.306,-241.21951,0.84296,1412,108,NA,0.295,0.254,11,"IL-11"
"46764",112,"House",21129,21,14,"IL",200,0,1,"HULTGREN, Randy","H001059",1966,NA,0.49,-0.034,-223.5623,0.85527,1430,96,NA,0.483,-0.106,14,"IL-14"
"46765",112,"House",21130,21,17,"IL",200,0,1,"SCHILLING, Bobby","S001182",1964,NA,0.364,0.009,-293.24931,0.812,1411,138,NA,0.369,-0.041,17,"IL-17"
"46766",112,"House",29346,21,1,"IL",100,0,1,"RUSH, Bobby L.","R000515",1946,NA,-0.478,-0.203,-201.74413,0.85584,1296,87,NA,-0.559,-0.046,1,"IL-1"
"46767",112,"House",29348,21,4,"IL",100,0,1,"GUTIÉRREZ, Luis V.","G000535",1953,NA,-0.487,-0.26,-205.45777,0.85484,1310,70,NA,-0.449,-0.434,4,"IL-4"
"46768",112,"House",29349,21,16,"IL",200,0,1,"MANZULLO, Donald A.","M001138",1944,NA,0.51,0,-242.3032,0.837,1362,95,NA,0.535,-0.143,16,"IL-16"
