"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","STUSPS"
"47108",112,"Senate",49703,2,0,"ME",200,0,1,"COLLINS, Susan Margaret","C001035",1952,NA,0.113,-0.539,-121.2357,0.74401,410,53,NA,0.073,-0.532,"ME"
"47109",112,"Senate",14440,52,0,"MD",100,0,1,"MIKULSKI, Barbara Ann","M000702",1936,NA,-0.37,-0.128,-50.83496,0.882,404,21,NA,-0.407,-0.08,"MD"
"47110",112,"Senate",15408,52,0,"MD",100,0,1,"CARDIN, Benjamin Louis","C000141",1943,NA,-0.32,-0.22,-42.11115,0.90216,409,12,NA,-0.406,-0.149,"MD"
"47111",112,"Senate",14920,3,0,"MA",100,0,1,"KERRY, John Forbes","K000148",1943,NA,-0.352,-0.382,-41.34711,0.899,390,25,NA,-0.273,-0.24,"MA"
"47112",112,"Senate",40913,3,0,"MA",200,3,2,"BROWN, Scott P.","B001268",1959,NA,0.128,-0.294,-118.93215,0.747,407,52,NA,0.083,-0.396,"MA"
"47113",112,"Senate",14709,23,0,"MI",100,0,1,"LEVIN, Carl","L000261",1934,NA,-0.395,-0.116,-66.02555,0.851,410,25,NA,-0.358,0.106,"MI"
"47114",112,"Senate",29732,23,0,"MI",100,0,1,"STABENOW, Deborah Ann","S000770",1950,NA,-0.342,-0.014,-72.44613,0.83621,405,31,NA,-0.264,0.333,"MI"
"47115",112,"Senate",40700,33,0,"MN",100,0,1,"KLOBUCHAR, Amy","K000367",1960,NA,-0.281,-0.384,-73.31384,0.8359,409,32,NA,-0.214,0.01,"MN"
"47116",112,"Senate",40904,33,0,"MN",100,0,1,"FRANKEN, Al","F000457",1951,NA,-0.399,-0.169,-38.31826,0.91078,410,12,NA,-0.437,-0.089,"MN"
"47117",112,"Senate",14009,46,0,"MS",200,0,1,"COCHRAN, William Thad","C000567",1937,NA,0.287,0.051,-122.02015,0.74205,409,62,NA,0.291,0.361,"MS"
"47118",112,"Senate",29534,46,0,"MS",200,0,1,"WICKER, Roger F.","W000437",1951,NA,0.376,0.349,-94.71004,0.79056,403,45,NA,0.397,0.414,"MS"
"47119",112,"Senate",29735,34,0,"MO",200,0,1,"BLUNT, Roy","B000575",1950,NA,0.426,0.275,-142.20503,0.7039,405,75,NA,0.361,0.495,"MO"
"47120",112,"Senate",40701,34,0,"MO",100,0,1,"McCASKILL, Claire","M001170",1953,NA,-0.143,0.023,-133.45451,0.71451,397,50,NA,-0.099,-0.039,"MO"
"47121",112,"Senate",14203,64,0,"MT",100,0,1,"BAUCUS, Max Sieben","B000243",1941,NA,-0.212,0.017,-89.52452,0.802,406,40,NA,-0.253,0.131,"MT"
"47122",112,"Senate",40702,64,0,"MT",100,0,1,"TESTER, Jon","T000464",1956,NA,-0.217,0.138,-96.02522,0.78983,407,44,NA,-0.21,0.094,"MT"
"47123",112,"Senate",40103,35,0,"NE",100,0,1,"NELSON, Earl Benjamin (Ben)","N000180",1941,NA,-0.03,0.588,-101.88529,0.779,408,47,NA,-0.062,0.548,"NE"
"47124",112,"Senate",40905,35,0,"NE",200,0,1,"JOHANNS, Mike","J000291",1950,NA,0.391,0.293,-113.89675,0.756,408,49,NA,0.361,0.158,"NE"
"47125",112,"Senate",15054,65,0,"NV",100,0,1,"REID, Harry","R000146",1939,NA,-0.276,0.258,-77.47897,0.827,409,25,NA,-0.265,0.253,"NV"
"47126",112,"Senate",20730,65,0,"NV",200,2,5,"HELLER, Dean","H001041",1960,NA,0.463,-0.459,-244.82628,0.49283,346,105,NA,0.328,-0.425,"NV"
"47127",112,"Senate",29537,65,0,"NV",200,1,1,"ENSIGN, John Eric","E000194",1958,NA,0.508,-0.464,-13.01926,0.71,38,8,NA,0.8,-0.6,"NV"
"47128",112,"Senate",40906,4,0,"NH",100,0,1,"SHAHEEN, Jeanne","S001181",1947,NA,-0.239,-0.136,-45.63377,0.89393,407,18,NA,-0.281,-0.357,"NH"
"47129",112,"Senate",41106,4,0,"NH",200,0,1,"AYOTTE, Kelly","A000368",1968,NA,0.351,-0.612,-95.77281,0.791,408,38,NA,0.425,-0.444,"NH"
"47130",112,"Senate",14914,12,0,"NJ",100,0,1,"LAUTENBERG, Frank Raleigh","L000123",1924,2013,-0.382,-0.579,-33.49883,0.916,380,11,NA,-0.465,-0.627,"NJ"
"47131",112,"Senate",29373,12,0,"NJ",100,0,1,"MENENDEZ, Robert","M000639",1954,NA,-0.366,-0.126,-52.22517,0.87902,405,19,NA,-0.326,-0.307,"NJ"
"47132",112,"Senate",14912,66,0,"NM",100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)","B000468",1943,NA,-0.266,0.045,-57.43829,0.868,406,19,NA,-0.301,-0.144,"NM"
"47133",112,"Senate",29924,66,0,"NM",100,0,1,"UDALL, Thomas (Tom)","U000039",1948,NA,-0.453,0.163,-34.36647,0.91787,401,13,NA,-0.426,-0.319,"NM"
"47134",112,"Senate",14858,13,0,"NY",100,0,1,"SCHUMER, Charles Ellis (Chuck)","S000148",1950,NA,-0.359,-0.406,-38.2166,0.9091,401,17,NA,-0.344,-0.095,"NY"
"47135",112,"Senate",20735,13,0,"NY",100,0,1,"GILLIBRAND, Kirsten","G000555",1966,NA,-0.475,-0.439,-43.58772,0.89868,408,19,NA,-0.432,0.213,"NY"
"47136",112,"Senate",29548,47,0,"NC",200,0,1,"BURR, Richard M.","B001135",1955,NA,0.45,-0.054,-100.96533,0.77088,388,42,NA,0.486,-0.147,"NC"
"47137",112,"Senate",40907,47,0,"NC",100,0,1,"HAGAN, Kay","H001049",1953,NA,-0.202,0.281,-62.66907,0.857,405,27,NA,-0.212,0.271,"NC"
"47138",112,"Senate",15502,36,0,"ND",100,0,1,"CONRAD, Kent","C000705",1948,NA,-0.296,0.582,-58.95028,0.864,403,29,NA,-0.285,0.334,"ND"
"47139",112,"Senate",41107,36,0,"ND",200,0,1,"HOEVEN, John","H001061",1957,NA,0.343,0.328,-98.5231,0.78359,404,48,NA,0.294,0.367,"ND"
"47140",112,"Senate",29386,24,0,"OH",200,0,1,"PORTMAN, Robert Jones (Rob)","P000449",1955,NA,0.373,-0.237,-95.72231,0.79088,408,41,NA,0.375,-0.168,"OH"
"47141",112,"Senate",29389,24,0,"OH",100,0,1,"BROWN, Sherrod","B000944",1952,NA,-0.43,-0.115,-46.4839,0.89157,405,21,NA,-0.403,-0.277,"OH"
"47142",112,"Senate",15424,53,0,"OK",200,0,1,"INHOFE, James Mountain","I000024",1934,NA,0.555,0.045,-101.18983,0.77044,388,48,NA,0.565,0.252,"OK"
"47143",112,"Senate",29555,53,0,"OK",200,0,1,"COBURN, Thomas Allen","C000560",1948,NA,0.782,0.055,-97.29195,0.776,383,51,NA,0.673,-0.142,"OK"
"47144",112,"Senate",14871,72,0,"OR",100,0,1,"WYDEN, Ronald Lee","W000779",1949,NA,-0.329,-0.471,-59.46673,0.86121,398,22,NA,-0.346,-0.57,"OR"
"47145",112,"Senate",40908,72,0,"OR",100,0,1,"MERKLEY, Jeff","M001176",1956,NA,-0.443,-0.738,-61.62673,0.85949,407,26,NA,-0.399,-0.497,"OR"
"47146",112,"Senate",29935,14,0,"PA",200,0,1,"TOOMEY, Patrick Joseph","T000461",1961,NA,0.646,-0.286,-92.70823,0.7954,405,47,NA,0.573,-0.308,"PA"
"47147",112,"Senate",40703,14,0,"PA",100,0,1,"CASEY, Robert (Bob), Jr.","C001070",1960,NA,-0.312,0.197,-58.5002,0.86612,407,28,NA,-0.261,0.247,"PA"
"47148",112,"Senate",29142,5,0,"RI",100,0,1,"REED, John F. (Jack)","R000122",1949,NA,-0.369,-0.172,-46.62484,0.89226,409,17,NA,-0.41,-0.068,"RI"
"47149",112,"Senate",40704,5,0,"RI",100,0,1,"WHITEHOUSE, Sheldon","W000802",1955,NA,-0.358,-0.105,-42.29323,0.90153,408,17,NA,-0.406,-0.047,"RI"
"47150",112,"Senate",29566,48,0,"SC",200,0,1,"GRAHAM, Lindsey O.","G000359",1955,NA,0.405,-0.17,-134.1423,0.71568,401,61,NA,0.37,-0.38,"SC"
"47151",112,"Senate",29936,48,0,"SC",200,1,1,"DeMINT, James W.","D000595",1951,NA,0.7,-0.102,-83.44081,0.798,369,40,NA,0.908,-0.418,"SC"
"47152",112,"Senate",15425,37,0,"SD",100,0,1,"JOHNSON, Timothy Peter (Tim)","J000177",1946,NA,-0.25,0.143,-48.57826,0.887,406,17,NA,-0.304,0.139,"SD"
"47153",112,"Senate",29754,37,0,"SD",200,0,1,"THUNE, John","T000250",1961,NA,0.411,0.138,-84.61996,0.80933,400,37,NA,0.431,0.154,"SD"
"47154",112,"Senate",40304,54,0,"TN",200,0,1,"ALEXANDER, Lamar","A000360",1940,NA,0.323,-0.178,-107.41142,0.76347,398,46,NA,0.311,-0.217,"TN"
"47155",112,"Senate",40705,54,0,"TN",200,0,1,"CORKER, Robert (Bob)","C001071",1952,NA,0.395,-0.344,-92.68433,0.79363,401,38,NA,0.417,-0.449,"TN"
"47156",112,"Senate",40305,49,0,"TX",200,0,1,"CORNYN, John","C001056",1952,NA,0.492,-0.011,-83.80923,0.81307,405,38,NA,0.508,-0.156,"TX"
"47157",112,"Senate",49306,49,0,"TX",200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)","H001016",1943,NA,0.356,0.012,-104.24529,0.762,384,48,NA,0.353,0.096,"TX"
"47158",112,"Senate",14503,67,0,"UT",200,0,1,"HATCH, Orrin Grant","H000338",1934,NA,0.382,-0.004,-130.05985,0.70228,368,54,NA,0.513,-0.283,"UT"
"47159",112,"Senate",41110,67,0,"UT",200,0,1,"LEE, Mike","L000577",1971,NA,0.916,-0.4,-86.49498,0.80467,398,42,NA,0.935,-0.354,"UT"
"47160",112,"Senate",14307,6,0,"VT",100,0,1,"LEAHY, Patrick Joseph","L000174",1940,NA,-0.361,-0.123,-52.86422,0.87678,402,22,NA,-0.434,0.156,"VT"
"47161",112,"Senate",29147,6,0,"VT",328,0,1,"SANDERS, Bernard","S000033",1941,NA,-0.527,-0.379,-100.86131,0.77713,400,30,NA,-0.823,0.567,"VT"
"47162",112,"Senate",40706,40,0,"VA",100,0,1,"WEBB, James H. (Jim)","W000803",1946,NA,-0.169,0.023,-100.69257,0.773,391,45,NA,-0.163,0.082,"VA"
"47163",112,"Senate",40909,40,0,"VA",100,0,1,"WARNER, Mark","W000805",1954,NA,-0.201,-0.029,-68.16147,0.83965,390,26,NA,-0.192,-0.072,"VA"
"47164",112,"Senate",39310,73,0,"WA",100,0,1,"CANTWELL, Maria E.","C000127",1958,NA,-0.304,-0.427,-72.31603,0.83757,408,30,NA,-0.353,-0.59,"WA"
"47165",112,"Senate",49308,73,0,"WA",100,0,1,"MURRAY, Patty","M001111",1950,NA,-0.352,-0.313,-48.38303,0.88687,403,19,NA,-0.405,-0.479,"WA"
"47166",112,"Senate",14922,56,0,"WV",100,0,1,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937,NA,-0.326,0.177,-48.84087,0.879,380,21,NA,-0.377,-0.036,"WV"
"47167",112,"Senate",40915,56,0,"WV",100,3,2,"MANCHIN, Joe, III","M001183",1947,NA,-0.055,0.442,-141.53832,0.70627,407,65,NA,-0.075,0.454,"WV"
"47168",112,"Senate",15703,25,0,"WI",100,0,1,"KOHL, Herbert H.","K000305",1935,NA,-0.256,-0.406,-63.35858,0.852,396,27,NA,-0.242,-0.246,"WI"
"47169",112,"Senate",41111,25,0,"WI",200,0,1,"JOHNSON, Ron","J000293",1955,NA,0.606,-0.271,-70.62544,0.84141,409,33,NA,0.645,-0.229,"WI"
"47170",112,"Senate",40707,68,0,"WY",200,0,1,"BARRASSO, John A.","B001261",1952,NA,0.541,0.246,-84.27619,0.81002,400,31,NA,0.49,0.242,"WY"
"47171",112,"Senate",49706,68,0,"WY",200,0,1,"ENZI, Michael B.","E000285",1944,NA,0.545,0.198,-76.38779,0.82576,399,31,NA,0.502,0.271,"WY"
