"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","STUSPS"
"48761",115,"Senate",40700,33,0,"MN",100,NA,NA,"KLOBUCHAR, Amy","K000367",1960,NA,-0.281,-0.384,-72.30792,0.86995,519,25,NA,-0.288,-0.058,"MN"
"48762",115,"Senate",40904,33,0,"MN",100,NA,NA,"FRANKEN, Al","F000457",1951,NA,-0.399,-0.169,-23.04081,0.92388,291,9,NA,-0.339,-0.279,"MN"
"48763",115,"Senate",41706,33,0,"MN",100,NA,NA,"SMITH, Tina","S001203",1958,NA,-0.393,-0.06,-32.18089,0.86449,221,13,NA,-0.346,-0.123,"MN"
"48764",115,"Senate",14009,46,0,"MS",200,NA,NA,"COCHRAN, William Thad","C000567",1937,NA,0.287,0.051,-8.7148,0.97263,314,0,NA,0.368,0.244,"MS"
"48765",115,"Senate",29534,46,0,"MS",200,NA,NA,"WICKER, Roger F.","W000437",1951,NA,0.376,0.349,-29.17905,0.94543,520,13,NA,0.413,0.145,"MS"
"48766",115,"Senate",41707,46,0,"MS",200,NA,NA,"HYDE-SMITH, Cindy","H001079",1959,NA,0.37,0.34,-15.97701,0.91129,172,8,NA,0.41,0.15,"MS"
"48767",115,"Senate",29735,34,0,"MO",200,NA,NA,"BLUNT, Roy","B000575",1950,NA,0.426,0.275,-16.3689,0.9686,513,3,NA,0.367,0.328,"MO"
"48768",115,"Senate",40701,34,0,"MO",100,NA,NA,"McCASKILL, Claire","M001170",1953,NA,-0.143,0.023,-86.08537,0.84356,506,37,NA,-0.152,0.18,"MO"
"48769",115,"Senate",21338,64,0,"MT",200,NA,NA,"DAINES, Steve","D000618",1962,NA,0.553,-0.131,-57.00114,0.89618,520,27,NA,0.606,-0.313,"MT"
"48770",115,"Senate",40702,64,0,"MT",100,NA,NA,"TESTER, Jon","T000464",1956,NA,-0.217,0.138,-89.35004,0.84129,517,36,NA,-0.192,0.017,"MT"
"48771",115,"Senate",41302,35,0,"NE",200,NA,NA,"FISCHER, Debra (Deb)","F000463",1951,NA,0.471,0.343,-26.74221,0.94968,518,12,NA,0.448,0.254,"NE"
"48772",115,"Senate",41503,35,0,"NE",200,NA,NA,"SASSE, Benjamin Eric","S001197",1972,NA,0.795,-0.218,-43.91299,0.91842,516,18,NA,0.824,0.019,"NE"
"48773",115,"Senate",20730,65,0,"NV",200,NA,NA,"HELLER, Dean","H001041",1960,NA,0.463,-0.459,-94.72531,0.82773,501,40,NA,0.481,-0.581,"NV"
"48774",115,"Senate",41700,65,0,"NV",100,NA,NA,"CORTEZ MASTO, Catherine Marie","C001113",1964,NA,-0.371,0.343,-82.06375,0.8519,512,41,NA,-0.395,0.345,"NV"
"48775",115,"Senate",40906,4,0,"NH",100,NA,NA,"SHAHEEN, Jeanne","S001181",1947,NA,-0.239,-0.136,-63.97855,0.88253,512,22,NA,-0.229,-0.077,"NH"
"48776",115,"Senate",41702,4,0,"NH",100,NA,NA,"HASSAN, Margaret (Maggie)","H001076",1958,NA,-0.241,-0.019,-63.42918,0.88496,519,22,NA,-0.258,-0.081,"NH"
"48777",115,"Senate",29373,12,0,"NJ",100,NA,NA,"MENENDEZ, Robert","M000639",1954,NA,-0.366,-0.126,-86.18465,0.82535,449,35,NA,-0.38,-0.137,"NJ"
"48778",115,"Senate",41308,12,0,"NJ",100,NA,NA,"BOOKER, Cory Anthony","B001288",1969,NA,-0.599,-0.241,-59.52133,0.8884,503,27,NA,-0.645,-0.073,"NJ"
"48779",115,"Senate",20930,66,0,"NM",100,NA,NA,"HEINRICH, Martin","H001046",1971,NA,-0.326,-0.025,-77.36645,0.85691,501,35,NA,-0.406,0.097,"NM"
"48780",115,"Senate",29924,66,0,"NM",100,NA,NA,"UDALL, Thomas (Tom)","U000039",1948,NA,-0.453,0.163,-74.6205,0.86584,518,33,NA,-0.419,0.089,"NM"
"48781",115,"Senate",14858,13,0,"NY",100,NA,NA,"SCHUMER, Charles Ellis (Chuck)","S000148",1950,NA,-0.359,-0.406,-67.71136,0.87813,521,29,NA,-0.395,-0.191,"NY"
"48782",115,"Senate",20735,13,0,"NY",100,NA,NA,"GILLIBRAND, Kirsten","G000555",1966,NA,-0.475,-0.439,-103.5259,0.81979,521,43,NA,-0.847,-0.217,"NY"
"48783",115,"Senate",29548,47,0,"NC",200,NA,NA,"BURR, Richard M.","B001135",1955,NA,0.45,-0.054,-33.51414,0.93542,502,13,NA,0.442,0.041,"NC"
"48784",115,"Senate",41504,47,0,"NC",200,NA,NA,"TILLIS, Thomas Roland (Thom)","T000476",1960,NA,0.426,0.06,-18.83679,0.96244,492,6,NA,0.396,0.108,"NC"
"48785",115,"Senate",41107,36,0,"ND",200,NA,NA,"HOEVEN, John","H001061",1957,NA,0.343,0.328,-17.48744,0.9668,518,6,NA,0.38,0.272,"ND"
"48786",115,"Senate",41303,36,0,"ND",100,NA,NA,"HEITKAMP, Mary Kathryn (Heidi)","H001069",1955,NA,-0.122,0.399,-64.38813,0.88096,508,24,NA,-0.093,0.36,"ND"
"48787",115,"Senate",29386,24,0,"OH",200,NA,NA,"PORTMAN, Robert Jones (Rob)","P000449",1955,NA,0.373,-0.237,-37.00053,0.93119,519,12,NA,0.324,0.006,"OH"
"48788",115,"Senate",29389,24,0,"OH",100,NA,NA,"BROWN, Sherrod","B000944",1952,NA,-0.43,-0.115,-61.44897,0.88854,520,23,NA,-0.396,-0.08,"OH"
"48789",115,"Senate",15424,53,0,"OK",200,NA,NA,"INHOFE, James Mountain","I000024",1934,NA,0.555,0.045,-27.1294,0.94849,513,11,NA,0.561,0.22,"OK"
"48790",115,"Senate",21166,53,0,"OK",200,NA,NA,"LANKFORD, James","L000575",1968,NA,0.59,0.173,-40.77409,0.92486,522,20,NA,0.683,-0.023,"OK"
"48791",115,"Senate",14871,72,0,"OR",100,NA,NA,"WYDEN, Ronald Lee","W000779",1949,NA,-0.329,-0.471,-101.91989,0.8217,519,52,NA,-0.435,-0.544,"OR"
"48792",115,"Senate",40908,72,0,"OR",100,NA,NA,"MERKLEY, Jeff","M001176",1956,NA,-0.443,-0.738,-58.34393,0.89289,515,23,NA,-0.568,-0.722,"OR"
"48793",115,"Senate",29935,14,0,"PA",200,NA,NA,"TOOMEY, Patrick Joseph","T000461",1961,NA,0.646,-0.286,-49.27139,0.90687,504,22,NA,0.776,-0.299,"PA"
"48794",115,"Senate",40703,14,0,"PA",100,NA,NA,"CASEY, Robert (Bob), Jr.","C001070",1960,NA,-0.312,0.197,-66.05616,0.88114,522,23,NA,-0.317,0.065,"PA"
"48795",115,"Senate",29142,5,0,"RI",100,NA,NA,"REED, John F. (Jack)","R000122",1949,NA,-0.369,-0.172,-78.86917,0.85977,522,36,NA,-0.312,-0.154,"RI"
"48796",115,"Senate",40704,5,0,"RI",100,NA,NA,"WHITEHOUSE, Sheldon","W000802",1955,NA,-0.358,-0.105,-66.39631,0.87991,519,31,NA,-0.354,-0.193,"RI"
"48797",115,"Senate",21173,48,0,"SC",200,NA,NA,"SCOTT, Tim","S001184",1965,NA,0.638,-0.008,-32.39596,0.93926,517,15,NA,0.533,0.182,"SC"
"48798",115,"Senate",29566,48,0,"SC",200,NA,NA,"GRAHAM, Lindsey O.","G000359",1955,NA,0.405,-0.17,-39.92568,0.9219,491,15,NA,0.359,-0.1,"SC"
"48799",115,"Senate",29754,37,0,"SD",200,NA,NA,"THUNE, John","T000250",1961,NA,0.411,0.138,-23.6288,0.95574,522,11,NA,0.459,0.207,"SD"
"48800",115,"Senate",41505,37,0,"SD",200,NA,NA,"ROUNDS, Marion Michael (Mike)","R000605",1954,NA,0.408,0.121,-34.7767,0.9347,515,10,NA,0.413,0.13,"SD"
"48801",115,"Senate",40304,54,0,"TN",200,NA,NA,"ALEXANDER, Lamar","A000360",1940,NA,0.323,-0.178,-26.79974,0.94781,500,6,NA,0.326,-0.105,"TN"
"48802",115,"Senate",40705,54,0,"TN",200,NA,NA,"CORKER, Robert (Bob)","C001071",1952,NA,0.395,-0.344,-76.78647,0.85816,502,31,NA,0.5,-0.579,"TN"
"48803",115,"Senate",40305,49,0,"TX",200,NA,NA,"CORNYN, John","C001056",1952,NA,0.492,-0.011,-22.81256,0.95708,520,7,NA,0.415,0.242,"TX"
"48804",115,"Senate",41304,49,0,"TX",200,NA,NA,"CRUZ, Rafael Edward (Ted)","C001098",1970,NA,0.819,-0.266,-54.36374,0.89678,499,23,NA,0.679,-0.2,"TX"
"48805",115,"Senate",14503,67,0,"UT",200,NA,NA,"HATCH, Orrin Grant","H000338",1934,NA,0.382,-0.004,-29.34808,0.94502,519,12,NA,0.356,0.162,"UT"
"48806",115,"Senate",41110,67,0,"UT",200,NA,NA,"LEE, Mike","L000577",1971,NA,0.916,-0.4,-99.80915,0.82413,516,60,NA,0.902,-0.432,"UT"
"48807",115,"Senate",14307,6,0,"VT",100,NA,NA,"LEAHY, Patrick Joseph","L000174",1940,NA,-0.361,-0.123,-65.5432,0.87873,507,33,NA,-0.308,-0.142,"VT"
"48808",115,"Senate",29147,6,0,"VT",328,NA,NA,"SANDERS, Bernard","S000033",1941,NA,-0.527,-0.379,-76.33647,0.86048,508,33,NA,-0.707,-0.643,"VT"
"48809",115,"Senate",40909,40,0,"VA",100,NA,NA,"WARNER, Mark","W000805",1954,NA,-0.201,-0.029,-70.52784,0.87178,514,30,NA,-0.176,-0.03,"VA"
"48810",115,"Senate",41305,40,0,"VA",100,NA,NA,"KAINE, Timothy Michael (Tim)","K000384",1958,NA,-0.241,-0.061,-67.76259,0.8776,519,22,NA,-0.243,-0.07,"VA"
"48811",115,"Senate",39310,73,0,"WA",100,NA,NA,"CANTWELL, Maria E.","C000127",1958,NA,-0.304,-0.427,-57.56271,0.89521,520,16,NA,-0.349,-0.261,"WA"
"48812",115,"Senate",49308,73,0,"WA",100,NA,NA,"MURRAY, Patty","M001111",1950,NA,-0.352,-0.313,-50.24695,0.90617,510,17,NA,-0.36,-0.235,"WA"
"48813",115,"Senate",20146,56,0,"WV",200,NA,NA,"CAPITO, Shelley Moore","C001047",1953,NA,0.263,0.059,-38.92074,0.92735,516,14,NA,0.362,0.101,"WV"
"48814",115,"Senate",40915,56,0,"WV",100,NA,NA,"MANCHIN, Joe, III","M001183",1947,NA,-0.055,0.442,-80.88285,0.85569,519,39,NA,-0.051,0.532,"WV"
"48815",115,"Senate",29940,25,0,"WI",100,NA,NA,"BALDWIN, Tammy","B001230",1962,NA,-0.493,-0.14,-99.0449,0.82627,519,45,NA,-0.348,-0.209,"WI"
"48816",115,"Senate",41111,25,0,"WI",200,NA,NA,"JOHNSON, Ron","J000293",1955,NA,0.606,-0.271,-37.62572,0.92994,518,19,NA,0.637,-0.166,"WI"
"48817",115,"Senate",40707,68,0,"WY",200,NA,NA,"BARRASSO, John A.","B001261",1952,NA,0.541,0.246,-36.3501,0.93261,521,13,NA,0.6,0.267,"WY"
"48818",115,"Senate",49706,68,0,"WY",200,NA,NA,"ENZI, Michael B.","E000285",1944,NA,0.545,0.198,-38.21779,0.9294,522,20,NA,0.593,0.225,"WY"
