"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","CD116FP","STCD"
"48870",116,"House",21508,71,35,"CA",100,NA,NA,"TORRES, Norma Judith","T000474",1965,NA,-0.361,0.032,-32.60617,0.95843,768,12,NA,-0.393,0.067,35,"CA-35"
"48871",116,"House",21703,71,44,"CA",100,NA,NA,"BARRAGÁN, Nanette Diaz","B001300",1976,NA,-0.513,0.046,-21.66925,0.97214,767,11,NA,-0.477,-0.524,44,"CA-44"
"48872",116,"House",21709,71,24,"CA",100,NA,NA,"CARBAJAL, Salud","C001112",1964,NA,-0.301,0.143,-18.26378,0.97683,779,4,NA,-0.355,0.07,24,"CA-24"
"48873",116,"House",21711,71,46,"CA",100,NA,NA,"CORREA, Jose Luis","C001110",1958,NA,-0.281,0.305,-59.07239,0.92578,766,27,NA,-0.336,0.166,46,"CA-46"
"48874",116,"House",21728,71,17,"CA",100,NA,NA,"KHANNA, Rohit","K000389",1976,NA,-0.577,-0.257,-39.46225,0.95048,777,11,NA,-0.319,-0.624,17,"CA-17"
"48875",116,"House",21740,71,20,"CA",100,NA,NA,"PANETTA, James Varni","P000613",1969,NA,-0.305,0.048,-37.44889,0.95306,779,15,NA,-0.303,0.231,20,"CA-20"
"48876",116,"House",21754,71,34,"CA",100,NA,NA,"GOMEZ, Jimmy","G000585",1974,NA,-0.595,-0.087,-25.38508,0.96765,772,12,NA,-0.45,-0.442,34,"CA-34"
"48877",116,"House",21907,71,39,"CA",100,NA,NA,"CISNEROS, Gil","C001123",1972,NA,-0.375,0.573,-48.11682,0.93995,777,16,NA,-0.375,0.576,39,"CA-39"
"48878",116,"House",21909,71,21,"CA",100,NA,NA,"COX, TJ","C001124",1963,NA,-0.341,0.473,-48.3149,0.9391,769,14,NA,-0.34,0.475,21,"CA-21"
"48879",116,"House",21930,71,10,"CA",100,NA,NA,"HARDER, Josh","H001090",1986,NA,-0.385,0.761,-62.10421,0.9227,772,16,NA,-0.385,0.765,10,"CA-10"
"48880",116,"House",21932,71,25,"CA",100,NA,NA,"HILL, Katie","H001087",1987,NA,-0.306,0.114,-20.26703,0.96104,510,8,NA,-0.305,0.113,25,"CA-25"
"48881",116,"House",21939,71,49,"CA",100,NA,NA,"LEVIN, Mike","L000593",1978,NA,-0.352,0.119,-20.48784,0.97404,779,7,NA,-0.351,0.117,49,"CA-49"
"48882",116,"House",21954,71,45,"CA",100,NA,NA,"PORTER, Katie","P000618",1974,NA,-0.175,0.006,-97.88497,0.88004,766,41,NA,-0.174,0.006,45,"CA-45"
"48883",116,"House",21960,71,48,"CA",100,NA,NA,"ROUDA, Harley","R000616",1961,NA,-0.333,0.554,-42.16094,0.94617,762,11,NA,-0.332,0.558,48,"CA-48"
"48884",116,"House",21988,71,25,"CA",200,NA,NA,"GARCIA, Mike","G000061",1976,NA,0.432,0.434,-7.21594,0.92212,89,3,NA,0.456,0.662,25,"CA-25"
"48885",116,"House",29106,71,43,"CA",100,NA,NA,"WATERS, Maxine","W000187",1938,NA,-0.653,-0.073,-54.21737,0.93209,771,18,NA,-0.594,0.371,43,"CA-43"
"48886",116,"House",29312,71,18,"CA",100,NA,NA,"ESHOO, Anna Georges","E000215",1942,NA,-0.381,-0.427,-13.00803,0.98296,757,6,NA,-0.391,-0.233,18,"CA-18"
"48887",116,"House",29317,71,40,"CA",100,NA,NA,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.47,-0.186,-15.19918,0.98028,763,6,NA,-0.396,-0.122,40,"CA-40"
"48888",116,"House",29323,71,42,"CA",200,NA,NA,"CALVERT, Ken","C000059",1953,NA,0.349,0.22,-80.46733,0.90089,771,25,NA,0.32,0.532,42,"CA-42"
"48889",116,"House",29504,71,19,"CA",100,NA,NA,"LOFGREN, Zoe","L000397",1947,NA,-0.402,-0.446,-30.54126,0.96046,757,10,NA,-0.438,-0.503,19,"CA-19"
"48890",116,"House",29707,71,30,"CA",100,NA,NA,"SHERMAN, Brad","S000344",1954,NA,-0.342,-0.148,-20.64276,0.97334,764,11,NA,-0.454,0.063,30,"CA-30"
"48891",116,"House",29778,71,13,"CA",100,NA,NA,"LEE, Barbara","L000551",1946,NA,-0.683,-0.588,-22.29255,0.97157,773,8,NA,-0.546,-0.793,13,"CA-13"
"48892",116,"House",29901,71,5,"CA",100,NA,NA,"THOMPSON, Michael","T000460",1951,NA,-0.395,0.065,-37.07247,0.95251,762,18,NA,-0.442,0.417,5,"CA-5"
"48893",116,"House",29903,71,32,"CA",100,NA,NA,"NAPOLITANO, Grace Flores","N000179",1936,NA,-0.448,-0.249,-17.77851,0.9772,771,9,NA,-0.476,-0.275,32,"CA-32"
"48894",116,"House",20704,62,5,"CO",200,NA,NA,"LAMBORN, Doug","L000564",1954,NA,0.679,0.197,-71.53967,0.91039,762,32,NA,0.631,0.248,5,"CO-5"
"48895",116,"House",20705,62,7,"CO",100,NA,NA,"PERLMUTTER, Ed","P000593",1953,NA,-0.282,0.076,-28.87857,0.96168,739,10,NA,-0.297,-0.046,7,"CO-7"
"48896",116,"House",21111,62,3,"CO",200,NA,NA,"TIPTON, Scott","T000470",1956,NA,0.449,-0.021,-119.47787,0.8573,776,47,NA,0.436,0.024,3,"CO-3"
"48897",116,"House",21510,62,4,"CO",200,NA,NA,"BUCK, Kenneth Robert","B001297",1959,NA,0.756,-0.46,-104.84623,0.85711,680,44,NA,0.74,-0.407,4,"CO-4"
"48898",116,"House",21912,62,6,"CO",100,NA,NA,"CROW, Jason","C001121",1979,NA,-0.269,0.4,-45.78133,0.94285,778,15,NA,-0.269,0.404,6,"CO-6"
"48899",116,"House",21948,62,2,"CO",100,NA,NA,"NEGUSE, Joseph","N000191",1984,NA,-0.456,-0.482,-13.96996,0.98218,777,4,NA,-0.453,-0.489,2,"CO-2"
"48900",116,"House",29710,62,1,"CO",100,NA,NA,"DeGETTE, Diana","D000197",1957,NA,-0.432,-0.313,-16.12602,0.97938,774,7,NA,-0.39,-0.371,1,"CO-1"
"48901",116,"House",20706,1,2,"CT",100,NA,NA,"COURTNEY, Joe","C001069",1953,NA,-0.344,0.017,-21.42195,0.97284,778,6,NA,-0.357,0.003,2,"CT-2"
"48902",116,"House",20907,1,4,"CT",100,NA,NA,"HIMES, James A.","H001047",1966,NA,-0.242,-0.238,-41.56435,0.94732,768,16,NA,-0.316,0.121,4,"CT-4"
"48903",116,"House",21931,1,5,"CT",100,NA,NA,"HAYES, Jahana","H001081",1973,NA,-0.37,-0.04,-20.53874,0.97288,747,7,NA,-0.368,-0.044,5,"CT-5"
"48904",116,"House",29109,1,3,"CT",100,NA,NA,"DeLAURO, Rosa L.","D000216",1943,NA,-0.416,-0.118,-19.20561,0.97485,754,7,NA,-0.375,-0.055,3,"CT-3"
"48905",116,"House",29908,1,1,"CT",100,NA,NA,"LARSON, John B.","L000557",1948,NA,-0.397,-0.051,-17.288,0.97774,768,6,NA,-0.344,-0.001,1,"CT-1"
"48906",116,"House",21706,11,1,"DE",100,NA,NA,"BLUNT ROCHESTER, Lisa","B001303",1962,NA,-0.332,-0.116,-15.43673,0.98033,777,3,NA,-0.396,-0.117,1,"DE-1"
"48907",116,"House",20316,43,25,"FL",200,NA,NA,"DIAZ-BALART, Mario","D000600",1961,NA,0.279,0.121,-129.62052,0.8447,768,50,NA,0.283,0.226,25,"FL-25"
"48908",116,"House",20504,43,23,"FL",100,NA,NA,"WASSERMAN SCHULTZ, Debbie","W000797",1966,NA,-0.421,0.069,-26.65574,0.96545,758,7,NA,-0.354,0.101,23,"FL-23"
"48909",116,"House",20708,43,14,"FL",100,NA,NA,"CASTOR, Kathy","C001066",1966,NA,-0.438,0.045,-16.3546,0.97915,776,5,NA,-0.415,-0.077,14,"FL-14"
"48910",116,"House",20709,43,16,"FL",200,NA,NA,"BUCHANAN, Vernon G.","B001260",1951,NA,0.358,-0.134,-139.28069,0.8301,748,60,NA,0.345,-0.013,16,"FL-16"
"48911",116,"House",20758,43,12,"FL",200,NA,NA,"BILIRAKIS, Gus","B001257",1963,NA,0.405,0.019,-121.9967,0.85061,754,55,NA,0.411,-0.014,12,"FL-12"
"48912",116,"House",20909,43,8,"FL",200,NA,NA,"POSEY, Bill","P000599",1947,NA,0.518,-0.32,-177.77131,0.79216,763,85,NA,0.531,-0.33,8,"FL-8"
"48913",116,"House",20959,43,22,"FL",100,NA,NA,"DEUTCH, Theodore E. (Ted)","D000610",1966,NA,-0.4,-0.094,-19.66875,0.97439,758,7,NA,-0.392,0.055,22,"FL-22"
"48914",116,"House",21116,43,11,"FL",200,NA,NA,"WEBSTER, Daniel A.","W000806",1949,NA,0.506,-0.046,-157.80028,0.80632,733,82,NA,0.558,-0.168,11,"FL-11"
"48915",116,"House",21118,43,24,"FL",100,NA,NA,"WILSON, Frederica","W000808",1942,NA,-0.476,-0.015,-12.11951,0.98288,702,4,NA,-0.541,0.021,24,"FL-24"
"48916",116,"House",21317,43,3,"FL",200,NA,NA,"YOHO, Ted","Y000065",1955,NA,0.705,-0.365,-126.88962,0.83443,701,55,NA,0.718,-0.335,3,"FL-3"
"48917",116,"House",21321,43,21,"FL",100,NA,NA,"FRANKEL, Lois","F000462",1948,NA,-0.399,-0.083,-22.51798,0.97003,740,10,NA,-0.341,-0.035,21,"FL-21"
"48918",116,"House",21712,43,13,"FL",100,NA,NA,"CRIST, Charlie Joseph Jr.","C001111",1956,NA,-0.222,0.043,-33.76913,0.95747,777,15,NA,-0.286,0.276,13,"FL-13"
"48919",116,"House",21713,43,10,"FL",100,NA,NA,"DEMINGS, Valdez Butler","D000627",1957,NA,-0.338,-0.113,-23.9362,0.96963,776,11,NA,-0.31,0.081,10,"FL-10"
"48920",116,"House",21714,43,2,"FL",200,NA,NA,"DUNN, Neal Patrick","D000628",1953,NA,0.534,0.219,-120.20318,0.85081,744,56,NA,0.547,0.171,2,"FL-2"
"48921",116,"House",21719,43,1,"FL",200,NA,NA,"GAETZ, Matthew L. II","G000578",1982,NA,0.623,-0.577,-194.66971,0.75325,687,88,NA,0.595,-0.633,1,"FL-1"
"48922",116,"House",21732,43,5,"FL",100,NA,NA,"LAWSON, Alfred Jr.","L000586",1948,NA,-0.255,0.076,-34.69833,0.95508,755,15,NA,-0.257,0.065,5,"FL-5"
"48923",116,"House",21735,43,18,"FL",200,NA,NA,"MAST, Brian Jeffery","M001199",1980,NA,0.415,-0.294,-201.97176,0.76226,744,88,NA,0.446,-0.349,18,"FL-18"
"48924",116,"House",21738,43,7,"FL",100,NA,NA,"MURPHY, Stephanie","M001202",1978,NA,-0.156,0.08,-85.61295,0.89554,776,33,NA,-0.171,0.225,7,"FL-7"
"48925",116,"House",21742,43,19,"FL",200,NA,NA,"ROONEY, Francis","R000607",1953,NA,0.507,-0.513,-258.37473,0.60959,522,130,NA,0.491,-0.657,19,"FL-19"
"48926",116,"House",21744,43,4,"FL",200,NA,NA,"RUTHERFORD, John Henry","R000609",1952,NA,0.395,0.164,-162.28476,0.8052,749,64,NA,0.425,0.005,4,"FL-4"
"48927",116,"House",21746,43,9,"FL",100,NA,NA,"SOTO, Darren Michael","S001200",1978,NA,-0.38,0.124,-18.58081,0.9761,768,7,NA,-0.36,-0.002,9,"FL-9"
"48928",116,"House",21947,43,26,"FL",100,NA,NA,"MUCARSEL-POWELL, Debbie","M001207",1971,NA,-0.342,0.327,-34.05834,0.95695,774,20,NA,-0.342,0.328,26,"FL-26"
"48929",116,"House",21963,43,27,"FL",100,NA,NA,"SHALALA, Donna","S001206",1941,NA,-0.35,0.014,-16.86872,0.9785,776,6,NA,-0.349,0.011,27,"FL-27"
"48930",116,"House",21967,43,15,"FL",200,NA,NA,"SPANO, Ross","S001210",1966,NA,0.461,0,-108.62011,0.86763,765,37,NA,0.46,0.002,15,"FL-15"
"48931",116,"House",21971,43,17,"FL",200,NA,NA,"STEUBE, William","S001214",1978,NA,0.659,-0.336,-126.37058,0.84607,756,56,NA,0.658,-0.337,17,"FL-17"
"48932",116,"House",21981,43,6,"FL",200,NA,NA,"WALTZ, Michael","W000823",1974,NA,0.41,-0.141,-137.04634,0.83031,737,64,NA,0.41,-0.141,6,"FL-6"
"48933",116,"House",29337,43,20,"FL",100,NA,NA,"HASTINGS, Alcee Lamar","H000324",1936,NA,-0.564,0.157,-14.36627,0.97594,590,4,NA,-0.547,0.215,20,"FL-20"
"48934",116,"House",15431,44,5,"GA",100,NA,NA,"LEWIS, John R.","L000287",1940,NA,-0.589,-0.221,-11.00536,0.98252,624,5,NA,-0.449,-0.132,5,"GA-5"
"48935",116,"House",20321,44,13,"GA",100,NA,NA,"SCOTT, David","S001157",1945,NA,-0.301,0.164,-23.33507,0.97019,771,5,NA,-0.359,0.117,13,"GA-13"
"48936",116,"House",20712,44,4,"GA",100,NA,NA,"JOHNSON, Hank","J000288",1954,NA,-0.469,0.012,-36.01327,0.95436,771,10,NA,-0.46,-0.085,4,"GA-4"
"48937",116,"House",20962,44,14,"GA",200,NA,NA,"GRAVES, Tom","G000560",1970,NA,0.716,-0.002,-113.96483,0.85361,720,41,NA,0.664,0.143,14,"GA-14"
"48938",116,"House",21122,44,7,"GA",200,NA,NA,"WOODALL, Rob","W000810",1970,NA,0.596,-0.186,-135.98455,0.83792,769,58,NA,0.504,0.082,7,"GA-7"
"48939",116,"House",21123,44,8,"GA",200,NA,NA,"SCOTT, Austin","S001189",1969,NA,0.569,0.192,-93.61764,0.88496,766,33,NA,0.563,0.325,8,"GA-8"
"48940",116,"House",21323,44,9,"GA",200,NA,NA,"COLLINS, Doug","C001093",1966,NA,0.611,0.129,-81.01993,0.89509,731,31,NA,0.595,0.291,9,"GA-9"
"48941",116,"House",21513,44,1,"GA",200,NA,NA,"CARTER, Buddy","C001103",1957,NA,0.584,0.254,-90.67511,0.88959,775,34,NA,0.6,0.163,1,"GA-1"
"48942",116,"House",21514,44,10,"GA",200,NA,NA,"HICE, Jody Brownlow","H001071",1960,NA,0.791,-0.123,-80.53934,0.89661,738,37,NA,0.854,-0.081,10,"GA-10"
"48943",116,"House",21515,44,11,"GA",200,NA,NA,"LOUDERMILK, Barry D.","L000583",1963,NA,0.69,-0.008,-78.59344,0.891,681,29,NA,0.714,0.142,11,"GA-11"
"48944",116,"House",21516,44,12,"GA",200,NA,NA,"ALLEN, Rick W.","A000372",1951,NA,0.678,0.292,-90.64812,0.89002,778,38,NA,0.756,0.354,12,"GA-12"
"48945",116,"House",21717,44,3,"GA",200,NA,NA,"FERGUSON, Anderson Drew IV","F000465",1967,NA,0.623,0.131,-106.80171,0.87033,769,46,NA,0.661,0.145,3,"GA-3"
"48946",116,"House",21944,44,6,"GA",100,NA,NA,"McBATH, Lucy","M001208",1960,NA,-0.255,0.368,-52.13073,0.93511,777,19,NA,-0.254,0.353,6,"GA-6"
"48947",116,"House",29339,44,2,"GA",100,NA,NA,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.282,0.463,-58.07756,0.92661,762,30,NA,-0.335,0.277,2,"GA-2"
"48948",116,"House",20322,82,1,"HI",100,NA,NA,"CASE, Ed","C001055",1952,NA,-0.201,-0.124,-46.96946,0.94134,777,15,NA,-0.209,0.041,1,"HI-1"
"48949",116,"House",21324,82,2,"HI",100,NA,NA,"GABBARD, Tulsi","G000571",1981,NA,-0.278,-0.262,-22.60468,0.95536,495,8,NA,-0.288,-0.532,2,"HI-2"
"48950",116,"House",21920,63,1,"ID",200,NA,NA,"FULCHER, Russell","F000469",1973,NA,0.624,0.061,-91.5694,0.88801,771,40,NA,0.624,0.061,1,"ID-1"
"48951",116,"House",29910,63,2,"ID",200,NA,NA,"SIMPSON, Michael K.","S001148",1950,NA,0.297,0.285,-176.03871,0.7898,746,68,NA,0.33,0.281,2,"ID-2"
"48952",116,"House",20508,21,3,"IL",100,NA,NA,"LIPINSKI, Daniel","L000563",1966,NA,-0.228,0.176,-98.20296,0.87818,756,29,NA,-0.148,0.041,3,"IL-3"
"48953",116,"House",20749,21,11,"IL",100,NA,NA,"FOSTER, Bill","F000454",1955,NA,-0.228,-0.225,-25.89254,0.96676,766,5,NA,-0.413,0.102,11,"IL-11"
"48954",116,"House",20954,21,5,"IL",100,NA,NA,"QUIGLEY, Mike","Q000023",1958,NA,-0.321,-0.281,-19.08895,0.97529,763,6,NA,-0.384,-0.1,5,"IL-5"
"48955",116,"House",21128,21,16,"IL",200,NA,NA,"KINZINGER, Adam","K000378",1978,NA,0.276,0.306,-129.54419,0.83658,726,57,NA,0.299,0.213,16,"IL-16"
"48956",116,"House",21326,21,10,"IL",100,NA,NA,"SCHNEIDER, Brad","S001190",1961,NA,-0.173,-0.199,-35.54194,0.95512,774,9,NA,-0.29,0.012,10,"IL-10"
"48957",116,"House",21328,21,13,"IL",200,NA,NA,"DAVIS, Rodney","D000619",1970,NA,0.276,0.173,-121.65196,0.85155,757,43,NA,0.236,0.341,13,"IL-13"
"48958",116,"House",21329,21,17,"IL",100,NA,NA,"BUSTOS, Cheri","B001286",1961,NA,-0.238,0.036,-23.94136,0.96973,779,7,NA,-0.316,0.212,17,"IL-17"
"48959",116,"House",21371,21,2,"IL",100,NA,NA,"KELLY, Robin L.","K000385",1956,NA,-0.46,-0.004,-22.82353,0.97102,776,10,NA,-0.444,0.022,2,"IL-2"
"48960",116,"House",21519,21,12,"IL",200,NA,NA,"BOST, Mike","B001295",1960,NA,0.274,0.5,-81.28905,0.88977,696,35,NA,0.297,0.459,12,"IL-12"
