"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","STUSPS"
"47627",113,"Senate",29906,62,0,"CO",100,0,1,"UDALL, Mark","U000038",1950,NA,-0.353,0.049,-35.83642,0.933,519,11,NA,-0.248,-0.069,"CO"
"47628",113,"Senate",40910,62,0,"CO",100,0,1,"BENNET, Michael F.","B001267",1964,NA,-0.224,-0.175,-28.27041,0.94972,548,10,NA,-0.246,-0.081,"CO"
"47629",113,"Senate",20707,1,0,"CT",100,0,1,"MURPHY, Christopher","M001169",1973,NA,-0.271,-0.196,-31.63969,0.9439,548,13,NA,-0.499,-0.248,"CT"
"47630",113,"Senate",41101,1,0,"CT",100,0,1,"BLUMENTHAL, Richard","B001277",1946,NA,-0.434,-0.163,-17.79996,0.96821,551,8,NA,-0.512,-0.332,"CT"
"47631",113,"Senate",15015,11,0,"DE",100,0,1,"CARPER, Thomas Richard","C000174",1947,NA,-0.175,-0.223,-54.82314,0.90529,551,13,NA,-0.254,-0.172,"DE"
"47632",113,"Senate",40916,11,0,"DE",100,0,1,"COONS, Christopher A.","C001088",1963,NA,-0.227,-0.217,-26.57185,0.95207,541,10,NA,-0.308,0.043,"DE"
"47633",113,"Senate",14651,43,0,"FL",100,0,1,"NELSON, Clarence William (Bill)","N000032",1942,NA,-0.193,0.337,-47.90329,0.91451,536,19,NA,-0.276,-0.079,"FL"
"47634",113,"Senate",41102,43,0,"FL",200,0,1,"RUBIO, Marco","R000595",1971,NA,0.568,-0.271,-142.61573,0.76173,524,68,NA,0.663,-0.681,"FL"
"47635",113,"Senate",29512,44,0,"GA",200,0,1,"CHAMBLISS, Saxby","C000286",1943,NA,0.423,0.205,-135.34325,0.753,478,64,NA,0.343,0.17,"GA"
"47636",113,"Senate",29909,44,0,"GA",200,0,1,"ISAKSON, Johnny","I000055",1944,NA,0.402,-0.011,-127.50436,0.78546,528,61,NA,0.321,0.19,"GA"
"47637",113,"Senate",20713,82,0,"HI",100,0,1,"HIRONO, Mazie","H001042",1947,NA,-0.512,-0.084,-16.05286,0.97129,551,8,NA,-0.507,0.056,"HI"
"47638",113,"Senate",41112,82,0,"HI",100,0,5,"SCHATZ, Brian Emanuel","S001194",1972,NA,-0.448,-0.106,-9.607,0.9813,509,3,NA,-0.478,-0.025,"HI"
"47639",113,"Senate",29345,63,0,"ID",200,0,1,"CRAPO, Michael Dean","C000880",1951,NA,0.511,0.294,-103.12992,0.82817,547,45,NA,0.661,0.431,"ID"
"47640",113,"Senate",40902,63,0,"ID",200,0,1,"RISCH, James","R000584",1943,NA,0.629,0.565,-64.69653,0.88709,540,26,NA,0.772,0.578,"ID"
"47641",113,"Senate",15021,21,0,"IL",100,0,1,"DURBIN, Richard Joseph","D000563",1944,NA,-0.348,-0.307,-18.77201,0.96644,550,8,NA,-0.336,-0.286,"IL"
"47642",113,"Senate",20115,21,0,"IL",200,0,1,"KIRK, Mark Steven","K000360",1959,NA,0.274,-0.647,-176.7963,0.705,506,92,NA,0.345,-0.76,"IL"
"47643",113,"Senate",14806,22,0,"IN",200,0,1,"COATS, Daniel Ray","C000542",1943,NA,0.375,-0.227,-123.88821,0.795,539,55,NA,0.407,-0.019,"IN"
"47644",113,"Senate",20717,22,0,"IN",100,0,1,"DONNELLY, Joe","D000607",1955,NA,-0.119,0.435,-62.27828,0.89276,549,16,NA,-0.171,0.318,"IN"
"47645",113,"Senate",14226,31,0,"IA",200,0,1,"GRASSLEY, Charles Ernest","G000386",1933,NA,0.346,-0.065,-132.58671,0.78648,552,68,NA,0.501,-0.012,"IA"
"47646",113,"Senate",14230,31,0,"IA",100,0,1,"HARKIN, Thomas Richard (Tom)","H000206",1939,NA,-0.351,-0.546,-30.33406,0.944,528,12,NA,-0.316,-0.085,"IA"
"47647",113,"Senate",14852,32,0,"KS",200,0,1,"ROBERTS, Charles Patrick (Pat)","R000307",1936,NA,0.413,-0.09,-157.50065,0.73651,515,69,NA,0.626,0.341,"KS"
"47648",113,"Senate",29722,32,0,"KS",200,0,1,"MORAN, Jerry","M000934",1954,NA,0.415,0.206,-109.53769,0.8022,497,47,NA,0.484,0.458,"KS"
"47649",113,"Senate",14921,51,0,"KY",200,0,1,"McCONNELL, Addison Mitchell (Mitch)","M000355",1942,NA,0.402,0.003,-117.21966,0.80805,550,54,NA,0.488,0.206,"KY"
"47650",113,"Senate",41104,51,0,"KY",200,0,1,"PAUL, Rand","P000603",1963,NA,0.878,-0.479,-111.72073,0.81217,537,43,NA,0.914,-0.407,"KY"
"47651",113,"Senate",29918,45,0,"LA",200,0,1,"VITTER, David","V000127",1961,NA,0.495,0.323,-110.77719,0.803,506,58,NA,0.467,0.38,"LA"
"47652",113,"Senate",49702,45,0,"LA",100,0,1,"LANDRIEU, Mary L.","L000550",1955,NA,-0.203,0.444,-55.47109,0.893,492,22,NA,-0.196,0.434,"LA"
"47653",113,"Senate",41300,2,0,"ME",328,0,1,"KING, Angus Stanley, Jr.","K000383",1944,NA,-0.155,-0.21,-62.28817,0.89274,549,27,NA,-0.178,-0.375,"ME"
"47654",113,"Senate",49703,2,0,"ME",200,0,1,"COLLINS, Susan Margaret","C001035",1952,NA,0.113,-0.539,-101.73382,0.83169,552,38,NA,0.101,-0.532,"ME"
"47655",113,"Senate",14440,52,0,"MD",100,0,1,"MIKULSKI, Barbara Ann","M000702",1936,NA,-0.37,-0.128,-16.25351,0.97,527,5,NA,-0.413,-0.149,"MD"
"47656",113,"Senate",15408,52,0,"MD",100,0,1,"CARDIN, Benjamin Louis","C000141",1943,NA,-0.32,-0.22,-19.62471,0.96495,550,5,NA,-0.46,-0.171,"MD"
"47657",113,"Senate",14435,3,0,"MA",100,3,2,"MARKEY, Edward John","M000133",1946,NA,-0.512,-0.453,-10.7354,0.97299,392,5,NA,-0.536,-0.716,"MA"
"47658",113,"Senate",14920,3,0,"MA",100,1,1,"KERRY, John Forbes","K000148",1943,NA,-0.352,-0.382,NA,NA,NA,NA,NA,-0.178,-0.582,"MA"
"47659",113,"Senate",41301,3,0,"MA",100,0,1,"WARREN, Elizabeth","W000817",1949,NA,-0.77,-0.286,-28.5764,0.94901,546,17,NA,-0.718,-0.066,"MA"
"47660",113,"Senate",41306,3,0,"MA",100,2,5,"COWAN, William (Mo)","C001099",1969,NA,-0.462,0.348,-8.89963,0.936,134,4,NA,-0.433,0.183,"MA"
"47661",113,"Senate",14709,23,0,"MI",100,0,1,"LEVIN, Carl","L000261",1934,NA,-0.395,-0.116,-36.77581,0.934,540,12,NA,-0.317,-0.044,"MI"
"47662",113,"Senate",29732,23,0,"MI",100,0,1,"STABENOW, Deborah Ann","S000770",1950,NA,-0.342,-0.014,-15.28041,0.9722,542,6,NA,-0.419,0.093,"MI"
"47663",113,"Senate",40700,33,0,"MN",100,0,1,"KLOBUCHAR, Amy","K000367",1960,NA,-0.281,-0.384,-25.06363,0.95521,547,10,NA,-0.269,-0.213,"MN"
"47664",113,"Senate",40904,33,0,"MN",100,0,1,"FRANKEN, Al","F000457",1951,NA,-0.399,-0.169,-18.26231,0.96728,549,7,NA,-0.378,-0.189,"MN"
"47665",113,"Senate",14009,46,0,"MS",200,0,1,"COCHRAN, William Thad","C000567",1937,NA,0.287,0.051,-107.14943,0.7914,458,45,NA,0.33,0.42,"MS"
"47666",113,"Senate",29534,46,0,"MS",200,0,1,"WICKER, Roger F.","W000437",1951,NA,0.376,0.349,-99.46042,0.83291,544,48,NA,0.349,0.237,"MS"
"47667",113,"Senate",29735,34,0,"MO",200,0,1,"BLUNT, Roy","B000575",1950,NA,0.426,0.275,-109.793,0.80999,521,52,NA,0.383,0.355,"MO"
"47668",113,"Senate",40701,34,0,"MO",100,0,1,"McCASKILL, Claire","M001170",1953,NA,-0.143,0.023,-57.81079,0.89497,521,24,NA,-0.159,-0.055,"MO"
"47669",113,"Senate",14203,64,0,"MT",100,1,1,"BAUCUS, Max Sieben","B000243",1941,NA,-0.212,0.017,-60.13694,0.804,276,26,NA,-0.155,0.036,"MT"
"47670",113,"Senate",40702,64,0,"MT",100,0,1,"TESTER, Jon","T000464",1956,NA,-0.217,0.138,-90.02636,0.84799,546,29,NA,-0.171,-0.051,"MT"
"47671",113,"Senate",41309,64,0,"MT",100,2,5,"WALSH, John E.","W000818",1960,NA,-0.255,0.462,-22.15141,0.922,273,8,NA,-0.248,0.418,"MT"
"47672",113,"Senate",40905,35,0,"NE",200,0,1,"JOHANNS, Mike","J000291",1950,NA,0.391,0.293,-96.6795,0.83,520,38,NA,0.391,0.359,"NE"
"47673",113,"Senate",41302,35,0,"NE",200,0,1,"FISCHER, Debra (Deb)","F000463",1951,NA,0.471,0.343,-83.07283,0.86028,552,31,NA,0.461,0.34,"NE"
"47674",113,"Senate",15054,65,0,"NV",100,0,1,"REID, Harry","R000146",1939,NA,-0.276,0.258,-96.68299,0.837,545,31,NA,-0.289,0.489,"NV"
"47675",113,"Senate",20730,65,0,"NV",200,0,1,"HELLER, Dean","H001041",1960,NA,0.463,-0.459,-200.88765,0.68982,541,89,NA,0.458,-0.607,"NV"
"47676",113,"Senate",40906,4,0,"NH",100,0,1,"SHAHEEN, Jeanne","S001181",1947,NA,-0.239,-0.136,-44.68302,0.92156,547,16,NA,-0.26,-0.507,"NH"
"47677",113,"Senate",41106,4,0,"NH",200,0,1,"AYOTTE, Kelly","A000368",1968,NA,0.351,-0.612,-128.71369,0.789,544,56,NA,0.341,-0.614,"NH"
"47678",113,"Senate",14914,12,0,"NJ",100,1,1,"LAUTENBERG, Frank Raleigh","L000123",1924,2013,-0.382,-0.579,-0.35377,0.989,31,0,NA,-0.562,-0.605,"NJ"
"47679",113,"Senate",29373,12,0,"NJ",100,0,1,"MENENDEZ, Robert","M000639",1954,NA,-0.366,-0.126,-16.91155,0.96945,545,9,NA,-0.525,-0.299,"NJ"
"47680",113,"Senate",41307,12,0,"NJ",200,2,5,"CHIESA, Jeffrey Scott","C001100",1965,NA,0.218,0.384,-15.28456,0.761,56,10,NA,0.256,0.133,"NJ"
"47681",113,"Senate",41308,12,0,"NJ",100,3,2,"BOOKER, Cory Anthony","B001288",1969,NA,-0.599,-0.241,-8.55022,0.97593,351,4,NA,-0.47,-0.623,"NJ"
"47682",113,"Senate",20930,66,0,"NM",100,0,1,"HEINRICH, Martin","H001046",1971,NA,-0.326,-0.025,-39.90335,0.93002,550,14,NA,-0.252,-0.05,"NM"
"47683",113,"Senate",29924,66,0,"NM",100,0,1,"UDALL, Thomas (Tom)","U000039",1948,NA,-0.453,0.163,-21.33281,0.96196,550,11,NA,-0.398,0.155,"NM"
"47684",113,"Senate",14858,13,0,"NY",100,0,1,"SCHUMER, Charles Ellis (Chuck)","S000148",1950,NA,-0.359,-0.406,-16.62799,0.97027,551,3,NA,-0.447,-0.258,"NY"
"47685",113,"Senate",20735,13,0,"NY",100,0,1,"GILLIBRAND, Kirsten","G000555",1966,NA,-0.475,-0.439,-25.74783,0.95394,546,13,NA,-0.565,-0.199,"NY"
"47686",113,"Senate",29548,47,0,"NC",200,0,1,"BURR, Richard M.","B001135",1955,NA,0.45,-0.054,-111.13272,0.81306,537,46,NA,0.434,0.043,"NC"
"47687",113,"Senate",40907,47,0,"NC",100,0,1,"HAGAN, Kay","H001049",1953,NA,-0.202,0.281,-53.76165,0.905,538,18,NA,-0.175,0.326,"NC"
"47688",113,"Senate",41107,36,0,"ND",200,0,1,"HOEVEN, John","H001061",1957,NA,0.343,0.328,-97.54512,0.83748,550,34,NA,0.367,0.241,"ND"
"47689",113,"Senate",41303,36,0,"ND",100,0,1,"HEITKAMP, Mary Kathryn (Heidi)","H001069",1955,NA,-0.122,0.399,-60.29511,0.89454,541,14,NA,-0.191,0.463,"ND"
"47690",113,"Senate",29386,24,0,"OH",200,0,1,"PORTMAN, Robert Jones (Rob)","P000449",1955,NA,0.373,-0.237,-136.36106,0.77575,537,58,NA,0.369,-0.105,"OH"
"47691",113,"Senate",29389,24,0,"OH",100,0,1,"BROWN, Sherrod","B000944",1952,NA,-0.43,-0.115,-24.27307,0.95628,543,14,NA,-0.514,0.132,"OH"
"47692",113,"Senate",15424,53,0,"OK",200,0,1,"INHOFE, James Mountain","I000024",1934,NA,0.555,0.045,-85.89578,0.83769,485,34,NA,0.594,0.188,"OK"
"47693",113,"Senate",29555,53,0,"OK",200,0,1,"COBURN, Thomas Allen","C000560",1948,NA,0.782,0.055,-98.18576,0.801,442,45,NA,0.786,-0.28,"OK"
"47694",113,"Senate",14871,72,0,"OR",100,0,1,"WYDEN, Ronald Lee","W000779",1949,NA,-0.329,-0.471,-40.5343,0.9292,552,20,NA,-0.375,-0.729,"OR"
"47695",113,"Senate",40908,72,0,"OR",100,0,1,"MERKLEY, Jeff","M001176",1956,NA,-0.443,-0.738,-37.11057,0.93406,544,17,NA,-0.407,-0.913,"OR"
"47696",113,"Senate",29935,14,0,"PA",200,0,1,"TOOMEY, Patrick Joseph","T000461",1961,NA,0.646,-0.286,-129.92876,0.78403,534,59,NA,0.525,-0.387,"PA"
"47697",113,"Senate",40703,14,0,"PA",100,0,1,"CASEY, Robert (Bob), Jr.","C001070",1960,NA,-0.312,0.197,-34.41534,0.93792,537,16,NA,-0.255,-0.001,"PA"
"47698",113,"Senate",29142,5,0,"RI",100,0,1,"REED, John F. (Jack)","R000122",1949,NA,-0.369,-0.172,-26.53081,0.95307,552,12,NA,-0.489,-0.451,"RI"
"47699",113,"Senate",40704,5,0,"RI",100,0,1,"WHITEHOUSE, Sheldon","W000802",1955,NA,-0.358,-0.105,-28.7054,0.94878,546,12,NA,-0.419,-0.456,"RI"
"47700",113,"Senate",21173,48,0,"SC",200,0,5,"SCOTT, Tim","S001184",1965,NA,0.638,-0.008,-82.47626,0.85787,538,32,NA,0.681,0.009,"SC"
"47701",113,"Senate",29566,48,0,"SC",200,0,1,"GRAHAM, Lindsey O.","G000359",1955,NA,0.405,-0.17,-129.14462,0.77744,513,60,NA,0.348,-0.195,"SC"
"47702",113,"Senate",15425,37,0,"SD",100,0,1,"JOHNSON, Timothy Peter (Tim)","J000177",1946,NA,-0.25,0.143,-30.95638,0.945,548,10,NA,-0.348,0.229,"SD"
"47703",113,"Senate",29754,37,0,"SD",200,0,1,"THUNE, John","T000250",1961,NA,0.411,0.138,-85.05576,0.85648,549,34,NA,0.467,0.183,"SD"
"47704",113,"Senate",40304,54,0,"TN",200,0,1,"ALEXANDER, Lamar","A000360",1940,NA,0.323,-0.178,-136.87381,0.76622,514,62,NA,0.312,0.04,"TN"
"47705",113,"Senate",40705,54,0,"TN",200,0,1,"CORKER, Robert (Bob)","C001071",1952,NA,0.395,-0.344,-150.15368,0.75725,540,65,NA,0.372,-0.291,"TN"
"47706",113,"Senate",40305,49,0,"TX",200,0,1,"CORNYN, John","C001056",1952,NA,0.492,-0.011,-108.77516,0.81571,534,55,NA,0.539,-0.065,"TX"
"47707",113,"Senate",41304,49,0,"TX",200,0,1,"CRUZ, Rafael Edward (Ted)","C001098",1970,NA,0.819,-0.266,-69.18048,0.87315,510,27,NA,0.887,-0.309,"TX"
"47708",113,"Senate",14503,67,0,"UT",200,0,1,"HATCH, Orrin Grant","H000338",1934,NA,0.382,-0.004,-144.7466,0.75823,523,76,NA,0.346,-0.194,"UT"
"47709",113,"Senate",41110,67,0,"UT",200,0,1,"LEE, Mike","L000577",1971,NA,0.916,-0.4,-71.3055,0.87478,533,26,NA,0.949,-0.316,"UT"
"47710",113,"Senate",14307,6,0,"VT",100,0,1,"LEAHY, Patrick Joseph","L000174",1940,NA,-0.361,-0.123,-28.50307,0.94904,545,10,NA,-0.555,0.331,"VT"
"47711",113,"Senate",29147,6,0,"VT",328,0,1,"SANDERS, Bernard","S000033",1941,NA,-0.527,-0.379,-91.91545,0.83508,510,26,NA,-0.944,0.329,"VT"
"47712",113,"Senate",40909,40,0,"VA",100,0,1,"WARNER, Mark","W000805",1954,NA,-0.201,-0.029,-43.50829,0.92259,540,15,NA,-0.209,0.051,"VA"
"47713",113,"Senate",41305,40,0,"VA",100,0,1,"KAINE, Timothy Michael (Tim)","K000384",1958,NA,-0.241,-0.061,-28.45022,0.94914,545,9,NA,-0.245,-0.041,"VA"
"47714",113,"Senate",39310,73,0,"WA",100,0,1,"CANTWELL, Maria E.","C000127",1958,NA,-0.304,-0.427,-16.8018,0.96997,551,5,NA,-0.436,-0.132,"WA"
"47715",113,"Senate",49308,73,0,"WA",100,0,1,"MURRAY, Patty","M001111",1950,NA,-0.352,-0.313,-13.73723,0.9747,536,3,NA,-0.375,-0.179,"WA"
"47716",113,"Senate",14922,56,0,"WV",100,0,1,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937,NA,-0.326,0.177,-21.95291,0.956,487,9,NA,-0.336,0.02,"WV"
"47717",113,"Senate",40915,56,0,"WV",100,0,1,"MANCHIN, Joe, III","M001183",1947,NA,-0.055,0.442,-128.1094,0.7888,540,56,NA,-0.041,0.322,"WV"
"47718",113,"Senate",29940,25,0,"WI",100,0,1,"BALDWIN, Tammy","B001230",1962,NA,-0.493,-0.14,-18.56402,0.96681,550,8,NA,-0.457,-0.244,"WI"
"47719",113,"Senate",41111,25,0,"WI",200,0,1,"JOHNSON, Ron","J000293",1955,NA,0.606,-0.271,-91.90507,0.84243,536,29,NA,0.685,-0.348,"WI"
"47720",113,"Senate",40707,68,0,"WY",200,0,1,"BARRASSO, John A.","B001261",1952,NA,0.541,0.246,-85.82052,0.8548,547,38,NA,0.562,0.284,"WY"
"47721",113,"Senate",49706,68,0,"WY",200,0,1,"ENZI, Michael B.","E000285",1944,NA,0.545,0.198,-81.52774,0.86176,548,31,NA,0.573,0.411,"WY"
