"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","CD116FP","STCD"
"48274",115,"House",21103,61,4,"AZ",200,NA,NA,"GOSAR, Paul","G000565",1958,NA,0.677,-0.42,-170.18396,0.82943,910,87,NA,0.991,-0.136,4,"AZ-4"
"48275",115,"House",21105,61,6,"AZ",200,NA,NA,"SCHWEIKERT, David","S001183",1962,NA,0.589,-0.32,-111.95337,0.88927,954,37,NA,0.586,-0.294,6,"AZ-6"
"48276",115,"House",21300,61,9,"AZ",100,NA,NA,"SINEMA, Kyrsten","S001191",1976,NA,-0.102,0.06,-263.16404,0.74377,889,134,NA,-0.097,0.124,9,"AZ-9"
"48277",115,"House",21501,61,2,"AZ",200,NA,NA,"McSALLY, Martha","M001197",1966,NA,0.344,0.03,-141.94981,0.8597,939,84,NA,0.391,-0.029,2,"AZ-2"
"48278",115,"House",21502,61,7,"AZ",100,NA,NA,"GALLEGO, Ruben","G000574",1979,NA,-0.449,-0.013,-99.40715,0.89873,931,43,NA,-0.432,-0.01,7,"AZ-7"
"48279",115,"House",21705,61,5,"AZ",200,NA,NA,"BIGGS, Andrew S.","B001302",1958,NA,0.882,-0.471,-179.68458,0.82849,955,105,NA,0.991,-0.136,5,"AZ-5"
"48280",115,"House",21739,61,1,"AZ",100,NA,NA,"O'HALLERAN, Thomas C.","O000171",1946,NA,-0.187,0.146,-196.14268,0.81363,951,84,NA,-0.167,0.128,1,"AZ-1"
"48281",115,"House",21757,61,8,"AZ",200,NA,NA,"LESKO, Debbie","L000589",1958,NA,0.606,-0.034,-27.63113,0.89335,245,12,NA,0.718,-0.054,8,"AZ-8"
"48282",115,"House",21106,42,1,"AR",200,NA,NA,"CRAWFORD, Rick","C001087",1966,NA,0.414,0.493,-65.78682,0.93149,927,28,NA,0.495,0.285,1,"AR-1"
"48283",115,"House",21108,42,3,"AR",200,NA,NA,"WOMACK, Steve","W000809",1957,NA,0.357,0.585,-68.10131,0.93138,958,20,NA,0.437,0.349,3,"AR-3"
"48284",115,"House",21503,42,2,"AR",200,NA,NA,"HILL, French","H001072",1956,NA,0.454,0.226,-93.09719,0.90637,947,47,NA,0.494,0.204,2,"AR-2"
"48285",115,"House",21563,42,4,"AR",200,NA,NA,"WESTERMAN, Bruce Eugene","W000821",1967,NA,0.551,0.352,-64.50918,0.93468,955,20,NA,0.59,0.174,4,"AR-4"
"48286",115,"House",15448,71,12,"CA",100,NA,NA,"PELOSI, Nancy","P000197",1940,NA,-0.49,-0.206,-62.7867,0.9292,855,40,NA,-0.438,-0.197,12,"CA-12"
"48287",115,"House",15621,71,48,"CA",200,NA,NA,"ROHRABACHER, Dana","R000409",1947,NA,0.626,-0.417,-191.72548,0.8128,925,77,NA,0.609,-0.549,48,"CA-48"
"48288",115,"House",20104,71,28,"CA",100,NA,NA,"SCHIFF, Adam","S001150",1960,NA,-0.349,-0.129,-76.03444,0.92332,953,31,NA,-0.395,-0.075,28,"CA-28"
"48289",115,"House",20107,71,49,"CA",200,NA,NA,"ISSA, Darrell","I000056",1953,NA,0.506,-0.085,-97.21241,0.89836,907,39,NA,0.451,-0.099,49,"CA-49"
"48290",115,"House",20108,71,53,"CA",100,NA,NA,"DAVIS, Susan A.","D000598",1944,NA,-0.343,-0.103,-78.1334,0.91925,928,33,NA,-0.324,-0.287,53,"CA-53"
"48291",115,"House",20307,71,22,"CA",200,NA,NA,"NUNES, Devin","N000181",1973,NA,0.449,0.215,-68.17795,0.9304,945,24,NA,0.374,0.492,22,"CA-22"
"48292",115,"House",20310,71,38,"CA",100,NA,NA,"SÁNCHEZ, Linda T.","S001156",1969,NA,-0.508,-0.137,-59.1486,0.93851,932,22,NA,-0.539,0.104,38,"CA-38"
"48293",115,"House",20501,71,16,"CA",100,NA,NA,"COSTA, Jim","C001059",1952,NA,-0.191,0.464,-224.14586,0.76057,819,101,NA,-0.2,0.483,16,"CA-16"
"48294",115,"House",20538,71,6,"CA",100,NA,NA,"MATSUI, Doris","M001163",1944,NA,-0.434,-0.162,-83.55414,0.91512,942,44,NA,-0.403,-0.131,6,"CA-6"
"48295",115,"House",20702,71,9,"CA",100,NA,NA,"McNERNEY, Jerry","M001166",1951,NA,-0.262,-0.153,-111.23847,0.88749,932,38,NA,-0.303,-0.272,9,"CA-9"
"48296",115,"House",20703,71,23,"CA",200,NA,NA,"MCCARTHY, Kevin","M001165",1965,NA,0.458,0.212,-62.8764,0.93563,945,19,NA,0.464,0.25,23,"CA-23"
"48297",115,"House",20762,71,14,"CA",100,NA,NA,"SPEIER, Karen Lorraine Jacqueline (Jackie)","S001175",1950,NA,-0.38,-0.444,-81.32377,0.90547,819,28,NA,-0.358,-0.539,14,"CA-14"
"48298",115,"House",20903,71,4,"CA",200,NA,NA,"McCLINTOCK, Tom","M001177",1956,NA,0.719,-0.475,-136.52721,0.86653,953,49,NA,0.919,-0.395,4,"CA-4"
"48299",115,"House",20955,71,27,"CA",100,NA,NA,"CHU, Judy","C001080",1953,NA,-0.487,-0.378,-58.69937,0.93928,937,22,NA,-0.452,-0.719,27,"CA-27"
"48300",115,"House",20958,71,3,"CA",100,NA,NA,"GARAMENDI, John","G000559",1945,NA,-0.309,-0.093,-123.20183,0.87505,923,49,NA,-0.291,-0.111,3,"CA-3"
"48301",115,"House",20963,71,50,"CA",200,NA,NA,"HUNTER, Duncan Duane","H001048",1976,NA,0.539,0.085,-119.65714,0.88024,938,47,NA,0.527,-0.124,50,"CA-50"
"48302",115,"House",21109,71,10,"CA",200,NA,NA,"DENHAM, Jeff","D000612",1967,NA,0.306,0.212,-102.31873,0.89464,919,65,NA,0.238,0.535,10,"CA-10"
"48303",115,"House",21110,71,37,"CA",100,NA,NA,"BASS, Karen","B001270",1953,NA,-0.585,-0.106,-55.39859,0.93899,880,15,NA,-0.689,0.063,37,"CA-37"
"48304",115,"House",21302,71,1,"CA",200,NA,NA,"LaMALFA, Doug","L000578",1960,NA,0.53,0.088,-86.968,0.911,933,29,NA,0.519,0.098,1,"CA-1"
"48305",115,"House",21303,71,2,"CA",100,NA,NA,"HUFFMAN, Jared","H001068",1964,NA,-0.427,-0.543,-82.80003,0.91248,904,36,NA,-0.431,-0.72,2,"CA-2"
"48306",115,"House",21304,71,7,"CA",100,NA,NA,"BERA, Ami","B001287",1965,NA,-0.232,0.014,-138.36213,0.86539,957,68,NA,-0.259,0.187,7,"CA-7"
"48307",115,"House",21305,71,8,"CA",200,NA,NA,"COOK, Paul","C001094",1943,NA,0.372,0.207,-90.71763,0.90956,957,32,NA,0.348,0.155,8,"CA-8"
"48308",115,"House",21306,71,15,"CA",100,NA,NA,"SWALWELL, Eric","S001193",1980,NA,-0.368,-0.105,-107.16472,0.89004,920,51,NA,-0.355,-0.21,15,"CA-15"
"48309",115,"House",21307,71,21,"CA",200,NA,NA,"VALADAO, David G.","V000129",1977,NA,0.253,0.411,-80.22792,0.91869,946,55,NA,0.248,0.687,21,"CA-21"
"48310",115,"House",21308,71,26,"CA",100,NA,NA,"BROWNLEY, Julia","B001285",1952,NA,-0.286,0.052,-96.27119,0.90285,942,49,NA,-0.317,0.108,26,"CA-26"
"48311",115,"House",21309,71,29,"CA",100,NA,NA,"CÁRDENAS, Tony","C001097",1963,NA,-0.382,0.02,-98.13124,0.8967,900,34,NA,-0.427,0.19,29,"CA-29"
"48312",115,"House",21311,71,36,"CA",100,NA,NA,"RUIZ, Raul","R000599",1972,NA,-0.243,0.06,-129.93498,0.87279,955,60,NA,-0.267,0.117,36,"CA-36"
"48313",115,"House",21312,71,41,"CA",100,NA,NA,"TAKANO, Mark","T000472",1960,NA,-0.463,-0.262,-68.91011,0.92895,935,32,NA,-0.482,-0.59,41,"CA-41"
"48314",115,"House",21313,71,47,"CA",100,NA,NA,"LOWENTHAL, Alan","L000579",1941,NA,-0.45,-0.374,-69.23862,0.92658,908,34,NA,-0.478,-0.358,47,"CA-47"
"48315",115,"House",21314,71,51,"CA",100,NA,NA,"VARGAS, Juan","V000130",1961,NA,-0.4,0.099,-88.90574,0.90911,933,30,NA,-0.458,0.151,51,"CA-51"
"48316",115,"House",21315,71,52,"CA",100,NA,NA,"PETERS, Scott","P000608",1958,NA,-0.179,-0.046,-197.28471,0.81086,941,101,NA,-0.179,0.004,52,"CA-52"
"48317",115,"House",21504,71,11,"CA",100,NA,NA,"DESAULNIER, Mark James","D000623",1952,NA,-0.529,-0.361,-67.21613,0.93148,947,32,NA,-0.565,-0.469,11,"CA-11"
"48318",115,"House",21505,71,25,"CA",200,NA,NA,"KNIGHT, Steve","K000387",1966,NA,0.397,0.188,-100.68598,0.89883,944,63,NA,0.311,0.359,25,"CA-25"
"48319",115,"House",21506,71,31,"CA",100,NA,NA,"AGUILAR, Peter Rey","A000371",1979,NA,-0.291,0.136,-107.06733,0.89299,946,50,NA,-0.308,0.115,31,"CA-31"
"48320",115,"House",21507,71,33,"CA",100,NA,NA,"LIEU, Ted","L000582",1969,NA,-0.371,-0.263,-117.21394,0.87395,870,63,NA,-0.417,0.101,33,"CA-33"
"48321",115,"House",21508,71,35,"CA",100,NA,NA,"TORRES, Norma Judith","T000474",1965,NA,-0.361,0.032,-90.47807,0.90814,939,41,NA,-0.351,0.027,35,"CA-35"
"48322",115,"House",21509,71,45,"CA",200,NA,NA,"WALTERS, Mimi","W000820",1962,NA,0.433,0.177,-64.84547,0.93144,913,20,NA,0.522,0.131,45,"CA-45"
"48323",115,"House",21703,71,44,"CA",100,NA,NA,"BARRAGÁN, Nanette Diaz","B001300",1976,NA,-0.513,0.046,-79.22146,0.91884,936,28,NA,-0.508,0.144,44,"CA-44"
"48324",115,"House",21709,71,24,"CA",100,NA,NA,"CARBAJAL, Salud","C001112",1964,NA,-0.301,0.143,-121.07627,0.87842,934,43,NA,-0.297,0.187,24,"CA-24"
"48325",115,"House",21711,71,46,"CA",100,NA,NA,"CORREA, Jose Luis","C001110",1958,NA,-0.281,0.305,-191.88612,0.81797,955,93,NA,-0.275,0.357,46,"CA-46"
"48326",115,"House",21728,71,17,"CA",100,NA,NA,"KHANNA, Rohit","K000389",1976,NA,-0.577,-0.257,-71.02226,0.92782,948,29,NA,-0.613,-0.144,17,"CA-17"
"48327",115,"House",21740,71,20,"CA",100,NA,NA,"PANETTA, James Varni","P000613",1969,NA,-0.305,0.048,-132.30588,0.87075,956,62,NA,-0.307,-0.032,20,"CA-20"
"48328",115,"House",21754,71,34,"CA",100,NA,NA,"GOMEZ, Jimmy","G000585",1974,NA,-0.595,-0.087,-48.86274,0.92822,656,17,NA,-0.611,0.005,34,"CA-34"
"48329",115,"House",29106,71,43,"CA",100,NA,NA,"WATERS, Maxine","W000187",1938,NA,-0.653,-0.073,-99.09815,0.89809,922,45,NA,-0.529,-0.209,43,"CA-43"
"48330",115,"House",29312,71,18,"CA",100,NA,NA,"ESHOO, Anna Georges","E000215",1942,NA,-0.381,-0.427,-79.13895,0.91609,903,23,NA,-0.33,-0.545,18,"CA-18"
"48331",115,"House",29316,71,34,"CA",100,NA,NA,"BECERRA, Xavier","B000287",1958,NA,-0.512,-0.283,-0.00649,0.99964,18,0,NA,-0.761,0.197,34,"CA-34"
"48332",115,"House",29317,71,40,"CA",100,NA,NA,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.47,-0.186,-68.54886,0.92938,936,35,NA,-0.452,-0.007,40,"CA-40"
"48333",115,"House",29321,71,39,"CA",200,NA,NA,"ROYCE, Edward Randall","R000487",1951,NA,0.657,-0.353,-134.2203,0.86694,940,41,NA,0.477,-0.171,39,"CA-39"
"48334",115,"House",29323,71,42,"CA",200,NA,NA,"CALVERT, Ken","C000059",1953,NA,0.349,0.22,-69.45306,0.92936,948,14,NA,0.386,0.336,42,"CA-42"
"48335",115,"House",29504,71,19,"CA",100,NA,NA,"LOFGREN, Zoe","L000397",1947,NA,-0.402,-0.446,-100.46219,0.89719,926,53,NA,-0.428,-0.281,19,"CA-19"
"48336",115,"House",29707,71,30,"CA",100,NA,NA,"SHERMAN, Brad","S000344",1954,NA,-0.342,-0.148,-110.37787,0.88987,946,47,NA,-0.314,-0.241,30,"CA-30"
"48337",115,"House",29778,71,13,"CA",100,NA,NA,"LEE, Barbara","L000551",1946,NA,-0.683,-0.588,-69.52176,0.92864,939,44,NA,-0.738,-0.084,13,"CA-13"
"48338",115,"House",29901,71,5,"CA",100,NA,NA,"THOMPSON, Michael","T000460",1951,NA,-0.395,0.065,-103.59937,0.89564,940,42,NA,-0.383,-0.057,5,"CA-5"
"48339",115,"House",29903,71,32,"CA",100,NA,NA,"NAPOLITANO, Grace Flores","N000179",1936,NA,-0.448,-0.249,-65.06973,0.92016,782,29,NA,-0.457,-0.422,32,"CA-32"
"48340",115,"House",20704,62,5,"CO",200,NA,NA,"LAMBORN, Doug","L000564",1954,NA,0.679,0.197,-71.66312,0.92719,948,25,NA,0.641,0.02,5,"CO-5"
"48341",115,"House",20705,62,7,"CO",100,NA,NA,"PERLMUTTER, Ed","P000593",1953,NA,-0.282,0.076,-122.80085,0.87492,919,68,NA,-0.248,-0.201,7,"CO-7"
"48342",115,"House",20904,62,2,"CO",100,NA,NA,"POLIS, Jared","P000598",1975,NA,-0.278,-0.692,-126.08869,0.86199,849,46,NA,-0.27,-0.788,2,"CO-2"
"48343",115,"House",20906,62,6,"CO",200,NA,NA,"COFFMAN, Mike","C001077",1955,NA,0.492,-0.213,-156.11568,0.8489,953,88,NA,0.424,-0.169,6,"CO-6"
"48344",115,"House",21111,62,3,"CO",200,NA,NA,"TIPTON, Scott","T000470",1956,NA,0.449,-0.021,-124.57093,0.87638,944,76,NA,0.404,0.071,3,"CO-3"
"48345",115,"House",21510,62,4,"CO",200,NA,NA,"BUCK, Kenneth Robert","B001297",1959,NA,0.756,-0.46,-148.44047,0.85262,931,86,NA,1,-0.03,4,"CO-4"
"48346",115,"House",29710,62,1,"CO",100,NA,NA,"DeGETTE, Diana","D000197",1957,NA,-0.432,-0.313,-80.23158,0.91407,893,30,NA,-0.379,-0.399,1,"CO-1"
"48347",115,"House",20706,1,2,"CT",100,NA,NA,"COURTNEY, Joe","C001069",1953,NA,-0.344,0.017,-96.99787,0.90245,945,46,NA,-0.342,-0.049,2,"CT-2"
"48348",115,"House",20907,1,4,"CT",100,NA,NA,"HIMES, James A.","H001047",1966,NA,-0.242,-0.238,-114.63314,0.88565,944,49,NA,-0.242,-0.162,4,"CT-4"
"48349",115,"House",21316,1,5,"CT",100,NA,NA,"ESTY, Elizabeth","E000293",1959,NA,-0.315,-0.078,-85.80393,0.91398,954,48,NA,-0.341,0.067,5,"CT-5"
"48350",115,"House",29109,1,3,"CT",100,NA,NA,"DeLAURO, Rosa L.","D000216",1943,NA,-0.416,-0.118,-73.31852,0.92084,889,39,NA,-0.365,-0.245,3,"CT-3"
"48351",115,"House",29908,1,1,"CT",100,NA,NA,"LARSON, John B.","L000557",1948,NA,-0.397,-0.051,-103.23518,0.89253,908,43,NA,-0.354,0.003,1,"CT-1"
"48352",115,"House",21706,11,1,"DE",100,NA,NA,"BLUNT ROCHESTER, Lisa","B001303",1962,NA,-0.332,-0.116,-78.67257,0.9202,946,31,NA,-0.324,-0.093,1,"DE-1"
"48353",115,"House",15634,43,27,"FL",200,NA,NA,"ROS-LEHTINEN, Ileana","R000435",1952,NA,0.244,-0.225,-208.93536,0.77531,821,111,NA,0.213,-0.19,27,"FL-27"
"48354",115,"House",20316,43,25,"FL",200,NA,NA,"DIAZ-BALART, Mario","D000600",1961,NA,0.279,0.121,-99.64842,0.89236,875,48,NA,0.236,0.318,25,"FL-25"
"48355",115,"House",20504,43,23,"FL",100,NA,NA,"WASSERMAN SCHULTZ, Debbie","W000797",1966,NA,-0.421,0.069,-90.47819,0.90385,895,61,NA,-0.366,-0.193,23,"FL-23"
"48356",115,"House",20708,43,14,"FL",100,NA,NA,"CASTOR, Kathy","C001066",1966,NA,-0.438,0.045,-85.46387,0.91211,929,29,NA,-0.466,0.211,14,"FL-14"
"48357",115,"House",20709,43,16,"FL",200,NA,NA,"BUCHANAN, Vernon G.","B001260",1951,NA,0.358,-0.134,-107.58028,0.88815,907,37,NA,0.349,-0.056,16,"FL-16"
"48358",115,"House",20758,43,12,"FL",200,NA,NA,"BILIRAKIS, Gus","B001257",1963,NA,0.405,0.019,-77.01845,0.91936,916,28,NA,0.503,0.015,12,"FL-12"
"48359",115,"House",20909,43,8,"FL",200,NA,NA,"POSEY, Bill","P000599",1947,NA,0.518,-0.32,-115.44302,0.87438,860,41,NA,0.57,-0.34,8,"FL-8"
"48360",115,"House",20910,43,17,"FL",200,NA,NA,"ROONEY, Thomas J.","R000583",1970,NA,0.458,0.013,-107.57895,0.87939,837,33,NA,0.366,0.122,17,"FL-17"
"48361",115,"House",20959,43,22,"FL",100,NA,NA,"DEUTCH, Theodore E. (Ted)","D000610",1966,NA,-0.4,-0.094,-88.92008,0.90522,893,48,NA,-0.331,-0.279,22,"FL-22"
"48362",115,"House",21116,43,11,"FL",200,NA,NA,"WEBSTER, Daniel A.","W000806",1949,NA,0.506,-0.046,-76.66196,0.91565,870,27,NA,0.611,-0.13,11,"FL-11"
"48363",115,"House",21117,43,15,"FL",200,NA,NA,"ROSS, Dennis","R000593",1959,NA,0.531,0.099,-52.02692,0.93994,840,13,NA,0.472,0.334,15,"FL-15"
"48364",115,"House",21118,43,24,"FL",100,NA,NA,"WILSON, Frederica","W000808",1942,NA,-0.476,-0.015,-66.29126,0.92333,831,28,NA,-0.486,-0.031,24,"FL-24"
"48365",115,"House",21317,43,3,"FL",200,NA,NA,"YOHO, Ted","Y000065",1955,NA,0.705,-0.365,-111.87447,0.88597,924,56,NA,0.726,-0.154,3,"FL-3"
"48366",115,"House",21318,43,6,"FL",200,NA,NA,"DeSANTIS, Ron","D000621",1978,NA,0.663,-0.105,-69.4445,0.9187,819,52,NA,0.687,0.031,6,"FL-6"
"48367",115,"House",21321,43,21,"FL",100,NA,NA,"FRANKEL, Lois","F000462",1948,NA,-0.399,-0.083,-85.44383,0.90836,889,45,NA,-0.362,-0.256,21,"FL-21"
"48368",115,"House",21512,43,26,"FL",200,NA,NA,"CURBELO, Carlos","C001107",1980,NA,0.211,-0.185,-191.67738,0.80566,887,96,NA,0.24,-0.191,26,"FL-26"
"48369",115,"House",21712,43,13,"FL",100,NA,NA,"CRIST, Charlie Joseph Jr.","C001111",1956,NA,-0.222,0.043,-159.77258,0.83914,911,85,NA,-0.21,-0.022,13,"FL-13"
"48370",115,"House",21713,43,10,"FL",100,NA,NA,"DEMINGS, Valdez Butler","D000627",1957,NA,-0.338,-0.113,-84.60464,0.91453,947,33,NA,-0.346,-0.227,10,"FL-10"
"48371",115,"House",21714,43,2,"FL",200,NA,NA,"DUNN, Neal Patrick","D000628",1953,NA,0.534,0.219,-68.82735,0.9294,940,13,NA,0.501,0.273,2,"FL-2"
"48372",115,"House",21719,43,1,"FL",200,NA,NA,"GAETZ, Matthew L. II","G000578",1982,NA,0.623,-0.577,-203.63797,0.80008,913,101,NA,0.913,-0.408,1,"FL-1"
"48373",115,"House",21732,43,5,"FL",100,NA,NA,"LAWSON, Alfred Jr.","L000586",1948,NA,-0.255,0.076,-129.49338,0.86417,887,57,NA,-0.254,0.082,5,"FL-5"
"48374",115,"House",21735,43,18,"FL",200,NA,NA,"MAST, Brian Jeffery","M001199",1980,NA,0.415,-0.294,-187.72972,0.82137,954,107,NA,0.333,-0.137,18,"FL-18"
"48375",115,"House",21738,43,7,"FL",100,NA,NA,"MURPHY, Stephanie","M001202",1978,NA,-0.156,0.08,-185.93684,0.82053,940,81,NA,-0.152,0.017,7,"FL-7"
"48376",115,"House",21742,43,19,"FL",200,NA,NA,"ROONEY, Francis","R000607",1953,NA,0.507,-0.513,-102.93199,0.8889,874,26,NA,0.566,-0.3,19,"FL-19"
"48377",115,"House",21744,43,4,"FL",200,NA,NA,"RUTHERFORD, John Henry","R000609",1952,NA,0.395,0.164,-67.82187,0.9271,896,29,NA,0.346,0.548,4,"FL-4"
"48378",115,"House",21746,43,9,"FL",100,NA,NA,"SOTO, Darren Michael","S001200",1978,NA,-0.38,0.124,-85.61687,0.91442,957,29,NA,-0.382,0.161,9,"FL-9"
"48379",115,"House",29337,43,20,"FL",100,NA,NA,"HASTINGS, Alcee Lamar","H000324",1936,NA,-0.564,0.157,-87.87817,0.90843,915,27,NA,-0.545,0.284,20,"FL-20"
"48380",115,"House",15431,44,5,"GA",100,NA,NA,"LEWIS, John R.","L000287",1940,NA,-0.589,-0.221,-43.27693,0.95331,905,11,NA,-0.68,-0.013,5,"GA-5"
"48381",115,"House",20321,44,13,"GA",100,NA,NA,"SCOTT, David","S001157",1945,NA,-0.301,0.164,-128.90027,0.86738,906,77,NA,-0.269,0.001,13,"GA-13"
"48382",115,"House",20505,44,6,"GA",200,NA,NA,"PRICE, Tom","P000591",1954,NA,0.644,-0.073,-0.02153,0.98929,2,0,NA,0.236,0.941,6,"GA-6"
"48383",115,"House",20712,44,4,"GA",100,NA,NA,"JOHNSON, Hank","J000288",1954,NA,-0.469,0.012,-118.46053,0.87906,919,72,NA,-0.488,-0.328,4,"GA-4"
"48384",115,"House",20962,44,14,"GA",200,NA,NA,"GRAVES, Tom","G000560",1970,NA,0.716,-0.002,-96.95775,0.90336,954,68,NA,0.625,0.268,14,"GA-14"
"48385",115,"House",21122,44,7,"GA",200,NA,NA,"WOODALL, Rob","W000810",1970,NA,0.596,-0.186,-111.22553,0.88907,946,69,NA,0.564,0.053,7,"GA-7"
"48386",115,"House",21123,44,8,"GA",200,NA,NA,"SCOTT, Austin","S001189",1969,NA,0.569,0.192,-96.82837,0.903,949,30,NA,0.488,0.078,8,"GA-8"
"48387",115,"House",21323,44,9,"GA",200,NA,NA,"COLLINS, Doug","C001093",1966,NA,0.611,0.129,-80.41281,0.91717,930,39,NA,0.516,0.242,9,"GA-9"
"48388",115,"House",21513,44,1,"GA",200,NA,NA,"CARTER, Buddy","C001103",1957,NA,0.584,0.254,-74.34309,0.92365,936,51,NA,0.614,0.465,1,"GA-1"
"48389",115,"House",21514,44,10,"GA",200,NA,NA,"HICE, Jody Brownlow","H001071",1960,NA,0.791,-0.123,-98.64806,0.90107,947,65,NA,0.857,-0.114,10,"GA-10"
"48390",115,"House",21515,44,11,"GA",200,NA,NA,"LOUDERMILK, Barry D.","L000583",1963,NA,0.69,-0.008,-67.93926,0.9265,890,25,NA,0.67,-0.076,11,"GA-11"
"48391",115,"House",21516,44,12,"GA",200,NA,NA,"ALLEN, Rick W.","A000372",1951,NA,0.678,0.292,-59.66894,0.939,948,20,NA,0.595,0.111,12,"GA-12"
"48392",115,"House",21717,44,3,"GA",200,NA,NA,"FERGUSON, Anderson Drew IV","F000465",1967,NA,0.623,0.131,-71.25811,0.9281,955,16,NA,0.522,0.136,3,"GA-3"
"48393",115,"House",21752,44,6,"GA",200,NA,NA,"HANDEL, Karen","H001078",1962,NA,0.493,0.305,-54.38725,0.9242,690,19,NA,0.494,0.303,6,"GA-6"
"48394",115,"House",29339,44,2,"GA",100,NA,NA,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.282,0.463,-172.08808,0.8309,929,79,NA,-0.342,0.5,2,"GA-2"
"48395",115,"House",21124,82,1,"HI",100,NA,NA,"HANABUSA, Colleen","H001050",1951,NA,-0.37,0.004,-84.1993,0.90462,840,42,NA,-0.359,0.023,1,"HI-1"
"48396",115,"House",21324,82,2,"HI",100,NA,NA,"GABBARD, Tulsi","G000571",1981,NA,-0.278,-0.262,-126.34495,0.8701,908,52,NA,-0.295,-0.544,2,"HI-2"
"48397",115,"House",21125,63,1,"ID",200,NA,NA,"LABRADOR, Raúl R.","L000573",1967,NA,0.735,-0.571,-121.02518,0.86247,818,46,NA,1,-0.03,1,"ID-1"
"48398",115,"House",29910,63,2,"ID",200,NA,NA,"SIMPSON, Michael K.","S001148",1950,NA,0.297,0.285,-67.82526,0.9287,917,21,NA,0.271,0.395,2,"ID-2"
"48399",115,"House",20508,21,3,"IL",100,NA,NA,"LIPINSKI, Daniel","L000563",1966,NA,-0.228,0.176,-164.80193,0.83697,926,72,NA,-0.194,-0.022,3,"IL-3"
"48400",115,"House",20715,21,6,"IL",200,NA,NA,"ROSKAM, Peter","R000580",1961,NA,0.429,0.018,-129.50472,0.86653,904,65,NA,0.303,0.112,6,"IL-6"
"48401",115,"House",20749,21,11,"IL",100,NA,NA,"FOSTER, Bill","F000454",1955,NA,-0.228,-0.225,-102.42583,0.89718,944,39,NA,-0.283,-0.255,11,"IL-11"
"48402",115,"House",20954,21,5,"IL",100,NA,NA,"QUIGLEY, Mike","Q000023",1958,NA,-0.321,-0.281,-71.5171,0.92552,924,31,NA,-0.351,-0.131,5,"IL-5"
"48403",115,"House",21128,21,16,"IL",200,NA,NA,"KINZINGER, Adam","K000378",1978,NA,0.276,0.306,-99.87606,0.8994,942,67,NA,0.25,0.555,16,"IL-16"
"48404",115,"House",21129,21,14,"IL",200,NA,NA,"HULTGREN, Randy","H001059",1966,NA,0.49,-0.034,-87.46054,0.91024,930,27,NA,0.45,0,14,"IL-14"
"48405",115,"House",21326,21,10,"IL",100,NA,NA,"SCHNEIDER, Brad","S001190",1961,NA,-0.173,-0.199,-171.67942,0.83435,948,78,NA,-0.14,-0.209,10,"IL-10"
