"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","STUSPS"
"45974",110,"Senate",29108,62,0,"CO",200,0,1,"ALLARD, A. Wayne","A000109",1943,NA,0.572,-0.121,-96.18367,0.834,531,43,NA,0.563,-0.088,"CO"
"45975",110,"Senate",40500,62,0,"CO",100,0,1,"SALAZAR, Kenneth Lee","S001163",1955,NA,-0.223,0.042,-77.20478,0.869,550,35,NA,-0.202,-0.001,"CO"
"45976",110,"Senate",14213,1,0,"CT",100,0,1,"DODD, Christopher John","D000388",1944,NA,-0.328,-0.317,-54.49703,0.877,417,23,NA,-0.373,-0.601,"CT"
"45977",110,"Senate",15704,1,0,"CT",100,0,1,"LIEBERMAN, Joseph I.","L000304",1942,NA,-0.205,-0.312,-156.74762,0.745,533,68,NA,-0.133,-0.487,"CT"
"45978",110,"Senate",14101,11,0,"DE",100,0,1,"BIDEN, Joseph Robinette, Jr.","B000444",1942,NA,-0.314,-0.042,-37.64402,0.906,383,14,NA,-0.386,-0.163,"DE"
"45979",110,"Senate",15015,11,0,"DE",100,0,1,"CARPER, Thomas Richard","C000174",1947,NA,-0.175,-0.223,-117.29305,0.80605,544,48,NA,-0.166,-0.277,"DE"
"45980",110,"Senate",14651,43,0,"FL",100,0,1,"NELSON, Clarence William (Bill)","N000032",1942,NA,-0.193,0.337,-108.25208,0.81865,541,56,NA,-0.247,0.028,"FL"
"45981",110,"Senate",40501,43,0,"FL",200,0,1,"MARTINEZ, Melquiades R. (Mel)","M001162",1946,NA,0.333,-0.417,-174.06121,0.726,543,88,NA,0.344,-0.409,"FL"
"45982",110,"Senate",29512,44,0,"GA",200,0,1,"CHAMBLISS, Saxby","C000286",1943,NA,0.423,0.205,-118.17378,0.804,541,51,NA,0.457,0.137,"GA"
"45983",110,"Senate",29909,44,0,"GA",200,0,1,"ISAKSON, Johnny","I000055",1944,NA,0.402,-0.011,-102.63695,0.82661,539,43,NA,0.436,0.092,"GA"
"45984",110,"Senate",4812,82,0,"HI",100,0,1,"INOUYE, Daniel Ken","I000025",1924,2012,-0.319,0.062,-75.92887,0.861,507,33,NA,-0.259,0.041,"HI"
"45985",110,"Senate",14400,82,0,"HI",100,0,1,"AKAKA, Daniel Kahikina","A000069",1924,NA,-0.419,0.273,-63.04187,0.892,549,20,NA,-0.355,-0.028,"HI"
"45986",110,"Senate",14809,63,0,"ID",200,0,1,"CRAIG, Larry Edwin","C000858",1945,NA,0.494,-0.014,-144.69214,0.757,519,71,NA,0.429,-0.079,"ID"
"45987",110,"Senate",29345,63,0,"ID",200,0,1,"CRAPO, Michael Dean","C000880",1951,NA,0.511,0.294,-120.19637,0.79811,533,62,NA,0.459,0.248,"ID"
"45988",110,"Senate",15021,21,0,"IL",100,0,1,"DURBIN, Richard Joseph","D000563",1944,NA,-0.348,-0.307,-39.50701,0.93044,548,12,NA,-0.392,-0.377,"IL"
"45989",110,"Senate",40502,21,0,"IL",100,0,1,"OBAMA, Barack","O000167",1961,NA,-0.343,-0.434,-30.80198,0.903,303,9,NA,-0.357,-0.512,"IL"
"45990",110,"Senate",14506,22,0,"IN",200,0,1,"LUGAR, Richard Green","L000504",1932,NA,0.304,-0.466,-184.123,0.714,546,93,NA,0.256,-0.655,"IN"
"45991",110,"Senate",49901,22,0,"IN",100,0,1,"BAYH, Evan","B001233",1955,NA,-0.158,-0.142,-211.47833,0.675,538,90,NA,-0.078,-0.133,"IN"
"45992",110,"Senate",14226,31,0,"IA",200,0,1,"GRASSLEY, Charles Ernest","G000386",1933,NA,0.346,-0.065,-190.93274,0.70714,551,101,NA,0.332,0.026,"IA"
"45993",110,"Senate",14230,31,0,"IA",100,0,1,"HARKIN, Thomas Richard (Tom)","H000206",1939,NA,-0.351,-0.546,-65.16713,0.886,536,28,NA,-0.423,-0.259,"IA"
"45994",110,"Senate",14852,32,0,"KS",200,0,1,"ROBERTS, Charles Patrick (Pat)","R000307",1936,NA,0.413,-0.09,-162.90802,0.73916,539,82,NA,0.326,0.087,"KS"
"45995",110,"Senate",29523,32,0,"KS",200,0,1,"BROWNBACK, Sam Dale","B000953",1956,NA,0.439,-0.306,-116.12613,0.764,431,47,NA,0.425,-0.206,"KS"
"45996",110,"Senate",14921,51,0,"KY",200,0,1,"McCONNELL, Addison Mitchell (Mitch)","M000355",1942,NA,0.402,0.003,-110.93587,0.81734,550,43,NA,0.43,-0.033,"KY"
"45997",110,"Senate",15406,51,0,"KY",200,0,1,"BUNNING, James Paul David","B001066",1931,NA,0.521,-0.049,-123.81319,0.793,534,62,NA,0.546,0.087,"KY"
"45998",110,"Senate",29918,45,0,"LA",200,0,1,"VITTER, David","V000127",1961,NA,0.495,0.323,-118.05491,0.801,532,57,NA,0.565,0.485,"LA"
"45999",110,"Senate",49702,45,0,"LA",100,0,1,"LANDRIEU, Mary L.","L000550",1955,NA,-0.203,0.444,-142.15312,0.767,537,61,NA,-0.152,0.549,"LA"
"46000",110,"Senate",14661,2,0,"ME",200,0,1,"SNOWE, Olympia Jean","S000663",1947,NA,0.091,-0.548,-176.02011,0.726,550,72,NA,0.053,-0.438,"ME"
"46001",110,"Senate",49703,2,0,"ME",200,0,1,"COLLINS, Susan Margaret","C001035",1952,NA,0.113,-0.539,-182.96228,0.71745,551,81,NA,0.097,-0.646,"ME"
"46002",110,"Senate",14440,52,0,"MD",100,0,1,"MIKULSKI, Barbara Ann","M000702",1936,NA,-0.37,-0.128,-82.3516,0.859,542,37,NA,-0.258,-0.102,"MD"
"46003",110,"Senate",15408,52,0,"MD",100,0,1,"CARDIN, Benjamin Louis","C000141",1943,NA,-0.32,-0.22,-47.49905,0.91697,548,15,NA,-0.343,-0.323,"MD"
"46004",110,"Senate",10808,3,0,"MA",100,0,1,"KENNEDY, Edward Moore (Ted)","K000105",1932,2009,-0.443,-0.49,-63.94736,0.866,443,21,NA,-0.35,-0.608,"MA"
"46005",110,"Senate",14920,3,0,"MA",100,0,1,"KERRY, John Forbes","K000148",1943,NA,-0.352,-0.382,-51.75039,0.907,530,18,NA,-0.365,-0.538,"MA"
"46006",110,"Senate",14709,23,0,"MI",100,0,1,"LEVIN, Carl","L000261",1934,NA,-0.395,-0.116,-65.56103,0.887,546,26,NA,-0.336,-0.038,"MI"
"46007",110,"Senate",29732,23,0,"MI",100,0,1,"STABENOW, Deborah Ann","S000770",1950,NA,-0.342,-0.014,-70.20153,0.87935,546,29,NA,-0.388,0.24,"MI"
"46008",110,"Senate",40302,33,0,"MN",200,0,1,"COLEMAN, Norm","C001057",1949,NA,0.185,-0.125,-152.00508,0.751,531,74,NA,0.174,-0.014,"MN"
"46009",110,"Senate",40700,33,0,"MN",100,0,1,"KLOBUCHAR, Amy","K000367",1960,NA,-0.281,-0.384,-80.09012,0.8631,544,34,NA,-0.3,-0.135,"MN"
"46010",110,"Senate",14009,46,0,"MS",200,0,1,"COCHRAN, William Thad","C000567",1937,NA,0.287,0.051,-162.31562,0.74162,543,80,NA,0.335,0.095,"MS"
"46011",110,"Senate",14031,46,0,"MS",200,1,1,"LOTT, Chester Trent","L000447",1941,NA,0.39,0.194,-91.92665,0.762,338,45,NA,0.437,0.091,"MS"
"46012",110,"Senate",29534,46,0,"MS",200,2,2,"WICKER, Roger F.","W000437",1951,NA,0.376,0.349,-33.03215,0.83063,178,12,NA,0.397,0.561,"MS"
"46013",110,"Senate",15501,34,0,"MO",200,0,1,"BOND, Christopher Samuel (Kit)","B000611",1939,NA,0.31,-0.169,-172.26186,0.721,526,79,NA,0.344,-0.087,"MO"
"46014",110,"Senate",40701,34,0,"MO",100,0,1,"McCASKILL, Claire","M001170",1953,NA,-0.143,0.023,-215.69865,0.6697,538,92,NA,-0.21,0.364,"MO"
"46015",110,"Senate",14203,64,0,"MT",100,0,1,"BAUCUS, Max Sieben","B000243",1941,NA,-0.212,0.017,-113.29573,0.814,549,57,NA,-0.237,0.52,"MT"
"46016",110,"Senate",40702,64,0,"MT",100,0,1,"TESTER, Jon","T000464",1956,NA,-0.217,0.138,-121.52116,0.79981,544,62,NA,-0.278,0.563,"MT"
"46017",110,"Senate",40103,35,0,"NE",100,0,1,"NELSON, Earl Benjamin (Ben)","N000180",1941,NA,-0.03,0.588,-114.48679,0.81,543,42,NA,-0.084,0.673,"NE"
"46018",110,"Senate",49704,35,0,"NE",200,0,1,"HAGEL, Charles Timothy (Chuck)","H001028",1946,NA,0.344,-0.498,-253.94082,0.607,509,113,NA,0.308,-0.707,"NE"
"46019",110,"Senate",15054,65,0,"NV",100,0,1,"REID, Harry","R000146",1939,NA,-0.276,0.258,-150.55397,0.76,548,59,NA,-0.317,0.206,"NV"
"46020",110,"Senate",29537,65,0,"NV",200,0,1,"ENSIGN, John Eric","E000194",1958,NA,0.508,-0.464,-98.25512,0.83,528,43,NA,0.554,-0.352,"NV"
"46021",110,"Senate",14826,4,0,"NH",200,0,1,"GREGG, Judd Alan","G000445",1947,NA,0.429,-0.737,-144.56655,0.763,535,74,NA,0.452,-0.837,"NH"
"46022",110,"Senate",29740,4,0,"NH",200,0,1,"SUNUNU, John E.","S001078",1964,NA,0.473,-0.52,-197.3818,0.695,542,87,NA,0.376,-0.592,"NH"
"46023",110,"Senate",14914,12,0,"NJ",100,0,1,"LAUTENBERG, Frank Raleigh","L000123",1924,2013,-0.382,-0.579,-40.59802,0.928,541,13,NA,-0.421,-0.508,"NJ"
"46024",110,"Senate",29373,12,0,"NJ",100,0,1,"MENENDEZ, Robert","M000639",1954,NA,-0.366,-0.126,-55.50871,0.903,544,24,NA,-0.423,-0.576,"NJ"
"46025",110,"Senate",14103,66,0,"NM",200,0,1,"DOMENICI, Pete Vichi","D000407",1932,NA,0.257,-0.247,-156.72318,0.74,520,71,NA,0.264,-0.306,"NM"
"46026",110,"Senate",14912,66,0,"NM",100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)","B000468",1943,NA,-0.266,0.045,-70.65731,0.878,544,33,NA,-0.366,0.066,"NM"
"46027",110,"Senate",14858,13,0,"NY",100,0,1,"SCHUMER, Charles Ellis (Chuck)","S000148",1950,NA,-0.359,-0.406,-44.60054,0.92101,542,16,NA,-0.369,-0.474,"NY"
"46028",110,"Senate",40105,13,0,"NY",100,0,1,"CLINTON, Hillary Rodham","C001041",1947,NA,-0.367,-0.243,-32.82782,0.917,378,12,NA,-0.393,-0.387,"NY"
"46029",110,"Senate",29548,47,0,"NC",200,0,1,"BURR, Richard M.","B001135",1955,NA,0.45,-0.054,-118.48232,0.80168,536,55,NA,0.517,-0.19,"NC"
"46030",110,"Senate",40303,47,0,"NC",200,0,1,"DOLE, Elizabeth Hanford","D000601",1936,NA,0.363,0.124,-158.24045,0.739,524,72,NA,0.352,0.112,"NC"
"46031",110,"Senate",14812,36,0,"ND",100,0,1,"DORGAN, Byron Leslie","D000432",1942,NA,-0.267,0.09,-114.09598,0.81,541,54,NA,-0.308,0.633,"ND"
"46032",110,"Senate",15502,36,0,"ND",100,0,1,"CONRAD, Kent","C000705",1948,NA,-0.296,0.582,-89.37574,0.848,542,33,NA,-0.28,0.51,"ND"
"46033",110,"Senate",29389,24,0,"OH",100,0,1,"BROWN, Sherrod","B000944",1952,NA,-0.43,-0.115,-46.39398,0.91796,542,16,NA,-0.46,-0.101,"OH"
"46034",110,"Senate",49903,24,0,"OH",200,0,1,"VOINOVICH, George Victor","V000126",1936,2016,0.239,-0.803,-294.43741,0.581,543,147,NA,0.24,-0.846,"OH"
"46035",110,"Senate",15424,53,0,"OK",200,0,1,"INHOFE, James Mountain","I000024",1934,NA,0.555,0.045,-99.79504,0.82689,525,44,NA,0.7,0.425,"OK"
"46036",110,"Senate",29555,53,0,"OK",200,0,1,"COBURN, Thomas Allen","C000560",1948,NA,0.782,0.055,-81.13222,0.852,508,38,NA,0.808,-0.055,"OK"
"46037",110,"Senate",14871,72,0,"OR",100,0,1,"WYDEN, Ronald Lee","W000779",1949,NA,-0.329,-0.471,-71.06736,0.87669,540,26,NA,-0.323,-0.327,"OR"
"46038",110,"Senate",49705,72,0,"OR",200,0,1,"SMITH, Gordon Harold","S001142",1952,NA,0.192,-0.21,-207.12565,0.685,547,102,NA,0.134,-0.139,"OR"
"46039",110,"Senate",14910,14,0,"PA",200,0,1,"SPECTER, Arlen","S000709",1930,2012,0.068,-0.627,-199.23388,0.693,543,100,NA,0.122,-0.551,"PA"
"46040",110,"Senate",40703,14,0,"PA",100,0,1,"CASEY, Robert (Bob), Jr.","C001070",1960,NA,-0.312,0.197,-83.62464,0.85919,551,30,NA,-0.292,0.12,"PA"
"46041",110,"Senate",29142,5,0,"RI",100,0,1,"REED, John F. (Jack)","R000122",1949,NA,-0.369,-0.172,-67.20569,0.88458,548,29,NA,-0.367,-0.32,"RI"
"46042",110,"Senate",40704,5,0,"RI",100,0,1,"WHITEHOUSE, Sheldon","W000802",1955,NA,-0.358,-0.105,-69.03843,0.88183,549,29,NA,-0.382,-0.438,"RI"
"46043",110,"Senate",29566,48,0,"SC",200,0,1,"GRAHAM, Lindsey O.","G000359",1955,NA,0.405,-0.17,-146.59177,0.75187,514,67,NA,0.47,-0.262,"SC"
"46044",110,"Senate",29936,48,0,"SC",200,0,1,"DeMINT, James W.","D000595",1951,NA,0.7,-0.102,-62.35449,0.89,534,25,NA,0.82,-0.07,"SC"
"46045",110,"Senate",15425,37,0,"SD",100,0,1,"JOHNSON, Timothy Peter (Tim)","J000177",1946,NA,-0.25,0.143,-45.92208,0.859,301,22,NA,-0.204,0.384,"SD"
"46046",110,"Senate",29754,37,0,"SD",200,0,1,"THUNE, John","T000250",1961,NA,0.411,0.138,-126.51596,0.79384,548,57,NA,0.431,0.172,"SD"
"46047",110,"Senate",40304,54,0,"TN",200,0,1,"ALEXANDER, Lamar","A000360",1940,NA,0.323,-0.178,-143.68596,0.76175,528,64,NA,0.339,-0.192,"TN"
"46048",110,"Senate",40705,54,0,"TN",200,0,1,"CORKER, Robert (Bob)","C001071",1952,NA,0.395,-0.344,-186.37212,0.70858,541,89,NA,0.372,-0.201,"TN"
"46049",110,"Senate",40305,49,0,"TX",200,0,1,"CORNYN, John","C001056",1952,NA,0.492,-0.011,-102.97433,0.82312,529,41,NA,0.487,0.058,"TX"
"46050",110,"Senate",49306,49,0,"TX",200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)","H001016",1943,NA,0.356,0.012,-128.85742,0.789,543,56,NA,0.36,0.097,"TX"
"46051",110,"Senate",14503,67,0,"UT",200,0,1,"HATCH, Orrin Grant","H000338",1934,NA,0.382,-0.004,-164.08245,0.73797,540,73,NA,0.333,-0.008,"UT"
"46052",110,"Senate",49307,67,0,"UT",200,0,1,"BENNETT, Robert","B000382",1933,2016,0.331,-0.11,-159.60927,0.746,544,77,NA,0.351,-0.31,"UT"
"46053",110,"Senate",14307,6,0,"VT",100,0,1,"LEAHY, Patrick Joseph","L000174",1940,NA,-0.361,-0.123,-72.822,0.87556,548,31,NA,-0.416,-0.079,"VT"
"46054",110,"Senate",29147,6,0,"VT",328,0,1,"SANDERS, Bernard","S000033",1941,NA,-0.527,-0.379,-70.58686,0.87894,547,36,NA,-0.599,0.07,"VT"
"46055",110,"Senate",14712,40,0,"VA",200,0,1,"WARNER, John William","W000154",1927,NA,0.262,-0.131,-148.75207,0.744,503,69,NA,0.252,-0.318,"VA"
"46056",110,"Senate",40706,40,0,"VA",100,0,1,"WEBB, James H. (Jim)","W000803",1946,NA,-0.169,0.023,-114.1986,0.811,544,48,NA,-0.231,0.109,"VA"
"46057",110,"Senate",39310,73,0,"WA",100,0,1,"CANTWELL, Maria E.","C000127",1958,NA,-0.304,-0.427,-62.33526,0.89192,545,24,NA,-0.31,-0.501,"WA"
"46058",110,"Senate",49308,73,0,"WA",100,0,1,"MURRAY, Patty","M001111",1950,NA,-0.352,-0.313,-46.83156,0.91663,538,19,NA,-0.35,-0.223,"WA"
"46059",110,"Senate",1366,56,0,"WV",100,0,1,"BYRD, Robert Carlyle","B001210",1917,2010,-0.309,0.729,-134.32444,0.762,493,65,NA,-0.433,0.902,"WV"
"46060",110,"Senate",14922,56,0,"WV",100,0,1,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937,NA,-0.326,0.177,-92.70446,0.838,523,50,NA,-0.28,0.346,"WV"
"46061",110,"Senate",15703,25,0,"WI",100,0,1,"KOHL, Herbert H.","K000305",1935,NA,-0.256,-0.406,-63.25436,0.892,551,25,NA,-0.286,-0.204,"WI"
"46062",110,"Senate",49309,25,0,"WI",100,0,1,"FEINGOLD, Russell Dana","F000061",1953,NA,-0.308,-0.951,-165.97253,0.74,551,73,NA,-0.988,0.152,"WI"
"46063",110,"Senate",15633,68,0,"WY",200,1,1,"THOMAS, Craig Lyle","T000162",1933,2007,0.446,-0.128,-32.51516,0.766,122,11,NA,0.541,0.14,"WY"
"46064",110,"Senate",40707,68,0,"WY",200,2,2,"BARRASSO, John A.","B001261",1952,NA,0.541,0.246,-71.20144,0.82622,373,33,NA,0.58,0.329,"WY"
"46065",110,"Senate",49706,68,0,"WY",200,0,1,"ENZI, Michael B.","E000285",1944,NA,0.545,0.198,-103.88746,0.8247,539,49,NA,0.567,0.243,"WY"
