"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","STUSPS"
"44364",107,"Senate",13056,45,0,"LA",100,0,1,"BREAUX, John Berlinger","B000780",1944,NA,-0.123,0.702,-140.86484,0.732,452,61,NA,-0.071,0.653,"LA"
"44365",107,"Senate",49702,45,0,"LA",100,0,1,"LANDRIEU, Mary L.","L000550",1955,NA,-0.203,0.444,-133.78041,0.742,449,59,NA,-0.189,0.51,"LA"
"44366",107,"Senate",14661,2,0,"ME",200,0,1,"SNOWE, Olympia Jean","S000663",1947,NA,0.091,-0.548,-149.17404,0.722,457,68,NA,0.075,-0.6,"ME"
"44367",107,"Senate",49703,2,0,"ME",200,0,1,"COLLINS, Susan Margaret","C001035",1952,NA,0.113,-0.539,-148.45737,0.72263,457,76,NA,0.093,-0.666,"ME"
"44368",107,"Senate",13039,52,0,"MD",100,0,1,"SARBANES, Paul Spyros","S000064",1933,NA,-0.435,-0.221,-48.93206,0.898,457,15,NA,-0.467,-0.161,"MD"
"44369",107,"Senate",14440,52,0,"MD",100,0,1,"MIKULSKI, Barbara Ann","M000702",1936,NA,-0.37,-0.128,-63.19347,0.87,453,23,NA,-0.374,0.115,"MD"
"44370",107,"Senate",10808,3,0,"MA",100,0,1,"KENNEDY, Edward Moore (Ted)","K000105",1932,2009,-0.443,-0.49,-63.85896,0.865,440,29,NA,-0.455,-0.419,"MA"
"44371",107,"Senate",14920,3,0,"MA",100,0,1,"KERRY, John Forbes","K000148",1943,NA,-0.352,-0.382,-61.60898,0.87,443,30,NA,-0.334,-0.316,"MA"
"44372",107,"Senate",14709,23,0,"MI",100,0,1,"LEVIN, Carl","L000261",1934,NA,-0.395,-0.116,-67.68038,0.862,457,26,NA,-0.431,0.092,"MI"
"44373",107,"Senate",29732,23,0,"MI",100,0,1,"STABENOW, Deborah Ann","S000770",1950,NA,-0.342,-0.014,-77.49241,0.84372,456,29,NA,-0.366,0.059,"MI"
"44374",107,"Senate",40101,33,0,"MN",100,0,1,"DAYTON, Mark","D000596",1947,NA,-0.421,0.209,-69.73972,0.855,445,30,NA,-0.488,-0.005,"MN"
"44375",107,"Senate",40106,33,0,"MN",328,2,5,"BARKLEY, Dean","B001237",1950,NA,NA,NA,NA,NA,NA,NA,NA,-0.032,-0.999,"MN"
"44376",107,"Senate",49101,33,0,"MN",100,1,1,"WELLSTONE, Paul David","W000288",1944,2002,-0.583,-0.672,-43.23178,0.907,444,14,NA,-0.632,-0.228,"MN"
"44377",107,"Senate",14009,46,0,"MS",200,0,1,"COCHRAN, William Thad","C000567",1937,NA,0.287,0.051,-114.48188,0.77841,457,49,NA,0.264,-0.109,"MS"
"44378",107,"Senate",14031,46,0,"MS",200,0,1,"LOTT, Chester Trent","L000447",1941,NA,0.39,0.194,-85.12272,0.827,448,36,NA,0.501,-0.064,"MS"
"44379",107,"Senate",15501,34,0,"MO",200,0,1,"BOND, Christopher Samuel (Kit)","B000611",1939,NA,0.31,-0.169,-104.17691,0.794,451,43,NA,0.393,-0.084,"MO"
"44380",107,"Senate",40102,34,0,"MO",100,0,1,"CARNAHAN, Jean","C001043",1933,NA,-0.239,0.259,-117.37756,0.77,449,51,NA,-0.239,0.28,"MO"
"44381",107,"Senate",14203,64,0,"MT",100,0,1,"BAUCUS, Max Sieben","B000243",1941,NA,-0.212,0.017,-198.92239,0.64,445,101,NA,-0.117,0.199,"MT"
"44382",107,"Senate",15701,64,0,"MT",200,0,1,"BURNS, Conrad","B001126",1935,2016,0.361,0.222,-76.36519,0.843,446,31,NA,0.42,0.386,"MT"
"44383",107,"Senate",40103,35,0,"NE",100,0,1,"NELSON, Earl Benjamin (Ben)","N000180",1941,NA,-0.03,0.588,-130.94141,0.75,456,51,NA,-0.043,0.466,"NE"
"44384",107,"Senate",49704,35,0,"NE",200,0,1,"HAGEL, Charles Timothy (Chuck)","H001028",1946,NA,0.344,-0.498,-103.62884,0.795,452,37,NA,0.37,-0.358,"NE"
"44385",107,"Senate",15054,65,0,"NV",100,0,1,"REID, Harry","R000146",1939,NA,-0.276,0.258,-83.14249,0.833,455,30,NA,-0.333,0.231,"NV"
"44386",107,"Senate",29537,65,0,"NV",200,0,1,"ENSIGN, John Eric","E000194",1958,NA,0.508,-0.464,-152.2589,0.709,443,61,NA,0.367,-0.657,"NV"
"44387",107,"Senate",14826,4,0,"NH",200,0,1,"GREGG, Judd Alan","G000445",1947,NA,0.429,-0.737,-113.07194,0.776,446,54,NA,0.417,-0.748,"NH"
"44388",107,"Senate",15116,4,0,"NH",200,0,1,"SMITH, Robert C.","S000606",1941,NA,0.623,-0.468,-100.77614,0.799,450,48,NA,0.565,-0.389,"NH"
"44389",107,"Senate",15071,12,0,"NJ",100,0,1,"TORRICELLI, Robert Guy","T000317",1951,NA,-0.262,-0.118,-153.97931,0.698,429,70,NA,-0.22,-0.07,"NJ"
"44390",107,"Senate",40104,12,0,"NJ",100,0,1,"CORZINE, Jon Stevens","C001042",1947,NA,-0.446,-0.596,-75.46615,0.847,454,33,NA,-0.489,-0.543,"NJ"
"44391",107,"Senate",14103,66,0,"NM",200,0,1,"DOMENICI, Pete Vichi","D000407",1932,NA,0.257,-0.247,-78.55989,0.826,410,33,NA,0.292,-0.148,"NM"
"44392",107,"Senate",14912,66,0,"NM",100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)","B000468",1943,NA,-0.266,0.045,-112.25309,0.776,443,53,NA,-0.252,-0.025,"NM"
"44393",107,"Senate",14858,13,0,"NY",100,0,1,"SCHUMER, Charles Ellis (Chuck)","S000148",1950,NA,-0.359,-0.406,-92.48175,0.81423,450,43,NA,-0.323,-0.326,"NY"
"44394",107,"Senate",40105,13,0,"NY",100,0,1,"CLINTON, Hillary Rodham","C001041",1947,NA,-0.367,-0.243,-82.66047,0.833,453,32,NA,-0.363,-0.075,"NY"
"44395",107,"Senate",14105,47,0,"NC",200,0,1,"HELMS, Jesse","H000463",1921,2008,0.631,0.776,-39.78209,0.886,328,13,NA,0.744,0.579,"NC"
"44396",107,"Senate",49902,47,0,"NC",100,0,1,"EDWARDS, John","E000286",1953,NA,-0.291,0.127,-92.00554,0.817,455,44,NA,-0.261,0.113,"NC"
"44397",107,"Senate",14812,36,0,"ND",100,0,1,"DORGAN, Byron Leslie","D000432",1942,NA,-0.267,0.09,-93.06907,0.814,453,38,NA,-0.299,0.434,"ND"
"44398",107,"Senate",15502,36,0,"ND",100,0,1,"CONRAD, Kent","C000705",1948,NA,-0.296,0.582,-119.27792,0.769,455,52,NA,-0.33,0.542,"ND"
"44399",107,"Senate",15020,24,0,"OH",200,0,1,"DeWINE, Michael","D000294",1947,NA,0.289,-0.418,-125.30782,0.76,457,59,NA,0.261,-0.413,"OH"
"44400",107,"Senate",49903,24,0,"OH",200,0,1,"VOINOVICH, George Victor","V000126",1936,2016,0.239,-0.803,-152.10928,0.712,447,72,NA,0.358,-0.835,"OH"
"44401",107,"Senate",14908,53,0,"OK",200,0,1,"NICKLES, Donald Lee","N000102",1948,NA,0.52,0.111,-86.76649,0.826,454,37,NA,0.595,-0.233,"OK"
"44402",107,"Senate",15424,53,0,"OK",200,0,1,"INHOFE, James Mountain","I000024",1934,NA,0.555,0.045,-72.64892,0.84906,444,40,NA,0.516,0.208,"OK"
"44403",107,"Senate",14871,72,0,"OR",100,0,1,"WYDEN, Ronald Lee","W000779",1949,NA,-0.329,-0.471,-127.60959,0.75636,457,52,NA,-0.279,-0.367,"OR"
"44404",107,"Senate",49705,72,0,"OR",200,0,1,"SMITH, Gordon Harold","S001142",1952,NA,0.192,-0.21,-141.73466,0.731,453,66,NA,0.178,-0.134,"OR"
"44405",107,"Senate",14910,14,0,"PA",200,0,1,"SPECTER, Arlen","S000709",1930,2012,0.068,-0.627,-176.69613,0.678,454,84,NA,0.057,-0.754,"PA"
"44406",107,"Senate",29141,14,0,"PA",200,0,1,"SANTORUM, Richard John (Rick)","S000059",1958,NA,0.338,-0.234,-95.22231,0.809,450,44,NA,0.457,-0.215,"PA"
"44407",107,"Senate",29142,5,0,"RI",100,0,1,"REED, John F. (Jack)","R000122",1949,NA,-0.369,-0.172,-68.56659,0.86039,456,28,NA,-0.467,-0.243,"RI"
"44408",107,"Senate",49905,5,0,"RI",200,0,1,"CHAFEE, Lincoln Davenport","C001040",1953,NA,0.003,-1,-166.49848,0.694,456,76,NA,-0.003,-0.964,"RI"
"44409",107,"Senate",9369,48,0,"SC",200,0,1,"THURMOND, James Strom","T000254",1902,2003,0.391,0.227,-90.21354,0.818,448,37,NA,0.522,0.482,"SC"
"44410",107,"Senate",11204,48,0,"SC",100,0,1,"HOLLINGS, Ernest Frederick","H000725",1922,NA,-0.293,0.925,-122.3501,0.765,456,55,NA,-0.379,0.926,"SC"
"44411",107,"Senate",14617,37,0,"SD",100,0,1,"DASCHLE, Thomas Andrew","D000064",1947,NA,-0.303,0.114,-109.42347,0.78,440,34,NA,-0.28,-0.082,"SD"
"44412",107,"Senate",15425,37,0,"SD",100,0,1,"JOHNSON, Timothy Peter (Tim)","J000177",1946,NA,-0.25,0.143,-104.32787,0.794,452,50,NA,-0.251,0.34,"SD"
"44413",107,"Senate",49502,54,0,"TN",200,0,1,"FRIST, William H.","F000439",1952,NA,0.366,-0.222,-65.42179,0.865,451,24,NA,0.439,-0.159,"TN"
"44414",107,"Senate",49503,54,0,"TN",200,0,1,"THOMPSON, Fred Dalton","T000457",1942,2015,0.403,-0.678,-100.02664,0.8,448,45,NA,0.384,-0.607,"TN"
"44415",107,"Senate",14628,49,0,"TX",200,0,1,"GRAMM, William Philip (Phil)","G000365",1942,NA,0.551,-0.108,-92.77315,0.81,441,43,NA,0.62,-0.351,"TX"
"44416",107,"Senate",49306,49,0,"TX",200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)","H001016",1943,NA,0.356,0.012,-122.25501,0.761,448,55,NA,0.359,-0.056,"TX"
"44417",107,"Senate",14503,67,0,"UT",200,0,1,"HATCH, Orrin Grant","H000338",1934,NA,0.382,-0.004,-76.60836,0.84217,446,28,NA,0.395,-0.021,"UT"
"44418",107,"Senate",49307,67,0,"UT",200,0,1,"BENNETT, Robert","B000382",1933,2016,0.331,-0.11,-77.53902,0.84,445,33,NA,0.413,-0.013,"UT"
"44419",107,"Senate",14240,6,0,"VT",200,0,1,"JEFFORDS, James Merrill","J000072",1934,2014,0.014,-0.687,-46.28591,0.718,140,23,NA,0.003,-0.891,"VT"
"44420",107,"Senate",14307,6,0,"VT",100,0,1,"LEAHY, Patrick Joseph","L000174",1940,NA,-0.361,-0.123,-59.43306,0.87653,451,22,NA,-0.394,-0.153,"VT"
"44421",107,"Senate",94240,6,0,"VT",328,0,1,"JEFFORDS, James Merrill","J000072",1934,2014,-0.277,-0.603,-96.37305,0.724,298,40,NA,-0.285,-0.608,"VT"
"44422",107,"Senate",14712,40,0,"VA",200,0,1,"WARNER, John William","W000154",1927,NA,0.262,-0.131,-108.13368,0.786,450,52,NA,0.255,-0.104,"VA"
"44423",107,"Senate",29148,40,0,"VA",200,0,1,"ALLEN, George","A000121",1952,NA,0.409,-0.053,-99.86882,0.803,454,42,NA,0.357,0.001,"VA"
"44424",107,"Senate",39310,73,0,"WA",100,0,1,"CANTWELL, Maria E.","C000127",1958,NA,-0.304,-0.427,-98.53283,0.80529,455,40,NA,-0.287,-0.469,"WA"
"44425",107,"Senate",49308,73,0,"WA",100,0,1,"MURRAY, Patty","M001111",1950,NA,-0.352,-0.313,-90.56637,0.81879,453,42,NA,-0.314,-0.386,"WA"
"44426",107,"Senate",1366,56,0,"WV",100,0,1,"BYRD, Robert Carlyle","B001210",1917,2010,-0.309,0.729,-174.57473,0.682,456,71,NA,-0.31,0.787,"WV"
"44427",107,"Senate",14922,56,0,"WV",100,0,1,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937,NA,-0.326,0.177,-80.55262,0.837,454,33,NA,-0.332,0.269,"WV"
"44428",107,"Senate",15703,25,0,"WI",100,0,1,"KOHL, Herbert H.","K000305",1935,NA,-0.256,-0.406,-100.16158,0.798,445,42,NA,-0.239,-0.222,"WI"
"44429",107,"Senate",49309,25,0,"WI",100,0,1,"FEINGOLD, Russell Dana","F000061",1953,NA,-0.308,-0.951,-184.17268,0.668,457,90,NA,-0.279,-0.96,"WI"
"44430",107,"Senate",15633,68,0,"WY",200,0,1,"THOMAS, Craig Lyle","T000162",1933,2007,0.446,-0.128,-82.05068,0.833,448,35,NA,0.554,0.01,"WY"
"44431",107,"Senate",49706,68,0,"WY",200,0,1,"ENZI, Michael B.","E000285",1944,NA,0.545,0.198,-86.60141,0.82316,445,45,NA,0.525,0.088,"WY"
